data,method1,method2,criteria,value,methods
Author,HC (complete),HC (complete),ARI,1.0,HC (complete):HC (complete)
Author,HC (complete),HC (complete),MI,1.0,HC (complete):HC (complete)
Author,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
Author,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
Author,HC (complete),HC (single),ARI,-0.0005459645196528028,HC (complete):HC (single)
Author,HC (complete),HC (single),MI,0.0004608462539481151,HC (complete):HC (single)
Author,HC (complete),HC (single),Fowlkes Mallows,0.5365371439209212,HC (complete):HC (single)
Author,HC (complete),HC (single),V Measure,0.01071093952565416,HC (complete):HC (single)
Author,HC (complete),K-Means,ARI,0.8110220488386507,HC (complete):K-Means
Author,HC (complete),K-Means,MI,0.8094697917705221,HC (complete):K-Means
Author,HC (complete),K-Means,Fowlkes Mallows,0.8678086634602462,HC (complete):K-Means
Author,HC (complete),K-Means,V Measure,0.8106408960572401,HC (complete):K-Means
Author,HC (complete),K-Means (minibatch),ARI,0.7389368318634335,HC (complete):K-Means (minibatch)
Author,HC (complete),K-Means (minibatch),MI,0.7535183841044396,HC (complete):K-Means (minibatch)
Author,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.8152101242516819,HC (complete):K-Means (minibatch)
Author,HC (complete),K-Means (minibatch),V Measure,0.7550038458241203,HC (complete):K-Means (minibatch)
Author,HC (complete),K-Means++,ARI,0.8075760114045639,HC (complete):K-Means++
Author,HC (complete),K-Means++,MI,0.80643416611479,HC (complete):K-Means++
Author,HC (complete),K-Means++,Fowlkes Mallows,0.8653860641551008,HC (complete):K-Means++
Author,HC (complete),K-Means++,V Measure,0.8076233667647249,HC (complete):K-Means++
Author,Birch,HC (complete),ARI,0.825689018748057,Birch:HC (complete)
Author,Birch,HC (complete),MI,0.834758145421904,Birch:HC (complete)
Author,Birch,HC (complete),Fowlkes Mallows,0.8784051854942215,Birch:HC (complete)
Author,Birch,HC (complete),V Measure,0.8357764447883532,Birch:HC (complete)
Author,Gaussian MM,HC (single),ARI,0.0016072740300311348,Gaussian MM:HC (single)
Author,Gaussian MM,HC (single),MI,0.002983868935266232,Gaussian MM:HC (single)
Author,Gaussian MM,HC (single),Fowlkes Mallows,0.5361773876484875,Gaussian MM:HC (single)
Author,Gaussian MM,HC (single),V Measure,0.01321044037179116,Gaussian MM:HC (single)
Author,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Author,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Author,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Author,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Author,HC (single),K-Means,ARI,0.0010114181359323043,HC (single):K-Means
Author,HC (single),K-Means,MI,0.0026932036595256974,HC (single):K-Means
Author,HC (single),K-Means,Fowlkes Mallows,0.5536288667849275,HC (single):K-Means
Author,HC (single),K-Means,V Measure,0.012897161114829449,HC (single):K-Means
Author,HC (single),K-Means (minibatch),ARI,0.0009646595459188286,HC (single):K-Means (minibatch)
Author,HC (single),K-Means (minibatch),MI,0.0022667157259822638,HC (single):K-Means (minibatch)
Author,HC (single),K-Means (minibatch),Fowlkes Mallows,0.5373631071610303,HC (single):K-Means (minibatch)
Author,HC (single),K-Means (minibatch),V Measure,0.012498499297429817,HC (single):K-Means (minibatch)
Author,HC (single),K-Means++,ARI,0.0010401401232972007,HC (single):K-Means++
Author,HC (single),K-Means++,MI,0.002738024709106683,HC (single):K-Means++
Author,HC (single),K-Means++,Fowlkes Mallows,0.5530633693333525,HC (single):K-Means++
Author,HC (single),K-Means++,V Measure,0.012941319488861791,HC (single):K-Means++
Author,Birch,HC (single),ARI,-6.593548794608034e-05,Birch:HC (single)
Author,Birch,HC (single),MI,0.0011785448984440393,Birch:HC (single)
Author,Birch,HC (single),Fowlkes Mallows,0.5550314256191214,Birch:HC (single)
Author,Birch,HC (single),V Measure,0.011394794214853598,Birch:HC (single)
Author,Gaussian MM,HC (ward),ARI,0.7939415201709472,Gaussian MM:HC (ward)
Author,Gaussian MM,HC (ward),MI,0.8042126332977267,Gaussian MM:HC (ward)
Author,Gaussian MM,HC (ward),Fowlkes Mallows,0.8563695559279558,Gaussian MM:HC (ward)
Author,Gaussian MM,HC (ward),V Measure,0.8054110718110111,Gaussian MM:HC (ward)
Author,HC (average),HC (ward),ARI,0.8694639779064046,HC (average):HC (ward)
Author,HC (average),HC (ward),MI,0.8472498160501963,HC (average):HC (ward)
Author,HC (average),HC (ward),Fowlkes Mallows,0.9112746632720078,HC (average):HC (ward)
Author,HC (average),HC (ward),V Measure,0.8482242532851927,HC (average):HC (ward)
Author,HC (complete),HC (ward),ARI,0.825689018748057,HC (complete):HC (ward)
Author,HC (complete),HC (ward),MI,0.834758145421904,HC (complete):HC (ward)
Author,HC (complete),HC (ward),Fowlkes Mallows,0.8784051854942215,HC (complete):HC (ward)
Author,HC (complete),HC (ward),V Measure,0.8357764447883532,HC (complete):HC (ward)
Author,HC (single),HC (ward),ARI,-6.593548794608034e-05,HC (single):HC (ward)
Author,HC (single),HC (ward),MI,0.0011785448984438713,HC (single):HC (ward)
Author,HC (single),HC (ward),Fowlkes Mallows,0.5550314256191214,HC (single):HC (ward)
Author,HC (single),HC (ward),V Measure,0.011394794214853598,HC (single):HC (ward)
Author,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
Author,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
Author,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
Author,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
Author,HC (ward),K-Means,ARI,0.930860042721411,HC (ward):K-Means
Author,HC (ward),K-Means,MI,0.9053345187069288,HC (ward):K-Means
Author,HC (ward),K-Means,Fowlkes Mallows,0.9523172272435327,HC (ward):K-Means
Author,HC (ward),K-Means,V Measure,0.9059328142411356,HC (ward):K-Means
Author,HC (ward),K-Means (minibatch),ARI,0.7929214975361546,HC (ward):K-Means (minibatch)
Author,HC (ward),K-Means (minibatch),MI,0.8000037131830182,HC (ward):K-Means (minibatch)
Author,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.8557345791987504,HC (ward):K-Means (minibatch)
Author,HC (ward),K-Means (minibatch),V Measure,0.8012317088580808,HC (ward):K-Means (minibatch)
Author,HC (ward),K-Means++,ARI,0.9262638296400325,HC (ward):K-Means++
Author,HC (ward),K-Means++,MI,0.9017973535879494,HC (ward):K-Means++
Author,HC (ward),K-Means++,Fowlkes Mallows,0.9490846947178591,HC (ward):K-Means++
Author,HC (ward),K-Means++,V Measure,0.9024166901928506,HC (ward):K-Means++
Author,Birch,HC (ward),ARI,1.0,Birch:HC (ward)
Author,Birch,HC (ward),MI,1.0,Birch:HC (ward)
Author,Birch,HC (ward),Fowlkes Mallows,1.0,Birch:HC (ward)
Author,Birch,HC (ward),V Measure,1.0,Birch:HC (ward)
Author,K-Means,K-Means,ARI,1.0,K-Means:K-Means
Author,K-Means,K-Means,MI,1.0,K-Means:K-Means
Author,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
Author,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
Author,Gaussian MM,K-Means (minibatch),ARI,0.7626704596744632,Gaussian MM:K-Means (minibatch)
Author,Gaussian MM,K-Means (minibatch),MI,0.7901931650786003,Gaussian MM:K-Means (minibatch)
Author,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.8326358558300236,Gaussian MM:K-Means (minibatch)
Author,Gaussian MM,K-Means (minibatch),V Measure,0.7914522861023876,Gaussian MM:K-Means (minibatch)
Author,K-Means,K-Means (minibatch),ARI,0.8291525064741267,K-Means:K-Means (minibatch)
Author,K-Means,K-Means (minibatch),MI,0.8400110559129285,K-Means:K-Means (minibatch)
Author,K-Means,K-Means (minibatch),Fowlkes Mallows,0.8806800093479636,K-Means:K-Means (minibatch)
Author,K-Means,K-Means (minibatch),V Measure,0.8409862523463464,K-Means:K-Means (minibatch)
Author,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
Author,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
Author,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
Author,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
Author,Birch,K-Means (minibatch),ARI,0.7929214975361546,Birch:K-Means (minibatch)
Author,Birch,K-Means (minibatch),MI,0.8000037131830183,Birch:K-Means (minibatch)
Author,Birch,K-Means (minibatch),Fowlkes Mallows,0.8557345791987504,Birch:K-Means (minibatch)
Author,Birch,K-Means (minibatch),V Measure,0.8012317088580808,Birch:K-Means (minibatch)
Author,Gaussian MM,K-Means++,ARI,0.8245462088069455,Gaussian MM:K-Means++
Author,Gaussian MM,K-Means++,MI,0.8392184339229928,Gaussian MM:K-Means++
Author,Gaussian MM,K-Means++,Fowlkes Mallows,0.8772484329642704,Gaussian MM:K-Means++
Author,Gaussian MM,K-Means++,V Measure,0.8401937300284472,Gaussian MM:K-Means++
Author,K-Means,K-Means++,ARI,0.9865195267317152,K-Means:K-Means++
Author,K-Means,K-Means++,MI,0.9851060887341423,K-Means:K-Means++
Author,K-Means,K-Means++,Fowlkes Mallows,0.9905847313580091,K-Means:K-Means++
Author,K-Means,K-Means++,V Measure,0.9851977148233714,K-Means:K-Means++
Author,K-Means (minibatch),K-Means++,ARI,0.8324083770491244,K-Means (minibatch):K-Means++
Author,K-Means (minibatch),K-Means++,MI,0.8420741711874221,K-Means (minibatch):K-Means++
Author,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.8829169236042531,K-Means (minibatch):K-Means++
Author,K-Means (minibatch),K-Means++,V Measure,0.843036037121812,K-Means (minibatch):K-Means++
Author,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Author,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Author,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Author,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Author,Birch,K-Means++,ARI,0.9262638296400325,Birch:K-Means++
Author,Birch,K-Means++,MI,0.9017973535879493,Birch:K-Means++
Author,Birch,K-Means++,Fowlkes Mallows,0.9490846947178591,Birch:K-Means++
Author,Birch,K-Means++,V Measure,0.9024166901928505,Birch:K-Means++
Author,Birch,Gaussian MM,ARI,0.7939415201709472,Birch:Gaussian MM
Author,Birch,Gaussian MM,MI,0.8042126332977267,Birch:Gaussian MM
Author,Birch,Gaussian MM,Fowlkes Mallows,0.8563695559279558,Birch:Gaussian MM
Author,Birch,Gaussian MM,V Measure,0.8054110718110111,Birch:Gaussian MM
Author,Birch,K-Means,ARI,0.930860042721411,Birch:K-Means
Author,Birch,K-Means,MI,0.9053345187069288,Birch:K-Means
Author,Birch,K-Means,Fowlkes Mallows,0.9523172272435327,Birch:K-Means
Author,Birch,K-Means,V Measure,0.9059328142411356,Birch:K-Means
Author,Birch,Birch,ARI,1.0,Birch:Birch
Author,Birch,Birch,MI,1.0,Birch:Birch
Author,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Author,Birch,Birch,V Measure,1.0,Birch:Birch
Author,Gaussian MM,Spectral (NN),ARI,0.8087792964099001,Gaussian MM:Spectral (NN)
Author,Gaussian MM,Spectral (NN),MI,0.8183121031481194,Gaussian MM:Spectral (NN)
Author,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.8668649015994493,Gaussian MM:Spectral (NN)
Author,Gaussian MM,Spectral (NN),V Measure,0.8194238789589133,Gaussian MM:Spectral (NN)
Author,HC (average),Spectral (NN),ARI,0.8639693738620255,HC (average):Spectral (NN)
Author,HC (average),Spectral (NN),MI,0.8393443230278698,HC (average):Spectral (NN)
Author,HC (average),Spectral (NN),Fowlkes Mallows,0.9076011580470162,HC (average):Spectral (NN)
Author,HC (average),Spectral (NN),V Measure,0.8403692449976664,HC (average):Spectral (NN)
Author,HC (complete),Spectral (NN),ARI,0.8203973349623125,HC (complete):Spectral (NN)
Author,HC (complete),Spectral (NN),MI,0.8288291521403078,HC (complete):Spectral (NN)
Author,HC (complete),Spectral (NN),Fowlkes Mallows,0.87481549019999,HC (complete):Spectral (NN)
Author,HC (complete),Spectral (NN),V Measure,0.829884712916778,HC (complete):Spectral (NN)
Author,HC (single),Spectral (NN),ARI,0.000879909240218037,HC (single):Spectral (NN)
Author,HC (single),Spectral (NN),MI,0.0025204573884384405,HC (single):Spectral (NN)
Author,HC (single),Spectral (NN),Fowlkes Mallows,0.5563547654839524,HC (single):Spectral (NN)
Author,HC (single),Spectral (NN),V Measure,0.012723134814889105,HC (single):Spectral (NN)
Author,HC (ward),Spectral (NN),ARI,0.9555932076314809,HC (ward):Spectral (NN)
Author,HC (ward),Spectral (NN),MI,0.9432956958780718,HC (ward):Spectral (NN)
Author,HC (ward),Spectral (NN),Fowlkes Mallows,0.9694585423020083,HC (ward):Spectral (NN)
Author,HC (ward),Spectral (NN),V Measure,0.9436555869691421,HC (ward):Spectral (NN)
Author,K-Means,Spectral (NN),ARI,0.94786592098422,K-Means:Spectral (NN)
Author,K-Means,Spectral (NN),MI,0.9246802409605976,K-Means:Spectral (NN)
Author,K-Means,Spectral (NN),Fowlkes Mallows,0.9640668913016079,K-Means:Spectral (NN)
Author,K-Means,Spectral (NN),V Measure,0.9251563111158317,K-Means:Spectral (NN)
Author,K-Means (minibatch),Spectral (NN),ARI,0.8100739087878884,K-Means (minibatch):Spectral (NN)
Author,K-Means (minibatch),Spectral (NN),MI,0.8171085185721093,K-Means (minibatch):Spectral (NN)
Author,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.8678161803576272,K-Means (minibatch):Spectral (NN)
Author,K-Means (minibatch),Spectral (NN),V Measure,0.8182309205644022,K-Means (minibatch):Spectral (NN)
Author,K-Means++,Spectral (NN),ARI,0.9432541244319776,K-Means++:Spectral (NN)
Author,K-Means++,Spectral (NN),MI,0.9208908299490624,K-Means++:Spectral (NN)
Author,K-Means++,Spectral (NN),Fowlkes Mallows,0.9608329034572872,K-Means++:Spectral (NN)
Author,K-Means++,Spectral (NN),V Measure,0.9213896360676028,K-Means++:Spectral (NN)
Author,Birch,Spectral (NN),ARI,0.9555932076314809,Birch:Spectral (NN)
Author,Birch,Spectral (NN),MI,0.9432956958780718,Birch:Spectral (NN)
Author,Birch,Spectral (NN),Fowlkes Mallows,0.9694585423020083,Birch:Spectral (NN)
Author,Birch,Spectral (NN),V Measure,0.9436555869691421,Birch:Spectral (NN)
Author,Spectral (NN),Spectral (NN),ARI,1.0,Spectral (NN):Spectral (NN)
Author,Spectral (NN),Spectral (NN),MI,1.0,Spectral (NN):Spectral (NN)
Author,Spectral (NN),Spectral (NN),Fowlkes Mallows,1.0,Spectral (NN):Spectral (NN)
Author,Spectral (NN),Spectral (NN),V Measure,1.0,Spectral (NN):Spectral (NN)
Author,Spectral (NN),Spectral (RBF),ARI,0.00522010017248477,Spectral (NN):Spectral (RBF)
Author,Spectral (NN),Spectral (RBF),MI,0.010021823582025939,Spectral (NN):Spectral (RBF)
Author,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.5573167787411109,Spectral (NN):Spectral (RBF)
Author,Spectral (NN),Spectral (RBF),V Measure,0.018582028172694894,Spectral (NN):Spectral (RBF)
Author,Gaussian MM,Spectral (RBF),ARI,0.0061326610374170505,Gaussian MM:Spectral (RBF)
Author,Gaussian MM,Spectral (RBF),MI,0.01074827910874907,Gaussian MM:Spectral (RBF)
Author,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.5372356369169871,Gaussian MM:Spectral (RBF)
Author,Gaussian MM,Spectral (RBF),V Measure,0.01931972559023742,Gaussian MM:Spectral (RBF)
Author,HC (average),Spectral (RBF),ARI,0.004178599952142721,HC (average):Spectral (RBF)
Author,HC (average),Spectral (RBF),MI,0.00961641775056605,HC (average):Spectral (RBF)
Author,HC (average),Spectral (RBF),Fowlkes Mallows,0.5679873320093233,HC (average):Spectral (RBF)
Author,HC (average),Spectral (RBF),V Measure,0.018126411073186015,HC (average):Spectral (RBF)
Author,HC (complete),Spectral (RBF),ARI,0.0023186534076564008,HC (complete):Spectral (RBF)
Author,HC (complete),Spectral (RBF),MI,0.006004846671286562,HC (complete):Spectral (RBF)
Author,HC (complete),Spectral (RBF),Fowlkes Mallows,0.536781735805316,HC (complete):Spectral (RBF)
Author,HC (complete),Spectral (RBF),V Measure,0.014612992822445613,HC (complete):Spectral (RBF)
Author,HC (single),Spectral (RBF),ARI,0.751036489114362,HC (single):Spectral (RBF)
Author,HC (single),Spectral (RBF),MI,0.7399024009106818,HC (single):Spectral (RBF)
Author,HC (single),Spectral (RBF),Fowlkes Mallows,0.9934684031133431,HC (single):Spectral (RBF)
Author,HC (single),Spectral (RBF),V Measure,0.7412980066037642,HC (single):Spectral (RBF)
Author,HC (ward),Spectral (RBF),ARI,0.004358569872112776,HC (ward):Spectral (RBF)
Author,HC (ward),Spectral (RBF),MI,0.009095479141511867,HC (ward):Spectral (RBF)
Author,HC (ward),Spectral (RBF),Fowlkes Mallows,0.5560602220395667,HC (ward):Spectral (RBF)
Author,HC (ward),Spectral (RBF),V Measure,0.017664335324102155,HC (ward):Spectral (RBF)
Author,K-Means,Spectral (RBF),ARI,0.005147146260043426,K-Means:Spectral (RBF)
Author,K-Means,Spectral (RBF),MI,0.009805996190597119,K-Means:Spectral (RBF)
Author,K-Means,Spectral (RBF),Fowlkes Mallows,0.5544807769963527,K-Means:Spectral (RBF)
Author,K-Means,Spectral (RBF),V Measure,0.018368943660818114,K-Means:Spectral (RBF)
Author,K-Means (minibatch),Spectral (RBF),ARI,0.003917872804751587,K-Means (minibatch):Spectral (RBF)
Author,K-Means (minibatch),Spectral (RBF),MI,0.00876744469684844,K-Means (minibatch):Spectral (RBF)
Author,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.5376382655691383,K-Means (minibatch):Spectral (RBF)
Author,K-Means (minibatch),Spectral (RBF),V Measure,0.017353087453054094,K-Means (minibatch):Spectral (RBF)
Author,K-Means++,Spectral (RBF),ARI,0.005236566986954998,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),MI,0.009915159392482472,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),Fowlkes Mallows,0.5539513456098399,K-Means++:Spectral (RBF)
Author,K-Means++,Spectral (RBF),V Measure,0.018478059682628518,K-Means++:Spectral (RBF)
Author,Birch,Spectral (RBF),ARI,0.004358569872112776,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),MI,0.009095479141511867,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),Fowlkes Mallows,0.5560602220395667,Birch:Spectral (RBF)
Author,Birch,Spectral (RBF),V Measure,0.017664335324102155,Birch:Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),ARI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),MI,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Author,Spectral (RBF),Spectral (RBF),V Measure,1.0,Spectral (RBF):Spectral (RBF)
Bean,Gaussian MM,Gaussian MM,ARI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,MI,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,Gaussian MM,V Measure,1.0,Gaussian MM:Gaussian MM
Bean,Gaussian MM,K-Means,ARI,0.7504613843570809,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,MI,0.7743811317220133,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,Fowlkes Mallows,0.7966338617503124,Gaussian MM:K-Means
Bean,Gaussian MM,K-Means,V Measure,0.7746200277779058,Gaussian MM:K-Means
Bean,Gaussian MM,HC (average),ARI,0.4024233213512,Gaussian MM:HC (average)
Bean,Gaussian MM,HC (average),MI,0.5834229462533203,Gaussian MM:HC (average)
Bean,Gaussian MM,HC (average),Fowlkes Mallows,0.5821277161449825,Gaussian MM:HC (average)
Bean,Gaussian MM,HC (average),V Measure,0.5839577333833387,Gaussian MM:HC (average)
Bean,HC (average),HC (average),ARI,1.0,HC (average):HC (average)
Bean,HC (average),HC (average),MI,1.0,HC (average):HC (average)
Bean,HC (average),HC (average),Fowlkes Mallows,1.0,HC (average):HC (average)
Bean,HC (average),HC (average),V Measure,1.0,HC (average):HC (average)
Bean,HC (average),HC (single),ARI,0.0002844814412080409,HC (average):HC (single)
Bean,HC (average),HC (single),MI,0.000285789467372508,HC (average):HC (single)
Bean,HC (average),HC (single),Fowlkes Mallows,0.6059667138110773,HC (average):HC (single)
Bean,HC (average),HC (single),V Measure,0.001570533706504599,HC (average):HC (single)
Bean,HC (average),K-Means,ARI,0.3989968015914125,HC (average):K-Means
Bean,HC (average),K-Means,MI,0.5772657200326593,HC (average):K-Means
Bean,HC (average),K-Means,Fowlkes Mallows,0.5795459353821397,HC (average):K-Means
Bean,HC (average),K-Means,V Measure,0.5778109557686121,HC (average):K-Means
Bean,HC (average),K-Means (minibatch),ARI,0.40264737694295,HC (average):K-Means (minibatch)
Bean,HC (average),K-Means (minibatch),MI,0.5684835530160822,HC (average):K-Means (minibatch)
Bean,HC (average),K-Means (minibatch),Fowlkes Mallows,0.5825626314316343,HC (average):K-Means (minibatch)
Bean,HC (average),K-Means (minibatch),V Measure,0.5690404295532131,HC (average):K-Means (minibatch)
Bean,HC (average),K-Means++,ARI,0.39903211973142255,HC (average):K-Means++
Bean,HC (average),K-Means++,MI,0.5772753559509963,HC (average):K-Means++
Bean,HC (average),K-Means++,Fowlkes Mallows,0.5795756749354753,HC (average):K-Means++
Bean,HC (average),K-Means++,V Measure,0.5778206135256648,HC (average):K-Means++
Bean,Birch,HC (average),ARI,0.4584129492615739,Birch:HC (average)
Bean,Birch,HC (average),MI,0.5695648666493338,Birch:HC (average)
Bean,Birch,HC (average),Fowlkes Mallows,0.6309535370353107,Birch:HC (average)
Bean,Birch,HC (average),V Measure,0.5701519354300009,Birch:HC (average)
Bean,Gaussian MM,HC (complete),ARI,0.46196146099328766,Gaussian MM:HC (complete)
Bean,Gaussian MM,HC (complete),MI,0.5989144419928937,Gaussian MM:HC (complete)
