data,method,noise,sigma,criteria,rank,AUC
DNase,Random Projection,Laplace,6.0,jaccard,2,0.3815633019000922
DNase,Random Projection,Laplace,6.0,jaccard,5,0.38223104791595724
DNase,Random Projection,Laplace,6.0,jaccard,10,0.3837169673870562
DNase,Random Projection,Laplace,7.0,jaccard,2,0.38148913144473146
DNase,Random Projection,Laplace,7.0,jaccard,5,0.38172323476453185
DNase,Random Projection,Laplace,7.0,jaccard,10,0.3824014536444448
DNase,Random Projection,Laplace,8.0,jaccard,2,0.3811073454950697
DNase,Random Projection,Laplace,8.0,jaccard,5,0.38195952017697066
DNase,Random Projection,Laplace,8.0,jaccard,10,0.3825074139241476
DNase,Random Projection,Laplace,9.0,jaccard,2,0.3807825128654782
DNase,Random Projection,Laplace,9.0,jaccard,5,0.38163576425778317
DNase,Random Projection,Laplace,9.0,jaccard,10,0.38157254584907235
DNase,Random Projection,Laplace,10.0,jaccard,2,0.3811659386828622
DNase,Random Projection,Laplace,10.0,jaccard,5,0.3814433963327978
DNase,Random Projection,Laplace,10.0,jaccard,10,0.380844160351676
DNase,Random Projection,Normal,0.0,jaccard,2,0.4438115900706894
DNase,Random Projection,Normal,0.0,jaccard,5,0.49117906331319666
DNase,Random Projection,Normal,0.0,jaccard,10,0.5834194401177469
DNase,Random Projection,Normal,0.5,jaccard,2,0.4121988621386535
DNase,Random Projection,Normal,0.5,jaccard,5,0.46535573895968263
DNase,Random Projection,Normal,0.5,jaccard,10,0.5315667803378369
DNase,Random Projection,Normal,1.0,jaccard,2,0.4062321479992321
DNase,Random Projection,Normal,1.0,jaccard,5,0.4354174869906741
DNase,Random Projection,Normal,1.0,jaccard,10,0.4676496970986634
DNase,Random Projection,Normal,2.0,jaccard,2,0.3897849387498103
DNase,Random Projection,Normal,2.0,jaccard,5,0.40171324425770677
DNase,Random Projection,Normal,2.0,jaccard,10,0.4136977029587847
DNase,Random Projection,Normal,3.0,jaccard,2,0.3846885312287487
DNase,Random Projection,Normal,3.0,jaccard,5,0.391201709613445
DNase,Random Projection,Normal,3.0,jaccard,10,0.3977607533616241
DNase,Random Projection,Normal,4.0,jaccard,2,0.38415724948555674
DNase,Random Projection,Normal,4.0,jaccard,5,0.3866433695376974
DNase,Random Projection,Normal,4.0,jaccard,10,0.39031830412400514
DNase,Random Projection,Normal,5.0,jaccard,2,0.3822599509826381
DNase,Random Projection,Normal,5.0,jaccard,5,0.38471684989820215
DNase,Random Projection,Normal,5.0,jaccard,10,0.38719505258656667
DNase,Random Projection,Normal,6.0,jaccard,2,0.3829197388135409
DNase,Random Projection,Normal,6.0,jaccard,5,0.3839951244349853
DNase,Random Projection,Normal,6.0,jaccard,10,0.3855517599726741
DNase,Random Projection,Normal,7.0,jaccard,2,0.3822217505797332
DNase,Random Projection,Normal,7.0,jaccard,5,0.38299456805078863
DNase,Random Projection,Normal,7.0,jaccard,10,0.3835853804997593
DNase,Random Projection,Normal,8.0,jaccard,2,0.38205934789535595
DNase,Random Projection,Normal,8.0,jaccard,5,0.3823145894728597
DNase,Random Projection,Normal,8.0,jaccard,10,0.38279889685112656
DNase,Random Projection,Normal,9.0,jaccard,2,0.38127661709924965
DNase,Random Projection,Normal,9.0,jaccard,5,0.38206201017297536
DNase,Random Projection,Normal,9.0,jaccard,10,0.38232360535645393
DNase,Random Projection,Normal,10.0,jaccard,2,0.3817169028237698
DNase,Random Projection,Normal,10.0,jaccard,5,0.38161202380497705
DNase,Random Projection,Normal,10.0,jaccard,10,0.38198924876996937
DNase,Spectral (NN),Laplace,0.0,jaccard,2,0.9796699733698017
DNase,Spectral (NN),Laplace,0.0,jaccard,10,0.9797084963828258
DNase,Spectral (NN),Laplace,0.5,jaccard,2,0.8200503806929919
DNase,Spectral (NN),Laplace,0.5,jaccard,5,0.9085170507484129
DNase,Spectral (NN),Laplace,0.5,jaccard,10,0.8802158305948976
DNase,Spectral (NN),Laplace,1.0,jaccard,2,0.6979631948927584
DNase,Spectral (NN),Laplace,1.0,jaccard,5,0.8495646285227185
DNase,Spectral (NN),Laplace,1.0,jaccard,10,0.7894804786336638
DNase,Spectral (NN),Laplace,2.0,jaccard,2,0.5551527864966477
DNase,Spectral (NN),Laplace,2.0,jaccard,5,0.7259038183035927
DNase,Spectral (NN),Laplace,2.0,jaccard,10,0.657417005864986
DNase,Spectral (NN),Laplace,3.0,jaccard,2,0.495022655240602
DNase,Spectral (NN),Laplace,3.0,jaccard,5,0.5956367629355946
DNase,Spectral (NN),Laplace,3.0,jaccard,10,0.5628522229764776
DNase,Spectral (NN),Laplace,4.0,jaccard,2,0.47243487861806954
DNase,Spectral (NN),Laplace,4.0,jaccard,5,0.5157001135182031
DNase,Spectral (NN),Laplace,4.0,jaccard,10,0.45739458852705406
DNase,Spectral (NN),Laplace,5.0,jaccard,2,0.4509288012295562
DNase,Spectral (NN),Laplace,5.0,jaccard,5,0.4532214998472088
DNase,Spectral (NN),Laplace,5.0,jaccard,10,0.4159754416540551
DNase,Spectral (NN),Laplace,6.0,jaccard,2,0.42790763222399725
DNase,Spectral (NN),Laplace,6.0,jaccard,5,0.4191014166937282
DNase,Spectral (NN),Laplace,6.0,jaccard,10,0.3979187668836224
DNase,Spectral (NN),Laplace,7.0,jaccard,2,0.4047864161630456
DNase,Spectral (NN),Laplace,7.0,jaccard,5,0.40023331287284647
DNase,Spectral (NN),Laplace,7.0,jaccard,10,0.38977599496108517
DNase,Spectral (NN),Laplace,8.0,jaccard,2,0.3895599995021285
DNase,Spectral (NN),Laplace,8.0,jaccard,5,0.3900928402812797
DNase,Spectral (NN),Laplace,8.0,jaccard,10,0.3865328885529565
DNase,Spectral (NN),Laplace,9.0,jaccard,2,0.38537040038262294
DNase,Spectral (NN),Laplace,9.0,jaccard,5,0.38567918957956576
DNase,Spectral (NN),Laplace,9.0,jaccard,10,0.3837040373294745
DNase,Spectral (NN),Laplace,10.0,jaccard,2,0.38282374553384485
DNase,Spectral (NN),Laplace,10.0,jaccard,5,0.3829856187161229
DNase,Spectral (NN),Laplace,10.0,jaccard,10,0.3826144620857899
DNase,Spectral (NN),Normal,0.0,jaccard,2,0.9796318969298669
DNase,Spectral (NN),Normal,0.0,jaccard,5,0.9796742659591018
DNase,Spectral (NN),Normal,0.0,jaccard,10,0.9797120893373051
DNase,Spectral (NN),Normal,0.5,jaccard,2,0.8696718772836846
DNase,Spectral (NN),Normal,0.5,jaccard,5,0.9258716213496081
DNase,Spectral (NN),Normal,0.5,jaccard,10,0.90537774876497
DNase,Spectral (NN),Normal,1.0,jaccard,2,0.7714976264439034
DNase,Spectral (NN),Normal,1.0,jaccard,5,0.89093289807973
DNase,Spectral (NN),Normal,1.0,jaccard,10,0.8543724031864889
DNase,Spectral (NN),Normal,2.0,jaccard,2,0.6557098474119882
DNase,Spectral (NN),Normal,2.0,jaccard,5,0.8177146658357165
DNase,Spectral (NN),Normal,2.0,jaccard,10,0.741556635085075
DNase,Spectral (NN),Normal,3.0,jaccard,2,0.5510711955943255
DNase,Spectral (NN),Normal,3.0,jaccard,5,0.7316785464558178
DNase,Spectral (NN),Normal,3.0,jaccard,10,0.6670849372928402
DNase,Spectral (NN),Normal,4.0,jaccard,2,0.5046152345830791
DNase,Spectral (NN),Normal,4.0,jaccard,5,0.6313617941049587
DNase,Spectral (NN),Normal,4.0,jaccard,10,0.6032268451043299
DNase,Spectral (NN),Normal,5.0,jaccard,2,0.48442084368453275
DNase,Spectral (NN),Normal,5.0,jaccard,5,0.5670207207907155
DNase,Spectral (NN),Normal,5.0,jaccard,10,0.5221302968085572
DNase,Spectral (NN),Normal,6.0,jaccard,2,0.4716787654169895
DNase,Spectral (NN),Normal,6.0,jaccard,5,0.5111006791827627
DNase,Spectral (NN),Normal,6.0,jaccard,10,0.4570138183400841
DNase,Spectral (NN),Normal,7.0,jaccard,2,0.45702569308437996
DNase,Spectral (NN),Normal,7.0,jaccard,5,0.4662942704175419
DNase,Spectral (NN),Normal,7.0,jaccard,10,0.42471352877733737
DNase,Spectral (NN),Normal,8.0,jaccard,2,0.4418778850077228
DNase,Spectral (NN),Normal,8.0,jaccard,5,0.4355227841896679
DNase,Spectral (NN),Normal,8.0,jaccard,10,0.4080565880073861
DNase,Spectral (NN),Normal,9.0,jaccard,2,0.4245365713105176
DNase,Spectral (NN),Normal,9.0,jaccard,5,0.414806853198733
DNase,Spectral (NN),Normal,9.0,jaccard,10,0.3978096234900722
DNase,Spectral (NN),Normal,10.0,jaccard,2,0.4078380264069792
DNase,Spectral (NN),Normal,10.0,jaccard,5,0.40223957766194085
DNase,Spectral (NN),Normal,10.0,jaccard,10,0.392191351411587
DNase,Spectral (RBF),Laplace,0.0,jaccard,2,0.9800000000000001
DNase,Spectral (RBF),Laplace,0.0,jaccard,5,0.9800000000000001
DNase,Spectral (RBF),Laplace,0.0,jaccard,10,0.9800000000000001
DNase,Spectral (RBF),Laplace,0.5,jaccard,2,0.916812997911769
DNase,Spectral (RBF),Laplace,0.5,jaccard,5,0.9337084142457112
DNase,Spectral (RBF),Laplace,0.5,jaccard,10,0.93287528186658
DNase,Spectral (RBF),Laplace,1.0,jaccard,2,0.8661115264553736
DNase,Spectral (RBF),Laplace,1.0,jaccard,5,0.8924942995859295
DNase,Spectral (RBF),Laplace,1.0,jaccard,10,0.8855271678211872
DNase,Spectral (RBF),Laplace,2.0,jaccard,2,0.7659824827297924
DNase,Spectral (RBF),Laplace,2.0,jaccard,5,0.8001667166172514
DNase,Spectral (RBF),Laplace,2.0,jaccard,10,0.7815821365282221
DNase,Spectral (RBF),Laplace,3.0,jaccard,2,0.6251670440575028
DNase,Spectral (RBF),Laplace,3.0,jaccard,5,0.666811090577854
DNase,Spectral (RBF),Laplace,3.0,jaccard,10,0.6305716901709714
DNase,Spectral (RBF),Laplace,4.0,jaccard,2,0.46906714679786654
DNase,Spectral (RBF),Laplace,4.0,jaccard,5,0.4716085279774828
DNase,Spectral (RBF),Laplace,4.0,jaccard,10,0.46524578707279507
DNase,Spectral (RBF),Laplace,5.0,jaccard,2,0.3991242798917823
DNase,Spectral (RBF),Laplace,5.0,jaccard,5,0.3999438613267076
DNase,Spectral (RBF),Laplace,5.0,jaccard,10,0.4014736649711687
DNase,Spectral (RBF),Laplace,6.0,jaccard,2,0.3850760545459139
DNase,Spectral (RBF),Laplace,6.0,jaccard,5,0.3847620021918812
DNase,Spectral (RBF),Laplace,6.0,jaccard,10,0.3871790987353438
DNase,Spectral (RBF),Laplace,7.0,jaccard,2,0.3810310021891108
DNase,Spectral (RBF),Laplace,7.0,jaccard,5,0.3830831290500254
DNase,Spectral (RBF),Laplace,7.0,jaccard,10,0.3831917753573133
DNase,Spectral (RBF),Laplace,8.0,jaccard,2,0.3818011445490475
DNase,Spectral (RBF),Laplace,8.0,jaccard,5,0.3828910223882351
DNase,Spectral (RBF),Laplace,8.0,jaccard,10,0.38184116815174796
DNase,Spectral (RBF),Laplace,9.0,jaccard,2,0.3817413801953204
DNase,Spectral (RBF),Laplace,9.0,jaccard,5,0.38134041151307607
DNase,Spectral (RBF),Laplace,9.0,jaccard,10,0.38171355408103635
DNase,Spectral (RBF),Laplace,10.0,jaccard,2,0.3815270187284638
DNase,Spectral (RBF),Laplace,10.0,jaccard,5,0.3806478795024823
DNase,Spectral (RBF),Laplace,10.0,jaccard,10,0.38144905538470586
DNase,Spectral (RBF),Normal,0.0,jaccard,2,0.9800000000000001
DNase,Spectral (RBF),Normal,0.0,jaccard,5,0.9800000000000001
DNase,Spectral (RBF),Normal,0.0,jaccard,10,0.9800000000000001
DNase,Spectral (RBF),Normal,0.5,jaccard,2,0.9331943482578449
DNase,Spectral (RBF),Normal,0.5,jaccard,5,0.947203224607696
DNase,Spectral (RBF),Normal,0.5,jaccard,10,0.9461555137596075
DNase,Spectral (RBF),Normal,1.0,jaccard,2,0.8952733239858341
DNase,Spectral (RBF),Normal,1.0,jaccard,5,0.9176894312911322
DNase,Spectral (RBF),Normal,1.0,jaccard,10,0.9155110233333028
DNase,Spectral (RBF),Normal,2.0,jaccard,2,0.8294452112846136
DNase,Spectral (RBF),Normal,2.0,jaccard,5,0.86141918949741
DNase,Spectral (RBF),Normal,2.0,jaccard,10,0.8503151767117101
DNase,Spectral (RBF),Normal,3.0,jaccard,2,0.7598960768755401
DNase,Spectral (RBF),Normal,3.0,jaccard,5,0.7964683821741195
DNase,Spectral (RBF),Normal,3.0,jaccard,10,0.776909400055398
DNase,Spectral (RBF),Normal,4.0,jaccard,2,0.6824734118139626
DNase,Spectral (RBF),Normal,4.0,jaccard,5,0.7106087100673993
DNase,Spectral (RBF),Normal,4.0,jaccard,10,0.6853272217800884
DNase,Spectral (RBF),Normal,5.0,jaccard,2,0.5665264803277184
DNase,Spectral (RBF),Normal,5.0,jaccard,5,0.5878724694781227
DNase,Spectral (RBF),Normal,5.0,jaccard,10,0.5495047701215937
DNase,Spectral (RBF),Normal,6.0,jaccard,2,0.46025868436443074
DNase,Spectral (RBF),Normal,6.0,jaccard,5,0.46119745538123436
DNase,Spectral (RBF),Normal,6.0,jaccard,10,0.4518926479034887
DNase,Spectral (RBF),Normal,7.0,jaccard,2,0.39681696101881686
DNase,Spectral (RBF),Normal,7.0,jaccard,5,0.4035343139701124
DNase,Spectral (RBF),Normal,7.0,jaccard,10,0.4020701912441571
DNase,Spectral (RBF),Normal,8.0,jaccard,2,0.38589343589234154
DNase,Spectral (RBF),Normal,8.0,jaccard,5,0.3870560946238004
DNase,Spectral (RBF),Normal,8.0,jaccard,10,0.387486815526519
DNase,Spectral (RBF),Normal,9.0,jaccard,2,0.3841104636921549
DNase,Spectral (RBF),Normal,9.0,jaccard,5,0.38271512524730755
DNase,Spectral (RBF),Normal,9.0,jaccard,10,0.38245161127150723
DNase,Spectral (RBF),Normal,10.0,jaccard,2,0.382286141381855
DNase,Spectral (RBF),Normal,10.0,jaccard,5,0.3820019587745796
DNase,Spectral (RBF),Normal,10.0,jaccard,10,0.38230807212557266
DNase,UMAP,Laplace,0.0,jaccard,2,0.7015366307798306
DNase,UMAP,Laplace,0.0,jaccard,10,0.7963778533483901
DNase,UMAP,Laplace,0.5,jaccard,2,0.6988647761630389
DNase,UMAP,Laplace,0.5,jaccard,5,0.7297850433069537
DNase,UMAP,Laplace,0.5,jaccard,10,0.7550890030787185
DNase,UMAP,Laplace,1.0,jaccard,2,0.6107105720153512
DNase,UMAP,Laplace,1.0,jaccard,5,0.6787892427168045
DNase,UMAP,Laplace,1.0,jaccard,10,0.6830104908244519
DNase,UMAP,Laplace,2.0,jaccard,2,0.5286387029921501
DNase,UMAP,Laplace,2.0,jaccard,5,0.5381775853374147
DNase,UMAP,Laplace,2.0,jaccard,10,0.5520179025526745
DNase,UMAP,Laplace,3.0,jaccard,2,0.4547073727656242
DNase,UMAP,Laplace,3.0,jaccard,5,0.46243786791078717
DNase,UMAP,Laplace,3.0,jaccard,10,0.46926339441252474
DNase,UMAP,Laplace,4.0,jaccard,2,0.40724958594359095
DNase,UMAP,Laplace,4.0,jaccard,5,0.4172029056357043
DNase,UMAP,Laplace,4.0,jaccard,10,0.4203936866556437
DNase,UMAP,Laplace,5.0,jaccard,2,0.3824022492743761
DNase,UMAP,Laplace,5.0,jaccard,5,0.38477697006677164
DNase,UMAP,Laplace,5.0,jaccard,10,0.38606472963338584
DNase,UMAP,Laplace,6.0,jaccard,2,0.38718090792393384
DNase,UMAP,Laplace,6.0,jaccard,5,0.38512735355912653
DNase,UMAP,Laplace,6.0,jaccard,10,0.38675358847365265
DNase,UMAP,Laplace,7.0,jaccard,2,0.3828911837046711
DNase,UMAP,Laplace,7.0,jaccard,5,0.384420638116581
DNase,UMAP,Laplace,7.0,jaccard,10,0.38474490388706434
DNase,UMAP,Laplace,8.0,jaccard,2,0.38182268610930786
DNase,UMAP,Laplace,8.0,jaccard,5,0.3799054270180225
DNase,UMAP,Laplace,8.0,jaccard,10,0.3823363239083465
DNase,UMAP,Laplace,9.0,jaccard,2,0.3816097128665338
DNase,UMAP,Laplace,9.0,jaccard,5,0.379649694754746
DNase,UMAP,Laplace,9.0,jaccard,10,0.38157524698456086
DNase,UMAP,Laplace,10.0,jaccard,2,0.38129262068644454
DNase,UMAP,Laplace,10.0,jaccard,5,0.3792047112083507
DNase,UMAP,Laplace,10.0,jaccard,10,0.38268798602465454
DNase,UMAP,Normal,0.0,jaccard,2,0.7303514409758546
DNase,UMAP,Normal,0.0,jaccard,5,0.7734364519098554
DNase,UMAP,Normal,0.0,jaccard,10,0.7705581231374468
DNase,UMAP,Normal,0.5,jaccard,2,0.7024217096597507
DNase,UMAP,Normal,0.5,jaccard,5,0.756365744081524
DNase,UMAP,Normal,0.5,jaccard,10,0.7706108766365202
DNase,UMAP,Normal,1.0,jaccard,2,0.6708607396228494
DNase,UMAP,Normal,1.0,jaccard,5,0.7459704437600932
DNase,UMAP,Normal,1.0,jaccard,10,0.7351909867281529
DNase,UMAP,Normal,2.0,jaccard,2,0.6032872212698237
DNase,UMAP,Normal,2.0,jaccard,5,0.644169892987006
DNase,UMAP,Normal,2.0,jaccard,10,0.6473110440800534
DNase,UMAP,Normal,3.0,jaccard,2,0.4901215196709961
DNase,UMAP,Normal,3.0,jaccard,5,0.5064881410194105
DNase,UMAP,Normal,3.0,jaccard,10,0.5397794833138482
DNase,UMAP,Normal,4.0,jaccard,2,0.49214130392881783
DNase,UMAP,Normal,4.0,jaccard,5,0.4822942429304122
DNase,UMAP,Normal,4.0,jaccard,10,0.4809063676953648
DNase,UMAP,Normal,5.0,jaccard,2,0.4345677049080123
DNase,UMAP,Normal,5.0,jaccard,5,0.43052832292877097
DNase,UMAP,Normal,5.0,jaccard,10,0.43782920770990225
DNase,UMAP,Normal,6.0,jaccard,2,0.4125415102240248
DNase,UMAP,Normal,6.0,jaccard,5,0.40054093000781055
DNase,UMAP,Normal,6.0,jaccard,10,0.4088465354046314
DNase,UMAP,Normal,7.0,jaccard,2,0.3947145716851472
DNase,UMAP,Normal,7.0,jaccard,5,0.3853198235013189
DNase,UMAP,Normal,7.0,jaccard,10,0.38764549018533473
DNase,UMAP,Normal,8.0,jaccard,2,0.38918598204124777
DNase,UMAP,Normal,8.0,jaccard,5,0.38611261042234374
DNase,UMAP,Normal,8.0,jaccard,10,0.38893765222112303
DNase,UMAP,Normal,9.0,jaccard,2,0.38496081874572424
DNase,UMAP,Normal,9.0,jaccard,5,0.3842113930800517
DNase,UMAP,Normal,9.0,jaccard,10,0.3862313233258302
DNase,UMAP,Normal,10.0,jaccard,2,0.382591367526301
DNase,UMAP,Normal,10.0,jaccard,5,0.38474053882840004
DNase,UMAP,Normal,10.0,jaccard,10,0.3855456155702449
DNase,t-SNE,Laplace,0.0,jaccard,2,0.8765701896103141
DNase,t-SNE,Laplace,0.5,jaccard,2,0.8598254285651828
DNase,t-SNE,Laplace,1.0,jaccard,2,0.737277726711656
DNase,t-SNE,Laplace,2.0,jaccard,2,0.6064875102534143
DNase,t-SNE,Laplace,3.0,jaccard,2,0.4879093489496979
DNase,t-SNE,Laplace,4.0,jaccard,2,0.4505288137086954
DNase,t-SNE,Laplace,5.0,jaccard,2,0.4158419269431818
DNase,t-SNE,Laplace,6.0,jaccard,2,0.3886687807322001
DNase,t-SNE,Laplace,7.0,jaccard,2,0.3871586873582572
DNase,t-SNE,Laplace,8.0,jaccard,2,0.3839164994543194
DNase,t-SNE,Laplace,9.0,jaccard,2,0.3835631930731222
DNase,t-SNE,Laplace,10.0,jaccard,2,0.3831242667508367
DNase,t-SNE,Normal,0.0,jaccard,2,0.8332902882119214
DNase,t-SNE,Normal,0.5,jaccard,2,0.8632045679918713
DNase,t-SNE,Normal,1.0,jaccard,2,0.7832450758370175
DNase,t-SNE,Normal,2.0,jaccard,2,0.7193493250431959
DNase,t-SNE,Normal,3.0,jaccard,2,0.5910084126853475
DNase,t-SNE,Normal,4.0,jaccard,2,0.5209594793171173
DNase,t-SNE,Normal,5.0,jaccard,2,0.4597534916879107
DNase,t-SNE,Normal,6.0,jaccard,2,0.40373752709150174
DNase,t-SNE,Normal,7.0,jaccard,2,0.40452666594004993
DNase,t-SNE,Normal,8.0,jaccard,2,0.3918791356230463
DNase,t-SNE,Normal,9.0,jaccard,2,0.3878913110442708
DNase,t-SNE,Normal,10.0,jaccard,2,0.3855546698275201
Darmanis,DAE,Laplace,0.0,Kendall,2,0.503485961589334
Darmanis,DAE,Laplace,0.0,Kendall,5,0.5034493571149936
Darmanis,DAE,Laplace,0.0,Kendall,10,0.5096245412484766
Darmanis,DAE,Laplace,0.0,RBO,2,0.6564125781665534
Darmanis,DAE,Laplace,0.0,RBO,5,0.6582816480804833
Darmanis,DAE,Laplace,0.0,RBO,10,0.6753119322504569
Darmanis,DAE,Laplace,0.0,jaccard,2,0.759432149498483
Darmanis,DAE,Laplace,0.0,jaccard,5,0.740635921458933
Darmanis,DAE,Laplace,0.0,jaccard,10,0.761661686454311
Darmanis,DAE,Laplace,0.5,Kendall,10,0.5059988005639583
Darmanis,DAE,Laplace,0.5,RBO,10,0.6293433773992905
Darmanis,DAE,Laplace,0.5,jaccard,10,0.7212280053572224
Darmanis,DAE,Laplace,1.0,Kendall,10,0.5058572482306416
Darmanis,DAE,Laplace,1.0,RBO,10,0.6247558490411212
Darmanis,DAE,Laplace,1.0,jaccard,10,0.7167655845848485
Darmanis,DAE,Laplace,2.0,Kendall,10,0.5016873576869375
Darmanis,DAE,Laplace,2.0,RBO,10,0.5412236377751115
Darmanis,DAE,Laplace,2.0,jaccard,10,0.6523887250835233
Darmanis,DAE,Laplace,3.0,Kendall,5,0.4992596667546276
Darmanis,DAE,Laplace,3.0,Kendall,10,0.49814387775109326
Darmanis,DAE,Laplace,3.0,RBO,5,0.4834787112411876
Darmanis,DAE,Laplace,3.0,RBO,10,0.44705422008287315
Darmanis,DAE,Laplace,3.0,jaccard,5,0.6099609542892469
Darmanis,DAE,Laplace,3.0,jaccard,10,0.5713726568264426
Darmanis,DAE,Laplace,4.0,Kendall,10,0.49341770799700496
Darmanis,DAE,Laplace,4.0,RBO,10,0.3231325637354864
Darmanis,DAE,Laplace,4.0,jaccard,10,0.45489129511917253
Darmanis,DAE,Laplace,5.0,Kendall,10,0.491592348478388
Darmanis,DAE,Laplace,5.0,RBO,10,0.27242909693812195
Darmanis,DAE,Laplace,5.0,jaccard,10,0.40406348803005754
Darmanis,DAE,Normal,0.0,Kendall,10,0.5061691044061226
Darmanis,DAE,Normal,0.0,RBO,10,0.6546329465912393
Darmanis,DAE,Normal,0.0,jaccard,10,0.7454190206112385
Darmanis,DAE,Normal,0.5,Kendall,10,0.5066218799695881
Darmanis,DAE,Normal,0.5,RBO,10,0.6779890374994846
Darmanis,DAE,Normal,0.5,jaccard,10,0.7605556527506727
Darmanis,DAE,Normal,1.0,Kendall,10,0.5061480956253676
Darmanis,DAE,Normal,1.0,RBO,10,0.6359132374976981
Darmanis,DAE,Normal,1.0,jaccard,10,0.7328826995371627
Darmanis,DAE,Normal,2.0,Kendall,10,0.504016232225158
Darmanis,DAE,Normal,2.0,RBO,10,0.5861375376905142
Darmanis,DAE,Normal,2.0,jaccard,10,0.6800404051314325
Darmanis,DAE,Normal,3.0,Kendall,10,0.5029427865937374
Darmanis,DAE,Normal,3.0,RBO,10,0.5520238747688011
Darmanis,DAE,Normal,3.0,jaccard,10,0.6607812166555072
Darmanis,DAE,Normal,4.0,Kendall,10,0.49822085589227255
Darmanis,DAE,Normal,4.0,RBO,10,0.4524136258366318
Darmanis,DAE,Normal,4.0,jaccard,10,0.573895928225727
Darmanis,DAE,Normal,5.0,Kendall,10,0.4951490572673808
Darmanis,DAE,Normal,5.0,RBO,10,0.37221094879387145
Darmanis,DAE,Normal,5.0,jaccard,10,0.5043716218784928
Darmanis,Isomap,Laplace,0.0,jaccard,2,0.9800000000000001
Darmanis,Isomap,Laplace,0.0,jaccard,5,0.9800000000000001
Darmanis,Isomap,Laplace,0.0,jaccard,10,0.9800000000000001
Darmanis,Isomap,Laplace,0.5,Kendall,2,0.5178400771894587
Darmanis,Isomap,Laplace,0.5,Kendall,10,0.5163319375461841
Darmanis,Isomap,Laplace,0.5,RBO,2,0.5654084296522011
Darmanis,Isomap,Laplace,0.5,RBO,10,0.5530629885523521
Darmanis,Isomap,Laplace,0.5,jaccard,2,0.6606261362996706
Darmanis,Isomap,Laplace,0.5,jaccard,10,0.6503843968067372
Darmanis,Isomap,Laplace,1.0,jaccard,2,0.6286773115723593
Darmanis,Isomap,Laplace,1.0,jaccard,5,0.633175245268346
Darmanis,Isomap,Laplace,1.0,jaccard,10,0.6139679401516298
Darmanis,Isomap,Laplace,2.0,jaccard,2,0.569771254889599
Darmanis,Isomap,Laplace,2.0,jaccard,5,0.5533248551157004
Darmanis,Isomap,Laplace,2.0,jaccard,10,0.5335266733510986
Darmanis,Isomap,Laplace,3.0,jaccard,2,0.4854785426490544
Darmanis,Isomap,Laplace,3.0,jaccard,5,0.4569084159813957
Darmanis,Isomap,Laplace,3.0,jaccard,10,0.44417368963185727
Darmanis,Isomap,Laplace,4.0,jaccard,2,0.41503481762165795
Darmanis,Isomap,Laplace,4.0,jaccard,5,0.40712920115454376
Darmanis,Isomap,Laplace,4.0,jaccard,10,0.403238207498408
Darmanis,Isomap,Laplace,5.0,jaccard,2,0.38777123238776623
Darmanis,Isomap,Laplace,5.0,jaccard,5,0.3884658570800071
Darmanis,Isomap,Laplace,5.0,jaccard,10,0.3897642446716545
Darmanis,Isomap,Normal,0.0,jaccard,2,0.9800000000000001
Darmanis,Isomap,Normal,0.0,jaccard,5,0.9800000000000001
Darmanis,Isomap,Normal,0.0,jaccard,10,0.9800000000000001
Darmanis,Isomap,Normal,0.5,Kendall,10,0.529946181199803
Darmanis,Isomap,Normal,0.5,RBO,10,0.6404313466314192
Darmanis,Isomap,Normal,0.5,jaccard,10,0.7124146633577279
Darmanis,Isomap,Normal,1.0,jaccard,2,0.654289115655573
Darmanis,Isomap,Normal,1.0,jaccard,5,0.6611921103940475
Darmanis,Isomap,Normal,1.0,jaccard,10,0.6453731450934561
Darmanis,Isomap,Normal,2.0,jaccard,2,0.6076505205114542
Darmanis,Isomap,Normal,2.0,jaccard,5,0.6028622970112214
Darmanis,Isomap,Normal,2.0,jaccard,10,0.5817486563446234
Darmanis,Isomap,Normal,3.0,jaccard,2,0.5609453935170816
Darmanis,Isomap,Normal,3.0,jaccard,5,0.54065560693715
Darmanis,Isomap,Normal,3.0,jaccard,10,0.5209912508316458
Darmanis,Isomap,Normal,4.0,jaccard,2,0.5063005518701378
Darmanis,Isomap,Normal,4.0,jaccard,5,0.4752731650755984
Darmanis,Isomap,Normal,4.0,jaccard,10,0.4567963066110723
Darmanis,Isomap,Normal,5.0,jaccard,2,0.4403090119971057
Darmanis,Isomap,Normal,5.0,jaccard,5,0.4266133993496936
Darmanis,Isomap,Normal,5.0,jaccard,10,0.4168797070508452
Darmanis,MDS,Laplace,0.0,jaccard,2,0.6991852579337153
Darmanis,MDS,Laplace,0.0,jaccard,5,0.5359585958485075
Darmanis,MDS,Laplace,0.0,jaccard,10,0.5036425087866456
Darmanis,MDS,Laplace,0.5,Kendall,5,0.49519487201330403
Darmanis,MDS,Laplace,0.5,Kendall,10,0.4999457073445021
Darmanis,MDS,Laplace,0.5,RBO,5,0.3288281565484435
Darmanis,MDS,Laplace,0.5,RBO,10,0.3449167396791941
