data,model,iter,test_acc
Statlog,RF,20,0.9682539682539684
Statlog,XGB,77,0.9711399711399712
Statlog,XGB,2,0.9509379509379509
Statlog,XGB,63,0.9797979797979798
Statlog,RF,9,0.9393939393939394
Statlog,XGB,88,0.9769119769119771
Statlog,LogisticRidge,17,0.9509379509379509
Statlog,LogisticRidge,15,0.9336219336219336
Statlog,LogisticRidge,29,0.9523809523809524
Statlog,XGB,49,0.9668109668109668
Statlog,XGB,0,0.9696969696969696
Statlog,XGB,75,0.9552669552669552
Statlog,XGB,61,0.9466089466089466
Statlog,RF,36,0.9624819624819624
Statlog,RF,22,0.9725829725829724
Statlog,XGB,24,0.9639249639249641
Statlog,XGB,30,0.9523809523809524
Statlog,XGB,18,0.9466089466089466
Statlog,LogisticLASSO,27,0.9422799422799424
Statlog,LogisticLASSO,33,0.9336219336219336
Statlog,LogisticLASSO,9,0.935064935064935
Statlog,SVM,4,0.9163059163059164
Statlog,XGB,23,0.9595959595959596
Statlog,XGB,37,0.9393939393939394
Statlog,MLP,36,0.7590187788009644
Statlog,MLP,22,0.8167388439178467
Statlog,Tree,19,0.9292929292929292
Statlog,Tree,31,0.924963924963925
Statlog,SVM,86,0.9105339105339104
Statlog,SVM,92,0.898989898989899
Statlog,Tree,25,0.935064935064935
Statlog,SVM,79,0.9090909090909092
Statlog,SVM,45,0.9047619047619048
Statlog,SVM,51,0.9220779220779219
Statlog,SVM,50,0.9033189033189032
Statlog,SVM,44,0.9292929292929292
Statlog,SVM,78,0.9177489177489178
Statlog,Tree,24,0.9581529581529582
Statlog,SVM,93,0.9134199134199136
Statlog,SVM,87,0.9235209235209236
Statlog,Tree,30,0.9307359307359307
Statlog,Tree,18,0.9264069264069263
Statlog,MLP,23,0.8210678100585938
Statlog,MLP,37,0.7979797720909119
Statlog,XGB,36,0.9682539682539684
Statlog,SVM,5,0.9090909090909092
Statlog,LogisticLASSO,8,0.9307359307359307
Statlog,XGB,22,0.9610389610389609
Statlog,LogisticLASSO,32,0.9321789321789322
Statlog,LogisticLASSO,26,0.9451659451659452
Statlog,XGB,19,0.9523809523809524
Statlog,XGB,31,0.9682539682539684
Statlog,XGB,25,0.984126984126984
Statlog,RF,23,0.9682539682539684
Statlog,RF,37,0.9307359307359307
Statlog,XGB,60,0.9538239538239538
Statlog,XGB,74,0.9466089466089466
Statlog,XGB,1,0.9696969696969696
Statlog,XGB,48,0.9552669552669552
Statlog,LogisticRidge,28,0.9307359307359307
Statlog,LogisticRidge,14,0.9494949494949496
Statlog,RF,15,0.9682539682539684
Statlog,LogisticRidge,73,0.9292929292929292
Statlog,MLP,6,0.8773449063301086
Statlog,RF,29,0.9740259740259741
Statlog,LogisticRidge,67,0.9422799422799424
Statlog,XGB,13,0.9466089466089466
Statlog,LogisticRidge,98,0.9365079365079364
Statlog,LogisticRidge,22,0.9336219336219336
Statlog,RF,78,0.9552669552669552
Statlog,LogisticRidge,36,0.9307359307359307
Statlog,RF,50,0.9523809523809524
Statlog,RF,44,0.9682539682539684
Statlog,RF,93,0.9711399711399712
Statlog,RF,87,0.9696969696969696
Statlog,LogisticLASSO,41,0.9336219336219336
Statlog,LogisticRidge,54,0.935064935064935
Statlog,MLP,93,0.709956705570221
Statlog,LogisticRidge,8,0.9307359307359307
Statlog,LogisticLASSO,55,0.935064935064935
Statlog,LogisticRidge,40,0.9292929292929292
Statlog,MLP,87,0.822510838508606
Statlog,LogisticRidge,68,0.9379509379509381
Statlog,LogisticLASSO,69,0.9379509379509381
Statlog,LogisticLASSO,82,0.924963924963925
Statlog,LogisticRidge,97,0.9321789321789322
Statlog,MLP,50,0.7965368032455444
Statlog,LogisticLASSO,96,0.9163059163059164
Statlog,LogisticRidge,83,0.9422799422799424
Statlog,MLP,44,0.7763347625732422
Statlog,MLP,78,0.8470418453216553
Statlog,Tree,57,0.9437229437229436
Statlog,RF,89,0.9206349206349206
Statlog,Tree,43,0.9321789321789322
Statlog,Tree,94,0.9451659451659452
Statlog,SVM,23,0.9148629148629148
Statlog,RF,2,0.9653679653679652
Statlog,SVM,37,0.8961038961038961
Statlog,Tree,80,0.9321789321789322
Statlog,RF,76,0.9769119769119771
Statlog,RF,62,0.9610389610389609
Statlog,RF,63,0.9696969696969696
Statlog,RF,77,0.9668109668109668
Statlog,Tree,81,0.873015873015873
Statlog,SVM,36,0.9062049062049062
Statlog,SVM,22,0.9033189033189032
Statlog,Tree,95,0.9451659451659452
Statlog,RF,3,0.9711399711399712
Statlog,Tree,42,0.9264069264069263
Statlog,RF,88,0.9740259740259741
Statlog,Tree,56,0.9321789321789322
Statlog,MLP,79,0.7705627679824829
Statlog,MLP,45,0.7936508059501648
Statlog,LogisticRidge,82,0.9264069264069263
Statlog,LogisticLASSO,97,0.9292929292929292
Statlog,MLP,51,0.8383838534355164
Statlog,LogisticRidge,96,0.9163059163059164
Statlog,LogisticLASSO,83,0.9408369408369408
Statlog,LogisticLASSO,68,0.9379509379509381
Statlog,LogisticRidge,69,0.9379509379509381
Statlog,LogisticRidge,9,0.935064935064935
Statlog,MLP,86,0.8023087978363037
Statlog,LogisticRidge,41,0.9336219336219336
Statlog,LogisticLASSO,54,0.935064935064935
Statlog,MLP,92,0.8138527870178223
Statlog,LogisticRidge,55,0.9336219336219336
Statlog,LogisticLASSO,40,0.9336219336219336
Statlog,RF,86,0.9639249639249641
Statlog,RF,92,0.9653679653679652
Statlog,RF,45,0.9567099567099568
Statlog,RF,51,0.9769119769119771
Statlog,RF,79,0.9653679653679652
Statlog,LogisticRidge,37,0.9292929292929292
Statlog,LogisticRidge,23,0.9393939393939394
Statlog,LogisticRidge,99,0.9422799422799424
Statlog,XGB,12,0.9812409812409812
Statlog,RF,28,0.9711399711399712
Statlog,LogisticRidge,66,0.9307359307359307
Statlog,LogisticRidge,72,0.9365079365079364
Statlog,MLP,7,0.8513708710670471
Statlog,RF,14,0.9769119769119771
Statlog,LogisticRidge,58,0.9292929292929292
Statlog,RF,16,0.9523809523809524
Statlog,LogisticRidge,64,0.9336219336219336
Statlog,MLP,5,0.8672438859939575
Statlog,LogisticRidge,70,0.9307359307359307
Statlog,XGB,10,0.9754689754689756
Statlog,XGB,38,0.9682539682539684
Statlog,LogisticRidge,35,0.9365079365079364
Statlog,LogisticRidge,21,0.9278499278499278
Statlog,RF,47,0.9494949494949496
Statlog,RF,53,0.9523809523809524
Statlog,RF,84,0.9523809523809524
Statlog,RF,90,0.9826839826839828
Statlog,LogisticRidge,43,0.9307359307359307
Statlog,LogisticLASSO,56,0.9422799422799424
Statlog,MLP,84,0.780663788318634
Statlog,LogisticRidge,57,0.9379509379509381
Statlog,LogisticLASSO,42,0.9336219336219336
Statlog,MLP,90,0.8427128195762634
Statlog,LogisticRidge,80,0.9393939393939394
Statlog,LogisticLASSO,95,0.9307359307359307
Statlog,MLP,47,0.841269850730896
Statlog,LogisticRidge,94,0.9336219336219336
Statlog,LogisticLASSO,81,0.9163059163059164
Statlog,MLP,53,0.7878788113594055
Statlog,Tree,40,0.8658008658008658
Statlog,Tree,54,0.9437229437229436
Statlog,Tree,68,0.9523809523809524
Statlog,SVM,34,0.9134199134199136
Statlog,Tree,83,0.9278499278499278
Statlog,RF,1,0.9653679653679652
Statlog,Tree,97,0.9206349206349206
Statlog,RF,49,0.9725829725829724
Statlog,SVM,20,0.9177489177489178
Statlog,RF,61,0.9437229437229436
Statlog,RF,75,0.9595959595959596
Statlog,RF,74,0.9292929292929292
Statlog,RF,60,0.9552669552669552
Statlog,RF,0,0.9725829725829724
Statlog,SVM,21,0.9148629148629148
Statlog,RF,48,0.9567099567099568
Statlog,Tree,96,0.9307359307359307
Statlog,Tree,82,0.9393939393939394
Statlog,SVM,35,0.9134199134199136
Statlog,Tree,69,0.9321789321789322
Statlog,Tree,55,0.9595959595959596
Statlog,Tree,41,0.924963924963925
Statlog,MLP,52,0.7907648086547852
Statlog,LogisticLASSO,80,0.9393939393939394
Statlog,LogisticRidge,95,0.9278499278499278
Statlog,MLP,46,0.7647907733917236
Statlog,LogisticLASSO,94,0.9336219336219336
Statlog,LogisticRidge,81,0.9177489177489178
Statlog,MLP,91,0.8369408249855042
Statlog,LogisticLASSO,43,0.9307359307359307
Statlog,LogisticRidge,56,0.9408369408369408
Statlog,MLP,85,0.826839804649353
Statlog,LogisticLASSO,57,0.9365079365079364
Statlog,LogisticRidge,42,0.9336219336219336
Statlog,RF,91,0.9783549783549784
Statlog,RF,85,0.9595959595959596
Statlog,RF,52,0.9610389610389609
Statlog,RF,46,0.9754689754689756
Statlog,LogisticRidge,20,0.9365079365079364
Statlog,LogisticRidge,34,0.9235209235209236
Statlog,XGB,39,0.9509379509379509
Statlog,XGB,11,0.9624819624819624
Statlog,MLP,4,0.8528138399124146
Statlog,LogisticRidge,71,0.924963924963925
Statlog,LogisticRidge,65,0.9163059163059164
Statlog,LogisticRidge,59,0.9408369408369408
Statlog,RF,17,0.9797979797979798
Statlog,LogisticRidge,61,0.9379509379509381
Statlog,LogisticRidge,75,0.9408369408369408
Statlog,MLP,0,0.8600288629531859
Statlog,RF,13,0.9639249639249641
Statlog,LogisticRidge,49,0.9494949494949496
Statlog,XGB,29,0.9639249639249641
Statlog,XGB,15,0.9725829725829724
Statlog,RF,42,0.9538239538239538
Statlog,XGB,93,0.9682539682539684
Statlog,XGB,87,0.9696969696969696
Statlog,LogisticRidge,18,0.9321789321789322
Statlog,RF,56,0.9754689754689756
Statlog,LogisticRidge,30,0.9466089466089466
Statlog,LogisticRidge,24,0.9292929292929292
Statlog,RF,81,0.9220779220779219
Statlog,XGB,50,0.9538239538239538
Statlog,XGB,44,0.9696969696969696
Statlog,RF,95,0.9552669552669552
Statlog,XGB,78,0.9552669552669552
Statlog,XGB,94,0.9769119769119771
Statlog,XGB,80,0.9797979797979798
Statlog,MLP,81,0.8037518262863159
Statlog,LogisticRidge,46,0.9393939393939394
Statlog,LogisticLASSO,53,0.9393939393939394
Statlog,MLP,95,0.8672438859939575
Statlog,LogisticRidge,52,0.9264069264069263
Statlog,LogisticLASSO,47,0.9264069264069263
Statlog,XGB,57,0.9754689754689756
Statlog,XGB,43,0.9624819624819624
Statlog,MLP,42,0.8138527870178223
Statlog,LogisticRidge,85,0.9336219336219336
Statlog,LogisticLASSO,90,0.9408369408369408
Statlog,MLP,56,0.8571428656578064
Statlog,LogisticRidge,91,0.9379509379509381
Statlog,LogisticLASSO,84,0.935064935064935
Statlog,Tree,79,0.9307359307359307
Statlog,Tree,45,0.9379509379509381
Statlog,Tree,51,0.9581529581529582
Statlog,RF,64,0.9668109668109668
Statlog,SVM,19,0.911976911976912
Statlog,RF,70,0.9523809523809524
Statlog,SVM,31,0.9148629148629148
Statlog,RF,58,0.9754689754689756
Statlog,Tree,86,0.9307359307359307
Statlog,Tree,92,0.9321789321789322
Statlog,SVM,25,0.9134199134199136
Statlog,RF,4,0.9567099567099568
Statlog,SVM,24,0.911976911976912
Statlog,Tree,93,0.9307359307359307
Statlog,RF,5,0.9783549783549784
Statlog,Tree,87,0.9567099567099568
Statlog,RF,59,0.9581529581529582
Statlog,SVM,30,0.9148629148629148
Statlog,RF,71,0.9480519480519479
Statlog,SVM,18,0.911976911976912
Statlog,RF,65,0.9567099567099568
Statlog,Tree,50,0.9163059163059164
Statlog,Tree,44,0.9437229437229436
Statlog,Tree,78,0.9105339105339104
Statlog,LogisticLASSO,85,0.9321789321789322
Statlog,LogisticRidge,90,0.9393939393939394
Statlog,MLP,57,0.7561327815055847
Statlog,LogisticLASSO,91,0.9437229437229436
Statlog,LogisticRidge,84,0.935064935064935
Statlog,MLP,43,0.7979797720909119
Statlog,XGB,42,0.9639249639249641
Statlog,XGB,56,0.9696969696969696
Statlog,LogisticLASSO,46,0.9393939393939394
Statlog,LogisticRidge,53,0.9408369408369408
Statlog,MLP,94,0.822510838508606
Statlog,LogisticLASSO,52,0.9235209235209236
Statlog,LogisticRidge,47,0.924963924963925
Statlog,MLP,80,0.7705627679824829
Statlog,XGB,81,0.9264069264069263
Statlog,XGB,95,0.9552669552669552
Statlog,XGB,79,0.9740259740259741
Statlog,XGB,45,0.9639249639249641
Statlog,RF,94,0.9696969696969696
Statlog,RF,80,0.9696969696969696
Statlog,XGB,51,0.9696969696969696
Statlog,LogisticRidge,25,0.9451659451659452
Statlog,LogisticRidge,31,0.9451659451659452
Statlog,LogisticRidge,19,0.9307359307359307
Statlog,XGB,86,0.9797979797979798
Statlog,RF,57,0.9711399711399712
Statlog,RF,43,0.9451659451659452
Statlog,XGB,92,0.9552669552669552
Statlog,XGB,14,0.9812409812409812
Statlog,XGB,28,0.9711399711399712
Statlog,LogisticRidge,48,0.924963924963925
Statlog,RF,12,0.9754689754689756
Statlog,LogisticRidge,74,0.9134199134199136
Statlog,MLP,1,0.8773449063301086
Statlog,LogisticRidge,60,0.9393939393939394
Statlog,MLP,3,0.8744588494300842
Statlog,RF,38,0.9711399711399712
Statlog,LogisticRidge,76,0.9538239538239538
Statlog,LogisticRidge,62,0.9365079365079364
Statlog,RF,10,0.9769119769119771
Statlog,XGB,16,0.9509379509379509
Statlog,LogisticRidge,89,0.9538239538239538
Statlog,RF,55,0.9740259740259741
Statlog,XGB,84,0.9639249639249641
Statlog,XGB,90,0.9783549783549784
Statlog,RF,41,0.9466089466089466
Statlog,RF,69,0.9538239538239538
Statlog,LogisticRidge,27,0.9437229437229436
Statlog,LogisticRidge,33,0.9321789321789322
Statlog,RF,96,0.9639249639249641
Statlog,XGB,47,0.9523809523809524
Statlog,XGB,53,0.9552669552669552
Statlog,RF,82,0.9783549783549784
Statlog,XGB,83,0.9725829725829724
Statlog,LogisticLASSO,78,0.9451659451659452
Statlog,LogisticRidge,79,0.9321789321789322
Statlog,XGB,97,0.9509379509379509
Statlog,MLP,96,0.8354978561401367
Statlog,LogisticLASSO,44,0.9437229437229436
Statlog,LogisticRidge,51,0.9422799422799424
Statlog,MLP,82,0.8181818127632141
Statlog,LogisticLASSO,50,0.924963924963925
Statlog,LogisticRidge,45,0.935064935064935
Statlog,XGB,40,0.911976911976912
Statlog,MLP,69,0.8196248412132263
Statlog,XGB,8,0.984126984126984
Statlog,XGB,54,0.9855699855699857
Statlog,MLP,55,0.8816738724708557
Statlog,LogisticLASSO,87,0.9494949494949496
Statlog,LogisticRidge,92,0.9278499278499278
Statlog,MLP,41,0.8427128195762634
Statlog,LogisticLASSO,93,0.935064935064935
Statlog,LogisticRidge,86,0.9422799422799424
Statlog,XGB,68,0.9797979797979798
Statlog,Tree,52,0.9451659451659452
Statlog,RF,98,0.9509379509379509
Statlog,Tree,46,0.9336219336219336
Statlog,RF,73,0.9033189033189032
Statlog,RF,67,0.9538239538239538
Statlog,RF,7,0.9696969696969696
Statlog,Tree,91,0.9754689754689756
Statlog,SVM,26,0.9191919191919192
Statlog,SVM,32,0.9033189033189032
Statlog,Tree,85,0.9004329004329005
Statlog,Tree,84,0.9163059163059164
Statlog,SVM,33,0.911976911976912
Statlog,RF,6,0.9668109668109668
Statlog,SVM,27,0.9220779220779219
Statlog,Tree,90,0.9538239538239538
Statlog,RF,66,0.9581529581529582
Statlog,RF,72,0.9754689754689756
Statlog,Tree,47,0.9235209235209236
Statlog,RF,99,0.9696969696969696
Statlog,Tree,53,0.9047619047619048
Statlog,LogisticRidge,87,0.9494949494949496
Statlog,LogisticLASSO,92,0.9278499278499278
Statlog,MLP,40,0.7907648086547852
Statlog,XGB,69,0.9552669552669552
Statlog,LogisticRidge,93,0.935064935064935
Statlog,LogisticLASSO,86,0.9422799422799424
Statlog,MLP,54,0.7994228005409241
Statlog,XGB,55,0.9725829725829724
Statlog,XGB,41,0.9379509379509381
Statlog,XGB,9,0.9321789321789322
Statlog,MLP,68,0.8542568683624268
Statlog,LogisticRidge,44,0.9422799422799424
Statlog,LogisticLASSO,51,0.9437229437229436
Statlog,MLP,83,0.8354978561401367
Statlog,LogisticRidge,50,0.924963924963925
Statlog,LogisticLASSO,45,0.935064935064935
Statlog,MLP,97,0.8239538073539734
Statlog,LogisticRidge,78,0.9422799422799424
Statlog,XGB,96,0.9624819624819624
Statlog,XGB,82,0.9783549783549784
Statlog,LogisticLASSO,79,0.9321789321789322
Statlog,XGB,52,0.9639249639249641
Statlog,RF,83,0.9668109668109668
Statlog,RF,97,0.9538239538239538
Statlog,XGB,46,0.9696969696969696
Statlog,LogisticRidge,32,0.9307359307359307
Statlog,RF,68,0.9783549783549784
Statlog,LogisticRidge,26,0.9437229437229436
Statlog,XGB,91,0.9754689754689756
Statlog,RF,40,0.9235209235209236
Statlog,RF,54,0.9826839826839828
Statlog,XGB,85,0.9480519480519479
Statlog,LogisticRidge,88,0.935064935064935
Statlog,XGB,17,0.9740259740259741
Statlog,RF,11,0.9581529581529582
Statlog,LogisticRidge,63,0.9451659451659452
Statlog,RF,39,0.9696969696969696
Statlog,MLP,2,0.8340548276901245
Statlog,LogisticRidge,77,0.9321789321789322
Amphibians,SVM,4,0.7368421052631579
Amphibians,LogisticLASSO,88,0.6140350877192983
Amphibians,LogisticLASSO,77,0.7719298245614035
Amphibians,LogisticLASSO,63,0.7894736842105263
Amphibians,Tree,11,0.6491228070175439
Amphibians,Tree,39,0.6140350877192983
Amphibians,LogisticLASSO,7,0.7192982456140351
Amphibians,Tree,9,0.6666666666666666
Amphibians,MLP,26,0.5087719559669495
Amphibians,MLP,32,0.5263158082962036
Amphibians,SVM,96,0.7368421052631579
Amphibians,SVM,82,0.631578947368421
Amphibians,SVM,69,0.631578947368421
Amphibians,SVM,55,0.7543859649122807
Amphibians,SVM,41,0.7017543859649122
Amphibians,SVM,40,0.7543859649122807
Amphibians,SVM,54,0.6666666666666666
Amphibians,SVM,68,0.7368421052631579
Amphibians,SVM,83,0.631578947368421
Amphibians,SVM,97,0.7017543859649122
Amphibians,MLP,33,0.5614035129547119
Amphibians,MLP,27,0.6315789222717285
Amphibians,Tree,8,0.7368421052631579
Amphibians,LogisticLASSO,6,0.7192982456140351
Amphibians,Tree,38,0.6491228070175439
Amphibians,Tree,10,0.6666666666666666
Amphibians,LogisticLASSO,62,0.631578947368421
Amphibians,LogisticLASSO,76,0.7543859649122807
Amphibians,LogisticLASSO,89,0.7368421052631579
Amphibians,SVM,5,0.7543859649122807
Amphibians,SVM,7,0.7017543859649122
Amphibians,LogisticLASSO,60,0.7368421052631579
Amphibians,LogisticLASSO,74,0.7017543859649122
Amphibians,LogisticLASSO,48,0.7017543859649122
Amphibians,Tree,12,0.7543859649122807
Amphibians,LogisticLASSO,4,0.6666666666666666
Amphibians,MLP,19,0.6842105388641357
Amphibians,MLP,31,0.6842105388641357
Amphibians,MLP,25,0.5964912176132202
Amphibians,SVM,81,0.631578947368421
Amphibians,SVM,95,0.7894736842105263
Amphibians,SVM,42,0.6491228070175439
Amphibians,SVM,56,0.6666666666666666
Amphibians,SVM,57,0.7719298245614035
Amphibians,SVM,43,0.7894736842105263
Amphibians,SVM,94,0.7192982456140351
Amphibians,SVM,80,0.6842105263157895
Amphibians,MLP,24,0.5087719559669495
Amphibians,MLP,30,0.5789473652839661
Amphibians,MLP,18,0.4561403393745422
Amphibians,LogisticLASSO,5,0.7543859649122807
Amphibians,Tree,13,0.7017543859649122
Amphibians,LogisticLASSO,49,0.7543859649122807
Amphibians,LogisticLASSO,75,0.7368421052631579
Amphibians,LogisticLASSO,61,0.6842105263157895
Amphibians,SVM,6,0.7017543859649122
Amphibians,SVM,2,0.7719298245614035
Amphibians,LogisticLASSO,59,0.7368421052631579
Amphibians,LogisticLASSO,65,0.6491228070175439
Amphibians,LogisticLASSO,71,0.6491228070175439
Amphibians,LogisticLASSO,1,0.7017543859649122
Amphibians,Tree,17,0.7894736842105263
Amphibians,MLP,34,0.5263158082962036
Amphibians,MLP,20,0.5614035129547119
Amphibians,SVM,84,0.7543859649122807
Amphibians,SVM,90,0.7192982456140351
Amphibians,SVM,47,0.6842105263157895
Amphibians,SVM,53,0.8070175438596491
Amphibians,SVM,52,0.7192982456140351
Amphibians,SVM,46,0.6666666666666666
Amphibians,SVM,91,0.7017543859649122
Amphibians,SVM,85,0.7017543859649122
Amphibians,MLP,21,0.5789473652839661
Amphibians,MLP,35,0.4736842215061188
Amphibians,Tree,16,0.5614035087719298
Amphibians,LogisticLASSO,0,0.6842105263157895
Amphibians,LogisticLASSO,70,0.7543859649122807
Amphibians,LogisticLASSO,64,0.6842105263157895
Amphibians,LogisticLASSO,58,0.6491228070175439
Amphibians,SVM,3,0.7719298245614035
Amphibians,LogisticLASSO,99,0.7017543859649122
Amphibians,SVM,1,0.7719298245614035
Amphibians,LogisticLASSO,72,0.6140350877192983
Amphibians,LogisticLASSO,66,0.6842105263157895
Amphibians,LogisticLASSO,2,0.7894736842105263
Amphibians,Tree,28,0.7719298245614035
Amphibians,Tree,14,0.7017543859649122
Amphibians,MLP,23,0.5263158082962036
Amphibians,MLP,37,0.6140350699424744
Amphibians,SVM,93,0.7368421052631579
Amphibians,SVM,87,0.5964912280701754
Amphibians,SVM,50,0.7192982456140351
Amphibians,SVM,44,0.6842105263157895
Amphibians,SVM,78,0.6491228070175439
Amphibians,SVM,79,0.7017543859649122
Amphibians,SVM,45,0.6666666666666666
Amphibians,SVM,51,0.7719298245614035
Amphibians,SVM,86,0.6842105263157895
Amphibians,SVM,92,0.7543859649122807
Amphibians,MLP,36,0.6140350699424744
Amphibians,MLP,22,0.5263158082962036
Amphibians,Tree,15,0.7017543859649122
Amphibians,Tree,29,0.7894736842105263
Amphibians,LogisticLASSO,3,0.7543859649122807
Amphibians,LogisticLASSO,67,0.7017543859649122
Amphibians,LogisticLASSO,73,0.7017543859649122
Amphibians,SVM,0,0.6666666666666666
Amphibians,LogisticLASSO,98,0.7017543859649122
Amphibians,LogisticLASSO,14,0.7719298245614035
Amphibians,LogisticLASSO,28,0.7719298245614035
Amphibians,Tree,66,0.7368421052631579
Amphibians,Tree,72,0.631578947368421
Amphibians,Tree,99,0.6140350877192983
Amphibians,MLP,86,0.6140350699424744
Amphibians,MLP,92,0.5614035129547119
Amphibians,MLP,3,0.6491228342056274
Amphibians,MLP,79,0.6666666865348816
Amphibians,MLP,45,0.5789473652839661
Amphibians,LogisticRidge,3,0.7543859649122807
Amphibians,MLP,51,0.4912280738353729
Amphibians,SVM,36,0.8245614035087719
Amphibians,SVM,22,0.7017543859649122
Amphibians,SVM,23,0.6491228070175439
Amphibians,SVM,37,0.7017543859649122
Amphibians,MLP,50,0.4736842215061188
Amphibians,LogisticRidge,2,0.7368421052631579
Amphibians,MLP,44,0.6140350699424744
Amphibians,MLP,78,0.5263158082962036
Amphibians,MLP,2,0.5964912176132202
Amphibians,MLP,93,0.4736842215061188
Amphibians,MLP,87,0.5614035129547119
Amphibians,Tree,98,0.7719298245614035
Amphibians,Tree,73,0.7192982456140351
Amphibians,Tree,67,0.7543859649122807
Amphibians,LogisticLASSO,29,0.6842105263157895
Amphibians,LogisticLASSO,15,0.7017543859649122
Amphibians,LogisticLASSO,17,0.631578947368421
Amphibians,Tree,71,0.5789473684210527
Amphibians,Tree,65,0.7543859649122807
Amphibians,Tree,59,0.6140350877192983
Amphibians,MLP,91,0.6842105388641357
Amphibians,MLP,85,0.4736842215061188
Amphibians,MLP,0,0.6315789222717285
Amphibians,MLP,52,0.6140350699424744
Amphibians,MLP,46,0.5438596606254578
Amphibians,LogisticRidge,0,0.6842105263157895
Amphibians,SVM,21,0.6842105263157895
Amphibians,SVM,35,0.7192982456140351
Amphibians,SVM,34,0.7368421052631579
Amphibians,SVM,20,0.7719298245614035
Amphibians,LogisticRidge,1,0.7543859649122807
Amphibians,MLP,47,0.6842105388641357
Amphibians,MLP,53,0.6491228342056274
Amphibians,MLP,1,0.5789473652839661
Amphibians,MLP,84,0.6315789222717285
Amphibians,MLP,90,0.5964912176132202
Amphibians,Tree,58,0.7192982456140351
Amphibians,Tree,64,0.6842105263157895
Amphibians,Tree,70,0.7192982456140351
Amphibians,LogisticLASSO,16,0.631578947368421
Amphibians,LogisticLASSO,12,0.6491228070175439
Amphibians,Tree,48,0.5263157894736842
Amphibians,Tree,74,0.6666666666666666
Amphibians,Tree,60,0.7192982456140351
Amphibians,MLP,94,0.6491228342056274
Amphibians,MLP,80,0.6666666865348816
Amphibians,MLP,57,0.5789473652839661
Amphibians,MLP,43,0.719298243522644
Amphibians,LogisticRidge,5,0.7543859649122807
Amphibians,MLP,5,0.4385964870452881
Amphibians,SVM,24,0.6666666666666666
Amphibians,SVM,30,0.6842105263157895
Amphibians,SVM,18,0.7543859649122807
Amphibians,SVM,19,0.7543859649122807
Amphibians,SVM,31,0.6842105263157895
Amphibians,SVM,25,0.6491228070175439
Amphibians,MLP,4,0.5789473652839661
Amphibians,LogisticRidge,4,0.6666666666666666
Amphibians,MLP,42,0.5964912176132202
Amphibians,MLP,56,0.4736842215061188
Amphibians,MLP,81,0.4210526347160339
Amphibians,MLP,95,0.5789473652839661
Amphibians,Tree,61,0.7368421052631579
Amphibians,Tree,75,0.7017543859649122
Amphibians,Tree,49,0.8070175438596491
Amphibians,LogisticLASSO,13,0.631578947368421
Amphibians,LogisticLASSO,39,0.7894736842105263
Amphibians,LogisticLASSO,11,0.5964912280701754
Amphibians,Tree,63,0.7543859649122807
Amphibians,Tree,77,0.631578947368421
Amphibians,Tree,88,0.7543859649122807
Amphibians,MLP,83,0.5789473652839661
Amphibians,MLP,97,0.6140350699424744
Amphibians,MLP,40,0.5789473652839661
Amphibians,LogisticRidge,6,0.7017543859649122
Amphibians,MLP,54,0.4385964870452881
Amphibians,MLP,6,0.5964912176132202
Amphibians,MLP,68,0.5263158082962036
Amphibians,SVM,33,0.7368421052631579
Amphibians,SVM,27,0.6666666666666666
Amphibians,SVM,26,0.6140350877192983
Amphibians,SVM,32,0.7192982456140351
Amphibians,MLP,69,0.5964912176132202
Amphibians,MLP,7,0.6315789222717285
Amphibians,MLP,55,0.4736842215061188
Amphibians,LogisticRidge,7,0.7368421052631579
Amphibians,MLP,41,0.5789473652839661
Amphibians,MLP,96,0.4385964870452881
Amphibians,MLP,82,0.4035087823867798
Amphibians,Tree,89,0.7368421052631579
Amphibians,Tree,76,0.6491228070175439
Amphibians,Tree,62,0.7192982456140351
Amphibians,LogisticLASSO,10,0.6666666666666666
Amphibians,LogisticLASSO,38,0.6842105263157895
Amphibians,LogisticLASSO,35,0.7192982456140351
Amphibians,LogisticLASSO,21,0.7017543859649122
Amphibians,RF,64,0.7368421052631579
Amphibians,Tree,47,0.631578947368421
Amphibians,RF,70,0.8245614035087719
Amphibians,Tree,53,0.7192982456140351
Amphibians,RF,58,0.7192982456140351
Amphibians,Tree,84,0.7017543859649122
Amphibians,Tree,90,0.6140350877192983
Amphibians,LogisticRidge,13,0.5964912280701754
Amphibians,MLP,58,0.6140350699424744
Amphibians,MLP,64,0.3859649002552033
Amphibians,MLP,70,0.5263158082962036
Amphibians,XGB,91,0.8070175438596491
Amphibians,XGB,85,0.7368421052631579
Amphibians,XGB,52,0.8245614035087719
Amphibians,SVM,17,0.631578947368421
Amphibians,XGB,46,0.7894736842105263
Amphibians,XGB,47,0.7719298245614035
Amphibians,XGB,53,0.8771929824561403
Amphibians,SVM,16,0.7368421052631579
Amphibians,XGB,84,0.7894736842105263
Amphibians,XGB,90,0.6140350877192983
Amphibians,MLP,71,0.5614035129547119
Amphibians,MLP,65,0.5789473652839661
Amphibians,MLP,59,0.5614035129547119
Amphibians,LogisticRidge,12,0.6491228070175439
Amphibians,Tree,91,0.6842105263157895
Amphibians,Tree,85,0.6491228070175439
Amphibians,RF,59,0.7192982456140351
Amphibians,Tree,52,0.6842105263157895
Amphibians,RF,71,0.631578947368421
Amphibians,Tree,46,0.631578947368421
Amphibians,RF,65,0.7719298245614035
