data,method,sigma,noise,criteria,Consistency,Accuracy
Spam base,Spectral (NN),1.0,normal,ARI,0.9015185050833187,0.012923666777133847
Spam base,Spectral (NN),1.0,normal,MI,0.8301060945147481,0.015360264300552717
Spam base,Spectral (NN),1.0,normal,fowlkes mallows,0.9966515562039012,0.7142595395845683
Spam base,Spectral (NN),1.0,normal,v_measure,0.8303502182874397,0.01564378118714382
Spam base,Spectral (NN),2.0,laplace,ARI,0.8448940381185089,0.012102238879639064
Spam base,Spectral (NN),2.0,laplace,MI,0.7211641278281636,0.013969508453771332
Spam base,Spectral (NN),2.0,laplace,fowlkes mallows,0.9947818248326366,0.7143634595792829
Spam base,Spectral (NN),2.0,laplace,v_measure,0.7215720917395058,0.014254155314223837
Spam base,Spectral (NN),2.0,normal,ARI,0.8886305411529929,0.012397003617362169
Spam base,Spectral (NN),2.0,normal,MI,0.7891531548878831,0.014552475973859997
Spam base,Spectral (NN),2.0,normal,fowlkes mallows,0.9962292143821647,0.714381371051137
Spam base,Spectral (NN),2.0,normal,v_measure,0.7894594884749613,0.014836755754157821
Spam base,Spectral (NN),3.0,laplace,ARI,0.7291769433014359,0.010878041534706773
Spam base,Spectral (NN),3.0,laplace,MI,0.5703025861804238,0.012373159930790158
Spam base,Spectral (NN),3.0,laplace,fowlkes mallows,0.9917100190766872,0.7149261938120852
Spam base,Spectral (NN),3.0,laplace,v_measure,0.5709697179027766,0.012660635289064796
Spam base,Spectral (NN),3.0,normal,ARI,0.840981566830942,0.011696600545735276
Spam base,Spectral (NN),3.0,normal,MI,0.7146676451577573,0.013408274021247002
Spam base,Spectral (NN),3.0,normal,fowlkes mallows,0.9946935036381056,0.7145178034143983
Spam base,Spectral (NN),3.0,normal,v_measure,0.7150877533186444,0.013693761144359641
Spam base,Spectral (NN),4.0,laplace,ARI,0.5202633878346721,0.006500942719821462
Spam base,Spectral (NN),4.0,laplace,MI,0.3636895032302889,0.007583755202974208
Spam base,Spectral (NN),4.0,laplace,fowlkes mallows,0.9910000261008768,0.717950860312428
Spam base,Spectral (NN),4.0,laplace,v_measure,0.36485370281979124,0.007886277100737586
Spam base,Spectral (NN),4.0,normal,ARI,0.7840838249073824,0.01098002670554786
Spam base,Spectral (NN),4.0,normal,MI,0.6353139453093196,0.012845746703277632
Spam base,Spectral (NN),4.0,normal,fowlkes mallows,0.9932989093505548,0.7151481579305914
Spam base,Spectral (NN),4.0,normal,v_measure,0.6358823016260993,0.013133477798414171
Spam base,Spectral (NN),5.0,laplace,ARI,0.4367914448053134,0.0032644151298801068
Spam base,Spectral (NN),5.0,laplace,MI,0.30275561270213214,0.00369631155979936
Spam base,Spectral (NN),5.0,laplace,fowlkes mallows,0.9936540959191454,0.7201859229256127
Spam base,Spectral (NN),5.0,laplace,v_measure,0.3039103114813647,0.004015417539532988
Spam base,Spectral (NN),5.0,normal,ARI,0.6459708252966729,0.008030736168959296
Spam base,Spectral (NN),5.0,normal,MI,0.48410784961146347,0.009858860292610617
Spam base,Spectral (NN),5.0,normal,fowlkes mallows,0.9924963756723132,0.7172958635236428
Spam base,Spectral (NN),5.0,normal,v_measure,0.4850621842489679,0.010156102287599786
Spam base,Spectral (RBF),0.0,laplace,ARI,1.0,0.00023375822891462123
Spam base,Spectral (RBF),0.0,laplace,MI,1.0,0.00016864657032459704
Spam base,Spectral (RBF),0.0,laplace,fowlkes mallows,1.0,0.7226574652454082
Spam base,Spectral (RBF),0.0,laplace,v_measure,1.0,0.0006020066465542257
Spam base,Spectral (RBF),0.0,normal,ARI,1.0,0.0002337582289146213
Spam base,Spectral (RBF),0.0,normal,MI,1.0,0.0001686465703245971
Spam base,Spectral (RBF),0.0,normal,fowlkes mallows,1.0,0.7226574652454082
Spam base,Spectral (RBF),0.0,normal,v_measure,1.0,0.0006020066465542256
Spam base,Spectral (RBF),1.0,laplace,ARI,-4.0893435294454775e-05,1.3800938520147858e-05
Spam base,Spectral (RBF),1.0,laplace,MI,2.9988889278077708e-05,-5.128823065353267e-05
Spam base,Spectral (RBF),1.0,laplace,fowlkes mallows,0.9254895094502367,0.6952180039536222
Spam base,Spectral (RBF),1.0,laplace,v_measure,0.0008592509939362689,0.00021942849571525693
Spam base,Spectral (RBF),1.0,normal,ARI,0.0003599600166428701,0.0001939572848849876
Spam base,Spectral (RBF),1.0,normal,MI,2.125408110057208e-05,4.665046292095735e-05
Spam base,Spectral (RBF),1.0,normal,fowlkes mallows,0.9148295071566047,0.6959896035375703
Spam base,Spectral (RBF),1.0,normal,v_measure,0.0008225946520988503,0.0003188990261843331
Spam base,Spectral (RBF),2.0,laplace,ARI,6.81751376720466e-05,0.00029255564718433965
Spam base,Spectral (RBF),2.0,laplace,MI,2.0263455907911807e-07,-7.621925702599887e-05
Spam base,Spectral (RBF),2.0,laplace,fowlkes mallows,0.9202943749149107,0.6942940322124309
Spam base,Spectral (RBF),2.0,laplace,v_measure,0.0007828378244168177,0.00019207880899366566
Spam base,Spectral (RBF),2.0,normal,ARI,7.055747483750304e-05,-2.9481246123411536e-05
Spam base,Spectral (RBF),2.0,normal,MI,2.1115603969810817e-05,-2.3935519584694233e-05
Spam base,Spectral (RBF),2.0,normal,fowlkes mallows,0.9194527910763167,0.6966826765616126
Spam base,Spectral (RBF),2.0,normal,v_measure,0.00078482918844979,0.00024725930704651956
Spam base,Spectral (RBF),3.0,laplace,ARI,3.642022597487763e-05,-1.5722190947138377e-05
Spam base,Spectral (RBF),3.0,laplace,MI,-1.5954434939961705e-05,-2.1843764744755237e-05
Spam base,Spectral (RBF),3.0,laplace,fowlkes mallows,0.9340303804467364,0.6982538047075784
Spam base,Spectral (RBF),3.0,laplace,v_measure,0.0009255999959292281,0.00024956036356194397
Spam base,Spectral (RBF),3.0,normal,ARI,0.0003912563552560529,0.00030286059732018177
Spam base,Spectral (RBF),3.0,normal,MI,1.2043769494867466e-05,4.960950970711968e-06
Spam base,Spectral (RBF),3.0,normal,fowlkes mallows,0.9225973166673387,0.6922650244127629
Spam base,Spectral (RBF),3.0,normal,v_measure,0.0008221860936539754,0.0002705781650417926
Spam base,Spectral (RBF),4.0,laplace,ARI,-0.0001779480731601096,-3.653808923376743e-05
Spam base,Spectral (RBF),4.0,laplace,MI,-7.875743298471132e-06,2.6871638750301167e-05
Spam base,Spectral (RBF),4.0,laplace,fowlkes mallows,0.9138054700691393,0.6915409704904929
Spam base,Spectral (RBF),4.0,laplace,v_measure,0.0007448111102580311,0.0002926006529699089
Spam base,Spectral (RBF),4.0,normal,ARI,0.0002782994725485896,-0.0003873613830550279
Spam base,Spectral (RBF),4.0,normal,MI,-2.5125051018596e-05,-6.537355109345414e-06
Spam base,Spectral (RBF),4.0,normal,fowlkes mallows,0.9290350826245457,0.694097430795358
Spam base,Spectral (RBF),4.0,normal,v_measure,0.0008211240284359038,0.0002629273501045546
Spam base,Spectral (RBF),5.0,laplace,ARI,0.00013799577727715884,-0.00017066088179612003
Spam base,Spectral (RBF),5.0,laplace,MI,-1.80798077274969e-05,9.196295651516015e-05
Spam base,Spectral (RBF),5.0,laplace,fowlkes mallows,0.9279566620085529,0.6947170469762786
Spam base,Spectral (RBF),5.0,laplace,v_measure,0.000775290799928057,0.00036129967728779875
Spam base,Spectral (RBF),5.0,normal,ARI,-9.02748891914195e-05,0.0002468511765499563
Spam base,Spectral (RBF),5.0,normal,MI,-3.2420738238851218e-06,-3.353352736685808e-05
Spam base,Spectral (RBF),5.0,normal,fowlkes mallows,0.9086129923809121,0.694774383126323
Spam base,Spectral (RBF),5.0,normal,v_measure,0.000753321148204438,0.00023464454884506418
Spam base,Gaussian MM,0.0,laplace,ARI,0.7284761910176033,0.19141840957872025
Spam base,Gaussian MM,0.0,laplace,MI,0.728396201406787,0.16771728728368282
Spam base,Gaussian MM,0.0,laplace,fowlkes mallows,0.920537144555173,0.6389737156512507
Spam base,Gaussian MM,0.0,laplace,v_measure,0.7284886532792484,0.16788132092391161
Spam base,Gaussian MM,0.0,normal,ARI,0.8181760207707167,0.2050293970575319
Spam base,Gaussian MM,0.0,normal,MI,0.8181224562991802,0.17965533748950815
Spam base,Gaussian MM,0.0,normal,fowlkes mallows,0.9467882664431965,0.6330486570895762
Spam base,Gaussian MM,0.0,normal,v_measure,0.8181843660352035,0.17980578583913825
Spam base,Gaussian MM,1.0,laplace,ARI,0.5564078292631303,0.052235202530074555
Spam base,Gaussian MM,1.0,laplace,MI,0.3538501205688806,0.036397107179924656
Spam base,Gaussian MM,1.0,laplace,fowlkes mallows,0.923005038404735,0.6749333950505129
Spam base,Gaussian MM,1.0,laplace,v_measure,0.3540818831942481,0.036610337415635096
Spam base,Gaussian MM,1.0,normal,ARI,0.6551592798210857,0.05683186982890368
Spam base,Gaussian MM,1.0,normal,MI,0.49592808643356956,0.04621214863744086
Spam base,Gaussian MM,1.0,normal,fowlkes mallows,0.9523513454653649,0.6847272087007138
Spam base,Gaussian MM,1.0,normal,v_measure,0.496158986971897,0.046433763569421915
Spam base,Gaussian MM,2.0,laplace,ARI,0.34254136717688216,0.04018952914946362
Spam base,Gaussian MM,2.0,laplace,MI,0.16124464157059293,0.021479149629764854
Spam base,Gaussian MM,2.0,laplace,fowlkes mallows,0.867642352339426,0.6608748844346266
Spam base,Gaussian MM,2.0,laplace,v_measure,0.16150883083794043,0.021687977773256133
Spam base,Gaussian MM,2.0,normal,ARI,0.6212293391772168,0.04789477932733334
Spam base,Gaussian MM,2.0,normal,MI,0.4164903626865585,0.03733349477452913
Spam base,Gaussian MM,2.0,normal,fowlkes mallows,0.9446533936156337,0.6844417449107317
Spam base,Gaussian MM,2.0,normal,v_measure,0.4167246403366362,0.0375547524248347
Spam base,Gaussian MM,3.0,laplace,ARI,0.11686822829521167,0.026926721841679418
Spam base,Gaussian MM,3.0,laplace,MI,0.03139049165809989,0.00890446727753141
Spam base,Gaussian MM,3.0,laplace,fowlkes mallows,0.7365721374266028,0.616320976614666
Spam base,Gaussian MM,3.0,laplace,v_measure,0.031617424082665165,0.009093961578840832
Spam base,Gaussian MM,3.0,normal,ARI,0.46359776427816957,0.04121516518431505
Spam base,Gaussian MM,3.0,normal,MI,0.2587039408339952,0.027843664748895568
Spam base,Gaussian MM,3.0,normal,fowlkes mallows,0.9170681771585983,0.6791998444464656
Spam base,Gaussian MM,3.0,normal,v_measure,0.25898892885290603,0.028064696666215232
Spam base,Gaussian MM,4.0,laplace,ARI,0.036394563505920664,0.014873224897322332
Spam base,Gaussian MM,4.0,laplace,MI,0.00643677084557318,0.0035329658544689885
Spam base,Gaussian MM,4.0,laplace,fowlkes mallows,0.6255933720581157,0.5716932649514402
Spam base,Gaussian MM,4.0,laplace,v_measure,0.006624357692839861,0.0037067969602532953
Spam base,Gaussian MM,4.0,normal,ARI,0.26245314703845424,0.03513093632580759
Spam base,Gaussian MM,4.0,normal,MI,0.10268398509404737,0.017087170256611953
Spam base,Gaussian MM,4.0,normal,fowlkes mallows,0.8493798180186586,0.6581008294005727
Spam base,Gaussian MM,4.0,normal,v_measure,0.10295840702045504,0.017295411561230198
Spam base,Gaussian MM,5.0,laplace,ARI,0.009013258815495112,0.007688783751668643
Spam base,Gaussian MM,5.0,laplace,MI,0.0015533863447676679,0.0017472914519088385
Spam base,Gaussian MM,5.0,laplace,fowlkes mallows,0.5500723675887651,0.5376283440958322
Spam base,Gaussian MM,5.0,laplace,v_measure,0.0017214797257107735,0.0019121868866549677
Spam base,Gaussian MM,5.0,normal,ARI,0.10680282490898922,0.02596795983761947
Spam base,Gaussian MM,5.0,normal,MI,0.02589013564164024,0.008354916805562154
Spam base,Gaussian MM,5.0,normal,fowlkes mallows,0.7354496061963006,0.6168870802051694
Spam base,Gaussian MM,5.0,normal,v_measure,0.026114986032498944,0.008543777897108192
Spam base,Birch,0.0,laplace,ARI,1.0,0.03781380682832525
Spam base,Birch,0.0,laplace,MI,1.0,0.03885569958877444
Spam base,Birch,0.0,laplace,fowlkes mallows,1.0,0.7003662779214401
Spam base,Birch,0.0,laplace,v_measure,1.0,0.03909611122692782
Spam base,Birch,0.0,normal,ARI,1.0,0.03781380682832525
Spam base,Birch,0.0,normal,MI,1.0,0.03885569958877444
Spam base,Birch,0.0,normal,fowlkes mallows,1.0,0.7003662779214401
Spam base,Birch,0.0,normal,v_measure,1.0,0.03909611122692782
Spam base,Birch,1.0,laplace,ARI,0.5542268992637226,0.04647718312506175
Spam base,Birch,1.0,laplace,MI,0.44537024252852486,0.03906965336226832
Spam base,Birch,1.0,laplace,fowlkes mallows,0.9393633408940589,0.6902444818004672
Spam base,Birch,1.0,laplace,v_measure,0.4456403623460752,0.03930215017606012
Spam base,Birch,1.0,normal,ARI,0.6210856899473471,0.04497204184853512
Spam base,Birch,1.0,normal,MI,0.5154329500527097,0.04014802555305896
Spam base,Birch,1.0,normal,fowlkes mallows,0.9538414663549246,0.6937217754066006
Spam base,Birch,1.0,normal,v_measure,0.515680772387116,0.04038259970347427
Spam base,Birch,2.0,laplace,ARI,0.48291220286799913,0.0519137428307839
Spam base,Birch,2.0,laplace,MI,0.286164148410199,0.03678254165828446
Spam base,Birch,2.0,laplace,fowlkes mallows,0.9077672906990059,0.6749349882113117
Spam base,Birch,2.0,laplace,v_measure,0.28641039342886415,0.036994991946233784
Spam base,Birch,2.0,normal,ARI,0.5916825252806942,0.05557491507371514
Spam base,Birch,2.0,normal,MI,0.43111232114238063,0.043907215544443365
Spam base,Birch,2.0,normal,fowlkes mallows,0.9337450814403346,0.6816548110397065
Spam base,Birch,2.0,normal,v_measure,0.43133176610591833,0.04412414360021205
Spam base,Birch,3.0,laplace,ARI,0.3960107622513806,0.029338999691096577
Spam base,Birch,3.0,laplace,MI,0.21752700295691202,0.02190697076821997
Spam base,Birch,3.0,laplace,fowlkes mallows,0.9328443017707496,0.6922495239638877
Spam base,Birch,3.0,laplace,v_measure,0.21793391233158957,0.022147482128605508
Spam base,Birch,3.0,normal,ARI,0.5362067457895844,0.043593185143769524
Spam base,Birch,3.0,normal,MI,0.3435412303200739,0.035723100385329276
Spam base,Birch,3.0,normal,fowlkes mallows,0.9370200828753745,0.6882486992521949
Spam base,Birch,3.0,normal,v_measure,0.34382596360988893,0.03595030815132304
Spam base,Birch,4.0,laplace,ARI,0.361520117566966,0.018553517226142943
Spam base,Birch,4.0,laplace,MI,0.18756954974487497,0.014149868944942762
Spam base,Birch,4.0,laplace,fowlkes mallows,0.9509527060663773,0.7014353127823756
Spam base,Birch,4.0,laplace,v_measure,0.18814763522566752,0.01440840323452191
Spam base,Birch,4.0,normal,ARI,0.4525206164313052,0.029774541779440132
Spam base,Birch,4.0,normal,MI,0.2762582780793426,0.024372243918772334
Spam base,Birch,4.0,normal,fowlkes mallows,0.9419422190538921,0.6951480236713066
Spam base,Birch,4.0,normal,v_measure,0.2766597839743425,0.024615942907213566
Spam base,Birch,5.0,laplace,ARI,0.2756491670877532,0.012686902316407907
Spam base,Birch,5.0,laplace,MI,0.12436641873508453,0.009068247542656678
Spam base,Birch,5.0,laplace,fowlkes mallows,0.9582332069661923,0.7060976814285457
Spam base,Birch,5.0,laplace,v_measure,0.12516535998127074,0.00933825437857892
Spam base,Birch,5.0,normal,ARI,0.43742041909823537,0.020638801004632366
Spam base,Birch,5.0,normal,MI,0.26865203937090126,0.01806962689702548
Spam base,Birch,5.0,normal,fowlkes mallows,0.9568915717659799,0.7031840901550902
Spam base,Birch,5.0,normal,v_measure,0.2692204003307184,0.018330221159715887
Statlog,K-Means,0.0,laplace,ARI,0.7105744222447512,0.34658725180196426
Statlog,K-Means,0.0,laplace,MI,0.7465753361648952,0.5083899392386823
Statlog,K-Means,0.0,laplace,fowlkes mallows,0.7741049236392527,0.47013125393188554
Statlog,K-Means,0.0,laplace,v_measure,0.7477893829252005,0.5106573997154934
Statlog,K-Means,0.0,normal,ARI,0.7070567659725091,0.344159668722312
Statlog,K-Means,0.0,normal,MI,0.7457604883894541,0.5062102251188921
Statlog,K-Means,0.0,normal,fowlkes mallows,0.7715641692608135,0.46839676925960566
Statlog,K-Means,0.0,normal,v_measure,0.7469797841643133,0.5084895046791988
Statlog,K-Means,0.5,laplace,ARI,0.3332569121721555,0.2735488791967007
Statlog,K-Means,0.5,laplace,MI,0.39343039327600426,0.36594909124239366
Statlog,K-Means,0.5,laplace,fowlkes mallows,0.4575520003287459,0.3942264975756208
Statlog,K-Means,0.5,laplace,v_measure,0.39622063429795945,0.36874848428162954
Statlog,K-Means,0.5,normal,ARI,0.43464393169272353,0.3042894437687731
Statlog,K-Means,0.5,normal,MI,0.4897358922827284,0.41498320047531095
Statlog,K-Means,0.5,normal,fowlkes mallows,0.5460742844132649,0.4245304402296464
Statlog,K-Means,0.5,normal,v_measure,0.4921176832113719,0.41760347930078495
Statlog,K-Means,1.0,laplace,ARI,0.10719681707779115,0.14734269644177708
Statlog,K-Means,1.0,laplace,MI,0.14129903806876248,0.19169849869749975
Statlog,K-Means,1.0,laplace,fowlkes mallows,0.2559208409187417,0.27915716639785587
Statlog,K-Means,1.0,laplace,v_measure,0.14510299863560744,0.1951593126668375
Statlog,K-Means,1.0,normal,ARI,0.19355981272907208,0.2112236011729042
Statlog,K-Means,1.0,normal,MI,0.25822364416498383,0.28101564428012105
Statlog,K-Means,1.0,normal,fowlkes mallows,0.3291240877955985,0.3340186286336932
Statlog,K-Means,1.0,normal,v_measure,0.26152384162860776,0.28410243387244427
Statlog,K-Means,1.5,laplace,ARI,0.03401352874975122,0.07678076068808078
Statlog,K-Means,1.5,laplace,MI,0.03759143567529585,0.09246010730289435
Statlog,K-Means,1.5,laplace,fowlkes mallows,0.17955054608902166,0.21207712955902724
Statlog,K-Means,1.5,laplace,v_measure,0.04153931198378283,0.09614651022423644
Statlog,K-Means,1.5,normal,ARI,0.08591369521519633,0.13030410722860272
Statlog,K-Means,1.5,normal,MI,0.11758025141042845,0.17193748597924288
Statlog,K-Means,1.5,normal,fowlkes mallows,0.23768199783418772,0.2644667580155722
Statlog,K-Means,1.5,normal,v_measure,0.12149164832388432,0.1754842005218128
Statlog,K-Means,2.0,laplace,ARI,0.00974982288249248,0.039975138455501075
Statlog,K-Means,2.0,laplace,MI,0.011523721661031728,0.049827239846969594
Statlog,K-Means,2.0,laplace,fowlkes mallows,0.15459557252220651,0.17857421872866677
Statlog,K-Means,2.0,laplace,v_measure,0.015531178683050732,0.053664627851924385
Statlog,K-Means,2.0,normal,ARI,0.03552052382040398,0.07931039333920871
Statlog,K-Means,2.0,normal,MI,0.0419189471542031,0.09822354783083251
Statlog,K-Means,2.0,normal,fowlkes mallows,0.17840286740386416,0.2130998069967007
Statlog,K-Means,2.0,normal,v_measure,0.04585429575439996,0.10189035331816992
Statlog,K-Means,3.0,laplace,ARI,0.0008767876573719427,0.011733431552154045
Statlog,K-Means,3.0,laplace,MI,0.0012487797702796708,0.016887594547463095
Statlog,K-Means,3.0,laplace,fowlkes mallows,0.14527970263560067,0.15355434374786936
Statlog,K-Means,3.0,laplace,v_measure,0.005283088763002059,0.020850779497882464
Statlog,K-Means,3.0,normal,ARI,0.005503434063594613,0.029695773646405715
Statlog,K-Means,3.0,normal,MI,0.007529676063089621,0.040283063217802846
Statlog,K-Means,3.0,normal,fowlkes mallows,0.1481016024851238,0.16838710488004507
Statlog,K-Means,3.0,normal,v_measure,0.011529383274313437,0.04414748360756564
Statlog,K-Means,4.0,laplace,ARI,0.0001470328790201051,0.004773596442576376
Statlog,K-Means,4.0,laplace,MI,0.00021854001421633558,0.0071510887507099385
Statlog,K-Means,4.0,laplace,fowlkes mallows,0.14461490437888727,0.1475728096520714
