data,method1,method2,criteria,value,methods
Ceramic,Spectral (NN),Spectral (RBF),ARI,0.7761442890886179,Spectral (NN):Spectral (RBF)
Ceramic,Spectral (NN),Spectral (RBF),MI,0.7698552322961275,Spectral (NN):Spectral (RBF)
Ceramic,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.8903226909319102,Spectral (NN):Spectral (RBF)
Ceramic,Spectral (NN),Spectral (RBF),V Measure,0.7727254977060855,Spectral (NN):Spectral (RBF)
Ceramic,Gaussian MM,Spectral (RBF),ARI,0.8469386682214265,Gaussian MM:Spectral (RBF)
Ceramic,Gaussian MM,Spectral (RBF),MI,0.8334581431196143,Gaussian MM:Spectral (RBF)
Ceramic,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.9240861698946726,Gaussian MM:Spectral (RBF)
Ceramic,Gaussian MM,Spectral (RBF),V Measure,0.8355148215902517,Gaussian MM:Spectral (RBF)
Ceramic,HC (average),Spectral (RBF),ARI,0.8554580175369941,HC (average):Spectral (RBF)
Ceramic,HC (average),Spectral (RBF),MI,0.8244723726434057,HC (average):Spectral (RBF)
Ceramic,HC (average),Spectral (RBF),Fowlkes Mallows,0.9274237367154674,HC (average):Spectral (RBF)
Ceramic,HC (average),Spectral (RBF),V Measure,0.8266185514789497,HC (average):Spectral (RBF)
Ceramic,HC (complete),Spectral (RBF),ARI,0.8312077708241183,HC (complete):Spectral (RBF)
Ceramic,HC (complete),Spectral (RBF),MI,0.8158442648954137,HC (complete):Spectral (RBF)
Ceramic,HC (complete),Spectral (RBF),Fowlkes Mallows,0.916789359625468,HC (complete):Spectral (RBF)
Ceramic,HC (complete),Spectral (RBF),V Measure,0.818127949040612,HC (complete):Spectral (RBF)
Ceramic,HC (single),Spectral (RBF),ARI,0.41204872440129475,HC (single):Spectral (RBF)
Ceramic,HC (single),Spectral (RBF),MI,0.40910188090841026,HC (single):Spectral (RBF)
Ceramic,HC (single),Spectral (RBF),Fowlkes Mallows,0.7734216163224099,HC (single):Spectral (RBF)
Ceramic,HC (single),Spectral (RBF),V Measure,0.42229761360058715,HC (single):Spectral (RBF)
Ceramic,HC (ward),Spectral (RBF),ARI,0.6618060771754648,HC (ward):Spectral (RBF)
Ceramic,HC (ward),Spectral (RBF),MI,0.6544883377236184,HC (ward):Spectral (RBF)
Ceramic,HC (ward),Spectral (RBF),Fowlkes Mallows,0.8337626742100893,HC (ward):Spectral (RBF)
Ceramic,HC (ward),Spectral (RBF),V Measure,0.6587882637394222,HC (ward):Spectral (RBF)
Ceramic,K-Means,Spectral (RBF),ARI,0.9593763491309669,K-Means:Spectral (RBF)
Ceramic,K-Means,Spectral (RBF),MI,0.9501965739616921,K-Means:Spectral (RBF)
Ceramic,K-Means,Spectral (RBF),Fowlkes Mallows,0.9796849609347642,K-Means:Spectral (RBF)
Ceramic,K-Means,Spectral (RBF),V Measure,0.9508071200667615,K-Means:Spectral (RBF)
Ceramic,K-Means (minibatch),Spectral (RBF),ARI,0.8960878051935995,K-Means (minibatch):Spectral (RBF)
Ceramic,K-Means (minibatch),Spectral (RBF),MI,0.8834508240848729,K-Means (minibatch):Spectral (RBF)
Ceramic,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.9483855742564206,K-Means (minibatch):Spectral (RBF)
Ceramic,K-Means (minibatch),Spectral (RBF),V Measure,0.8848883359346053,K-Means (minibatch):Spectral (RBF)
Ceramic,K-Means++,Spectral (RBF),ARI,0.9606881300707181,K-Means++:Spectral (RBF)
Ceramic,K-Means++,Spectral (RBF),MI,0.9523136734873083,K-Means++:Spectral (RBF)
Ceramic,K-Means++,Spectral (RBF),Fowlkes Mallows,0.9803508757746748,K-Means++:Spectral (RBF)
Ceramic,K-Means++,Spectral (RBF),V Measure,0.9528985223184925,K-Means++:Spectral (RBF)
Ceramic,Birch,Spectral (RBF),ARI,0.6033954964836116,Birch:Spectral (RBF)
Ceramic,Birch,Spectral (RBF),MI,0.598866200624364,Birch:Spectral (RBF)
Ceramic,Birch,Spectral (RBF),Fowlkes Mallows,0.8056348608037842,Birch:Spectral (RBF)
Ceramic,Birch,Spectral (RBF),V Measure,0.6038704504496484,Birch:Spectral (RBF)
Ceramic,Spectral (RBF),Spectral (RBF),ARI,1.0,Spectral (RBF):Spectral (RBF)
Ceramic,Spectral (RBF),Spectral (RBF),MI,1.0,Spectral (RBF):Spectral (RBF)
Ceramic,Spectral (RBF),Spectral (RBF),Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Ceramic,Spectral (RBF),Spectral (RBF),V Measure,1.0,Spectral (RBF):Spectral (RBF)
Iris,Gaussian MM,Gaussian MM,ARI,1.0,Gaussian MM:Gaussian MM
Iris,Gaussian MM,Gaussian MM,MI,1.0,Gaussian MM:Gaussian MM
Iris,Gaussian MM,Gaussian MM,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Iris,Gaussian MM,Gaussian MM,V Measure,1.0,Gaussian MM:Gaussian MM
Iris,Gaussian MM,K-Means,ARI,0.62703320458923,Gaussian MM:K-Means
Iris,Gaussian MM,K-Means,MI,0.6793587258529005,Gaussian MM:K-Means
Iris,Gaussian MM,K-Means,Fowlkes Mallows,0.7585779064462763,Gaussian MM:K-Means
Iris,Gaussian MM,K-Means,V Measure,0.6853278670748787,Gaussian MM:K-Means
Iris,Gaussian MM,HC (average),ARI,0.6131459599814302,Gaussian MM:HC (average)
Iris,Gaussian MM,HC (average),MI,0.6808352614214125,Gaussian MM:HC (average)
Iris,Gaussian MM,HC (average),Fowlkes Mallows,0.7560334897087614,Gaussian MM:HC (average)
Iris,Gaussian MM,HC (average),V Measure,0.6869682650365228,Gaussian MM:HC (average)
Iris,HC (average),HC (average),ARI,1.0,HC (average):HC (average)
Iris,HC (average),HC (average),MI,1.0,HC (average):HC (average)
Iris,HC (average),HC (average),Fowlkes Mallows,1.0,HC (average):HC (average)
Iris,HC (average),HC (average),V Measure,1.0,HC (average):HC (average)
Iris,HC (average),HC (single),ARI,0.5754412104133272,HC (average):HC (single)
Iris,HC (average),HC (single),MI,0.6572081562676054,HC (average):HC (single)
Iris,HC (average),HC (single),Fowlkes Mallows,0.7910162345077394,HC (average):HC (single)
Iris,HC (average),HC (single),V Measure,0.6666668226131937,HC (average):HC (single)
Iris,HC (average),K-Means,ARI,0.654877367124641,HC (average):K-Means
Iris,HC (average),K-Means,MI,0.731077394194413,HC (average):K-Means
Iris,HC (average),K-Means,Fowlkes Mallows,0.7768619929534606,HC (average):K-Means
Iris,HC (average),K-Means,V Measure,0.7360609490800484,HC (average):K-Means
Iris,HC (average),K-Means (minibatch),ARI,0.6606000101520033,HC (average):K-Means (minibatch)
Iris,HC (average),K-Means (minibatch),MI,0.7369899219796959,HC (average):K-Means (minibatch)
Iris,HC (average),K-Means (minibatch),Fowlkes Mallows,0.7808231194684394,HC (average):K-Means (minibatch)
Iris,HC (average),K-Means (minibatch),V Measure,0.7418715905041747,HC (average):K-Means (minibatch)
Iris,HC (average),K-Means++,ARI,0.6525870176525715,HC (average):K-Means++
Iris,HC (average),K-Means++,MI,0.7293786541871894,HC (average):K-Means++
Iris,HC (average),K-Means++,Fowlkes Mallows,0.775357033971249,HC (average):K-Means++
Iris,HC (average),K-Means++,V Measure,0.7343931116982738,HC (average):K-Means++
Iris,Birch,HC (average),ARI,0.6811774329595933,Birch:HC (average)
Iris,Birch,HC (average),MI,0.7451469305211438,Birch:HC (average)
Iris,Birch,HC (average),Fowlkes Mallows,0.802567430436698,Birch:HC (average)
Iris,Birch,HC (average),V Measure,0.7501834730898177,Birch:HC (average)
Iris,Gaussian MM,HC (complete),ARI,0.6106951410361638,Gaussian MM:HC (complete)
Iris,Gaussian MM,HC (complete),MI,0.6938815424104798,Gaussian MM:HC (complete)
Iris,Gaussian MM,HC (complete),Fowlkes Mallows,0.7578186417881665,Gaussian MM:HC (complete)
Iris,Gaussian MM,HC (complete),V Measure,0.6998725028910094,Gaussian MM:HC (complete)
Iris,HC (average),HC (complete),ARI,0.8419490098998905,HC (average):HC (complete)
Iris,HC (average),HC (complete),MI,0.8250981302564435,HC (average):HC (complete)
Iris,HC (average),HC (complete),Fowlkes Mallows,0.9023443432239411,HC (average):HC (complete)
Iris,HC (average),HC (complete),V Measure,0.8285357902107211,HC (average):HC (complete)
Iris,HC (complete),HC (complete),ARI,1.0,HC (complete):HC (complete)
Iris,HC (complete),HC (complete),MI,1.0,HC (complete):HC (complete)
Iris,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
Iris,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
Iris,HC (complete),HC (single),ARI,0.5799314995688376,HC (complete):HC (single)
Iris,HC (complete),HC (single),MI,0.6398016972119634,HC (complete):HC (single)
Iris,HC (complete),HC (single),Fowlkes Mallows,0.7958020026145947,HC (complete):HC (single)
Iris,HC (complete),HC (single),V Measure,0.6497174800147285,HC (complete):HC (single)
Iris,HC (complete),K-Means,ARI,0.6343530958457106,HC (complete):K-Means
Iris,HC (complete),K-Means,MI,0.7307823598093848,HC (complete):K-Means
Iris,HC (complete),K-Means,Fowlkes Mallows,0.7677770117742942,HC (complete):K-Means
Iris,HC (complete),K-Means,V Measure,0.7358859333883158,HC (complete):K-Means
Iris,HC (complete),K-Means (minibatch),ARI,0.637417807730786,HC (complete):K-Means (minibatch)
Iris,HC (complete),K-Means (minibatch),MI,0.7317105208870558,HC (complete):K-Means (minibatch)
Iris,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.769920342184832,HC (complete):K-Means (minibatch)
Iris,HC (complete),K-Means (minibatch),V Measure,0.736802854313251,HC (complete):K-Means (minibatch)
Iris,HC (complete),K-Means++,ARI,0.6331701591031557,HC (complete):K-Means++
Iris,HC (complete),K-Means++,MI,0.7308255369185992,HC (complete):K-Means++
Iris,HC (complete),K-Means++,Fowlkes Mallows,0.7669943594313056,HC (complete):K-Means++
Iris,HC (complete),K-Means++,V Measure,0.7359268480098062,HC (complete):K-Means++
Iris,Birch,HC (complete),ARI,0.6675143082895417,Birch:HC (complete)
Iris,Birch,HC (complete),MI,0.7256714043937105,Birch:HC (complete)
Iris,Birch,HC (complete),Fowlkes Mallows,0.7962017381408714,Birch:HC (complete)
Iris,Birch,HC (complete),V Measure,0.731188553927997,Birch:HC (complete)
Iris,Gaussian MM,HC (single),ARI,0.5309374306109038,Gaussian MM:HC (single)
Iris,Gaussian MM,HC (single),MI,0.6192311177377372,Gaussian MM:HC (single)
Iris,Gaussian MM,HC (single),Fowlkes Mallows,0.7615473729498816,Gaussian MM:HC (single)
Iris,Gaussian MM,HC (single),V Measure,0.6296008728052505,Gaussian MM:HC (single)
Iris,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Iris,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Iris,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Iris,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Iris,HC (single),K-Means,ARI,0.48639449453680383,HC (single):K-Means
Iris,HC (single),K-Means,MI,0.6085004069069012,HC (single):K-Means
Iris,HC (single),K-Means,Fowlkes Mallows,0.7333232188961444,HC (single):K-Means
Iris,HC (single),K-Means,V Measure,0.6190877156545326,HC (single):K-Means
Iris,HC (single),K-Means (minibatch),ARI,0.48815680236423425,HC (single):K-Means (minibatch)
Iris,HC (single),K-Means (minibatch),MI,0.6085485197874679,HC (single):K-Means (minibatch)
Iris,HC (single),K-Means (minibatch),Fowlkes Mallows,0.7347256734486922,HC (single):K-Means (minibatch)
Iris,HC (single),K-Means (minibatch),V Measure,0.6191330579488197,HC (single):K-Means (minibatch)
Iris,HC (single),K-Means++,ARI,0.4855201793115006,HC (single):K-Means++
Iris,HC (single),K-Means++,MI,0.6073945651625273,HC (single):K-Means++
Iris,HC (single),K-Means++,Fowlkes Mallows,0.732774138407563,HC (single):K-Means++
Iris,HC (single),K-Means++,V Measure,0.6180080679051624,HC (single):K-Means++
Iris,Birch,HC (single),ARI,0.5654189967690211,Birch:HC (single)
Iris,Birch,HC (single),MI,0.6422302229996872,Birch:HC (single)
Iris,Birch,HC (single),Fowlkes Mallows,0.7862564491047108,Birch:HC (single)
Iris,Birch,HC (single),V Measure,0.6520740846720957,Birch:HC (single)
Iris,Gaussian MM,HC (ward),ARI,0.5943559738394995,Gaussian MM:HC (ward)
Iris,Gaussian MM,HC (ward),MI,0.656510902215414,Gaussian MM:HC (ward)
Iris,Gaussian MM,HC (ward),Fowlkes Mallows,0.7407121867221517,Gaussian MM:HC (ward)
Iris,Gaussian MM,HC (ward),V Measure,0.6630056365889048,Gaussian MM:HC (ward)
Iris,HC (average),HC (ward),ARI,0.8225676771590312,HC (average):HC (ward)
Iris,HC (average),HC (ward),MI,0.8532609130368161,HC (average):HC (ward)
Iris,HC (average),HC (ward),Fowlkes Mallows,0.8863038449228514,HC (average):HC (ward)
Iris,HC (average),HC (ward),V Measure,0.8560119676892252,HC (average):HC (ward)
Iris,HC (complete),HC (ward),ARI,0.7630830483573777,HC (complete):HC (ward)
Iris,HC (complete),HC (ward),MI,0.7889471342350076,HC (complete):HC (ward)
Iris,HC (complete),HC (ward),Fowlkes Mallows,0.8509336305067482,HC (complete):HC (ward)
Iris,HC (complete),HC (ward),V Measure,0.7930055473890388,HC (complete):HC (ward)
Iris,HC (single),HC (ward),ARI,0.540906742615399,HC (single):HC (ward)
Iris,HC (single),HC (ward),MI,0.6439625297710678,HC (single):HC (ward)
Iris,HC (single),HC (ward),Fowlkes Mallows,0.7688732489961921,HC (single):HC (ward)
Iris,HC (single),HC (ward),V Measure,0.6537341462869307,HC (single):HC (ward)
Iris,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
Iris,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
Iris,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
Iris,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
Iris,HC (ward),K-Means,ARI,0.7292737914842691,HC (ward):K-Means
Iris,HC (ward),K-Means,MI,0.768659972938513,HC (ward):K-Means
Iris,HC (ward),K-Means,Fowlkes Mallows,0.8236743765319339,HC (ward):K-Means
Iris,HC (ward),K-Means,V Measure,0.7729065108183785,HC (ward):K-Means
Iris,HC (ward),K-Means (minibatch),ARI,0.728476993269578,HC (ward):K-Means (minibatch)
Iris,HC (ward),K-Means (minibatch),MI,0.7702895271404776,HC (ward):K-Means (minibatch)
Iris,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.8233351847071009,HC (ward):K-Means (minibatch)
Iris,HC (ward),K-Means (minibatch),V Measure,0.7745110117325571,HC (ward):K-Means (minibatch)
Iris,HC (ward),K-Means++,ARI,0.7267828111197069,HC (ward):K-Means++
Iris,HC (ward),K-Means++,MI,0.7664618698684187,HC (ward):K-Means++
Iris,HC (ward),K-Means++,Fowlkes Mallows,0.8220050835782062,HC (ward):K-Means++
Iris,HC (ward),K-Means++,V Measure,0.77074759973149,HC (ward):K-Means++
Iris,Birch,HC (ward),ARI,0.6767700130521612,Birch:HC (ward)
Iris,Birch,HC (ward),MI,0.7460542903899092,Birch:HC (ward)
Iris,Birch,HC (ward),Fowlkes Mallows,0.7983937690961354,Birch:HC (ward)
Iris,Birch,HC (ward),V Measure,0.7510098495500982,Birch:HC (ward)
Iris,K-Means,K-Means,ARI,1.0,K-Means:K-Means
Iris,K-Means,K-Means,MI,1.0,K-Means:K-Means
Iris,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
Iris,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
Iris,Gaussian MM,K-Means (minibatch),ARI,0.6284259766128211,Gaussian MM:K-Means (minibatch)
Iris,Gaussian MM,K-Means (minibatch),MI,0.6797653345608374,Gaussian MM:K-Means (minibatch)
Iris,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.7597727363204896,Gaussian MM:K-Means (minibatch)
Iris,Gaussian MM,K-Means (minibatch),V Measure,0.6857328043869955,Gaussian MM:K-Means (minibatch)
Iris,K-Means,K-Means (minibatch),ARI,0.9032114464149282,K-Means:K-Means (minibatch)
Iris,K-Means,K-Means (minibatch),MI,0.9056178287691271,K-Means:K-Means (minibatch)
Iris,K-Means,K-Means (minibatch),Fowlkes Mallows,0.9354739170990785,K-Means:K-Means (minibatch)
Iris,K-Means,K-Means (minibatch),V Measure,0.9073132076469461,K-Means:K-Means (minibatch)
Iris,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
Iris,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
Iris,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
Iris,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
Iris,Birch,K-Means (minibatch),ARI,0.6903047831141644,Birch:K-Means (minibatch)
Iris,Birch,K-Means (minibatch),MI,0.7514156236194272,Birch:K-Means (minibatch)
Iris,Birch,K-Means (minibatch),Fowlkes Mallows,0.8055960600957839,Birch:K-Means (minibatch)
Iris,Birch,K-Means (minibatch),V Measure,0.7562205131934786,Birch:K-Means (minibatch)
Iris,Gaussian MM,K-Means++,ARI,0.6270088565033762,Gaussian MM:K-Means++
Iris,Gaussian MM,K-Means++,MI,0.6797897604820932,Gaussian MM:K-Means++
Iris,Gaussian MM,K-Means++,Fowlkes Mallows,0.7585368291872547,Gaussian MM:K-Means++
Iris,Gaussian MM,K-Means++,V Measure,0.6857504243426379,Gaussian MM:K-Means++
Iris,K-Means,K-Means++,ARI,0.9896943254437089,K-Means:K-Means++
Iris,K-Means,K-Means++,MI,0.9875173690810642,K-Means:K-Means++
Iris,K-Means,K-Means++,Fowlkes Mallows,0.9930819474566742,K-Means:K-Means++
Iris,K-Means,K-Means++,V Measure,0.9877401785788419,K-Means:K-Means++
Iris,K-Means (minibatch),K-Means++,ARI,0.9022722318680598,K-Means (minibatch):K-Means++
Iris,K-Means (minibatch),K-Means++,MI,0.9044367326148759,K-Means (minibatch):K-Means++
Iris,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.9348405826641536,K-Means (minibatch):K-Means++
Iris,K-Means (minibatch),K-Means++,V Measure,0.9061531274704716,K-Means (minibatch):K-Means++
Iris,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Iris,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Iris,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Iris,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Iris,Birch,K-Means++,ARI,0.6976041815465756,Birch:K-Means++
Iris,Birch,K-Means++,MI,0.7575406438245715,Birch:K-Means++
Iris,Birch,K-Means++,Fowlkes Mallows,0.8105975965176748,Birch:K-Means++
Iris,Birch,K-Means++,V Measure,0.7622339176073428,Birch:K-Means++
Iris,Birch,Gaussian MM,ARI,0.5982184399196622,Birch:Gaussian MM
Iris,Birch,Gaussian MM,MI,0.6715437155459248,Birch:Gaussian MM
Iris,Birch,Gaussian MM,Fowlkes Mallows,0.7497918698204167,Birch:Gaussian MM
Iris,Birch,Gaussian MM,V Measure,0.6780106925426191,Birch:Gaussian MM
Iris,Birch,K-Means,ARI,0.6964884737232303,Birch:K-Means
Iris,Birch,K-Means,MI,0.7579590760070368,Birch:K-Means
Iris,Birch,K-Means,Fowlkes Mallows,0.8098635157881037,Birch:K-Means
Iris,Birch,K-Means,V Measure,0.7626451580411613,Birch:K-Means
Iris,Birch,Birch,ARI,1.0,Birch:Birch
Iris,Birch,Birch,MI,1.0,Birch:Birch
Iris,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Iris,Birch,Birch,V Measure,1.0,Birch:Birch
Iris,Gaussian MM,Spectral (NN),ARI,0.5512698190599922,Gaussian MM:Spectral (NN)
Iris,Gaussian MM,Spectral (NN),MI,0.6177062697131916,Gaussian MM:Spectral (NN)
Iris,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.715251347360295,Gaussian MM:Spectral (NN)
Iris,Gaussian MM,Spectral (NN),V Measure,0.6250001997578124,Gaussian MM:Spectral (NN)
Iris,HC (average),Spectral (NN),ARI,0.7553202826201857,HC (average):Spectral (NN)
Iris,HC (average),Spectral (NN),MI,0.7866660118753912,HC (average):Spectral (NN)
Iris,HC (average),Spectral (NN),Fowlkes Mallows,0.8464507811416913,HC (average):Spectral (NN)
Iris,HC (average),Spectral (NN),V Measure,0.7907492917106839,HC (average):Spectral (NN)
Iris,HC (complete),Spectral (NN),ARI,0.7076836006815005,HC (complete):Spectral (NN)
Iris,HC (complete),Spectral (NN),MI,0.7398086945732102,HC (complete):Spectral (NN)
Iris,HC (complete),Spectral (NN),Fowlkes Mallows,0.819034427699963,HC (complete):Spectral (NN)
Iris,HC (complete),Spectral (NN),V Measure,0.7448963939253109,HC (complete):Spectral (NN)
Iris,HC (single),Spectral (NN),ARI,0.5171242762637017,HC (single):Spectral (NN)
Iris,HC (single),Spectral (NN),MI,0.6056882050748874,HC (single):Spectral (NN)
Iris,HC (single),Spectral (NN),Fowlkes Mallows,0.7555202849233507,HC (single):Spectral (NN)
Iris,HC (single),Spectral (NN),V Measure,0.6163633272884325,HC (single):Spectral (NN)
Iris,HC (ward),Spectral (NN),ARI,0.7696686565865687,HC (ward):Spectral (NN)
Iris,HC (ward),Spectral (NN),MI,0.7999548843609098,HC (ward):Spectral (NN)
Iris,HC (ward),Spectral (NN),Fowlkes Mallows,0.8543428458084642,HC (ward):Spectral (NN)
Iris,HC (ward),Spectral (NN),V Measure,0.8037431931751716,HC (ward):Spectral (NN)
Iris,K-Means,Spectral (NN),ARI,0.6917393087789772,K-Means:Spectral (NN)
Iris,K-Means,Spectral (NN),MI,0.7453041950598773,K-Means:Spectral (NN)
Iris,K-Means,Spectral (NN),Fowlkes Mallows,0.8008891802548105,K-Means:Spectral (NN)
Iris,K-Means,Spectral (NN),V Measure,0.7500093146692141,K-Means:Spectral (NN)
Iris,K-Means (minibatch),Spectral (NN),ARI,0.6940175607035354,K-Means (minibatch):Spectral (NN)
Iris,K-Means (minibatch),Spectral (NN),MI,0.7464755649050225,K-Means (minibatch):Spectral (NN)
Iris,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.8025009860600676,K-Means (minibatch):Spectral (NN)
Iris,K-Means (minibatch),Spectral (NN),V Measure,0.7511656162447244,K-Means (minibatch):Spectral (NN)
Iris,K-Means++,Spectral (NN),ARI,0.689522108010343,K-Means++:Spectral (NN)
Iris,K-Means++,Spectral (NN),MI,0.7431508058270873,K-Means++:Spectral (NN)
Iris,K-Means++,Spectral (NN),Fowlkes Mallows,0.7993929761478269,K-Means++:Spectral (NN)
Iris,K-Means++,Spectral (NN),V Measure,0.7478940851652736,K-Means++:Spectral (NN)
Iris,Birch,Spectral (NN),ARI,0.6688116904018169,Birch:Spectral (NN)
Iris,Birch,Spectral (NN),MI,0.7273818982691524,Birch:Spectral (NN)
Iris,Birch,Spectral (NN),Fowlkes Mallows,0.794859584930317,Birch:Spectral (NN)
Iris,Birch,Spectral (NN),V Measure,0.7327599434674567,Birch:Spectral (NN)
