data,method1,method2,criteria,value,methods
Statlog,HC (average),HC (single),MI,0.043100315733118254,HC (average):HC (single)
Statlog,HC (average),HC (single),Fowlkes Mallows,0.6085713389183907,HC (average):HC (single)
Statlog,HC (average),HC (single),V Measure,0.05038078961143513,HC (average):HC (single)
Statlog,HC (average),K-Means,ARI,0.3374072557880612,HC (average):K-Means
Statlog,HC (average),K-Means,MI,0.48783454445158947,HC (average):K-Means
Statlog,HC (average),K-Means,Fowlkes Mallows,0.5307332361332278,HC (average):K-Means
Statlog,HC (average),K-Means,V Measure,0.49175638485552037,HC (average):K-Means
Statlog,HC (average),K-Means (minibatch),ARI,0.3303737395602826,HC (average):K-Means (minibatch)
Statlog,HC (average),K-Means (minibatch),MI,0.46993373652230347,HC (average):K-Means (minibatch)
Statlog,HC (average),K-Means (minibatch),Fowlkes Mallows,0.525511233298132,HC (average):K-Means (minibatch)
Statlog,HC (average),K-Means (minibatch),V Measure,0.4740115979482601,HC (average):K-Means (minibatch)
Statlog,HC (average),K-Means++,ARI,0.3572476899401955,HC (average):K-Means++
Statlog,HC (average),K-Means++,MI,0.49519719432357556,HC (average):K-Means++
Statlog,HC (average),K-Means++,Fowlkes Mallows,0.5503235935134626,HC (average):K-Means++
Statlog,HC (average),K-Means++,V Measure,0.4989692987706825,HC (average):K-Means++
Statlog,Birch,HC (average),ARI,0.3479444921965142,Birch:HC (average)
Statlog,Birch,HC (average),MI,0.4797966821223335,Birch:HC (average)
Statlog,Birch,HC (average),Fowlkes Mallows,0.5457887136761176,Birch:HC (average)
Statlog,Birch,HC (average),V Measure,0.48370724370824225,Birch:HC (average)
Statlog,Gaussian MM,HC (complete),ARI,0.17063484821837785,Gaussian MM:HC (complete)
Statlog,Gaussian MM,HC (complete),MI,0.29044484768924383,Gaussian MM:HC (complete)
Statlog,Gaussian MM,HC (complete),Fowlkes Mallows,0.37841912763472224,Gaussian MM:HC (complete)
Statlog,Gaussian MM,HC (complete),V Measure,0.29552055416256773,Gaussian MM:HC (complete)
Statlog,HC (average),HC (complete),ARI,0.46768058595835066,HC (average):HC (complete)
Statlog,HC (average),HC (complete),MI,0.5789365627122312,HC (average):HC (complete)
Statlog,HC (average),HC (complete),Fowlkes Mallows,0.6414711102783681,HC (average):HC (complete)
Statlog,HC (average),HC (complete),V Measure,0.5820706146888714,HC (average):HC (complete)
Statlog,HC (complete),HC (complete),ARI,1.0,HC (complete):HC (complete)
Statlog,HC (complete),HC (complete),MI,1.0,HC (complete):HC (complete)
Statlog,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
Statlog,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
Statlog,HC (complete),HC (single),ARI,0.007209255863400602,HC (complete):HC (single)
Statlog,HC (complete),HC (single),MI,0.031218793848520204,HC (complete):HC (single)
Statlog,HC (complete),HC (single),Fowlkes Mallows,0.522613869518365,HC (complete):HC (single)
Statlog,HC (complete),HC (single),V Measure,0.038788029105434066,HC (complete):HC (single)
Statlog,HC (complete),K-Means,ARI,0.3260280579362649,HC (complete):K-Means
Statlog,HC (complete),K-Means,MI,0.46445012513354056,HC (complete):K-Means
Statlog,HC (complete),K-Means,Fowlkes Mallows,0.4844821607708065,HC (complete):K-Means
Statlog,HC (complete),K-Means,V Measure,0.4682552489572196,HC (complete):K-Means
Statlog,HC (complete),K-Means (minibatch),ARI,0.3321960979736028,HC (complete):K-Means (minibatch)
Statlog,HC (complete),K-Means (minibatch),MI,0.4630852327568947,HC (complete):K-Means (minibatch)
Statlog,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.49006834097341295,HC (complete):K-Means (minibatch)
Statlog,HC (complete),K-Means (minibatch),V Measure,0.46690570927549063,HC (complete):K-Means (minibatch)
Statlog,HC (complete),K-Means++,ARI,0.35057608971088317,HC (complete):K-Means++
Statlog,HC (complete),K-Means++,MI,0.47466129100589477,HC (complete):K-Means++
Statlog,HC (complete),K-Means++,Fowlkes Mallows,0.5094374520438342,HC (complete):K-Means++
Statlog,HC (complete),K-Means++,V Measure,0.4783647049968053,HC (complete):K-Means++
Statlog,Birch,HC (complete),ARI,0.33362538733798724,Birch:HC (complete)
Statlog,Birch,HC (complete),MI,0.4562587870102043,Birch:HC (complete)
Statlog,Birch,HC (complete),Fowlkes Mallows,0.5002582044601486,Birch:HC (complete)
Statlog,Birch,HC (complete),V Measure,0.4601300156471006,Birch:HC (complete)
Statlog,Gaussian MM,HC (single),ARI,0.005625052360154161,Gaussian MM:HC (single)
Statlog,Gaussian MM,HC (single),MI,0.027994606211229324,Gaussian MM:HC (single)
Statlog,Gaussian MM,HC (single),Fowlkes Mallows,0.47990709137864307,Gaussian MM:HC (single)
Statlog,Gaussian MM,HC (single),V Measure,0.03567093859504861,Gaussian MM:HC (single)
Statlog,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Statlog,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Statlog,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Statlog,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Statlog,HC (single),K-Means,ARI,0.0042624533562134114,HC (single):K-Means
Statlog,HC (single),K-Means,MI,0.023761173612326117,HC (single):K-Means
Statlog,HC (single),K-Means,Fowlkes Mallows,0.4371456170941343,HC (single):K-Means
Statlog,HC (single),K-Means,V Measure,0.031542343931674655,HC (single):K-Means
Statlog,HC (single),K-Means (minibatch),ARI,0.003350921980706477,HC (single):K-Means (minibatch)
Statlog,HC (single),K-Means (minibatch),MI,0.017393465773348864,HC (single):K-Means (minibatch)
Statlog,HC (single),K-Means (minibatch),Fowlkes Mallows,0.4376097971321252,HC (single):K-Means (minibatch)
Statlog,HC (single),K-Means (minibatch),V Measure,0.025225956442266884,HC (single):K-Means (minibatch)
Statlog,HC (single),K-Means++,ARI,0.005107895162338472,HC (single):K-Means++
Statlog,HC (single),K-Means++,MI,0.02792135308310327,HC (single):K-Means++
Statlog,HC (single),K-Means++,Fowlkes Mallows,0.46346527130489806,HC (single):K-Means++
Statlog,HC (single),K-Means++,V Measure,0.035598315089931214,HC (single):K-Means++
Statlog,Birch,HC (single),ARI,0.005464400396864376,Birch:HC (single)
Statlog,Birch,HC (single),MI,0.02872773178995195,Birch:HC (single)
Statlog,Birch,HC (single),Fowlkes Mallows,0.4763403857705938,Birch:HC (single)
Statlog,Birch,HC (single),V Measure,0.03639803154292241,Birch:HC (single)
Statlog,Gaussian MM,HC (ward),ARI,0.30074841103776867,Gaussian MM:HC (ward)
Statlog,Gaussian MM,HC (ward),MI,0.44166457826230265,Gaussian MM:HC (ward)
Statlog,Gaussian MM,HC (ward),Fowlkes Mallows,0.46138513973190887,Gaussian MM:HC (ward)
Statlog,Gaussian MM,HC (ward),V Measure,0.44550861339374764,Gaussian MM:HC (ward)
Statlog,HC (average),HC (ward),ARI,0.35474293088393744,HC (average):HC (ward)
Statlog,HC (average),HC (ward),MI,0.48437314172455437,HC (average):HC (ward)
Statlog,HC (average),HC (ward),Fowlkes Mallows,0.5507103095023681,HC (average):HC (ward)
Statlog,HC (average),HC (ward),V Measure,0.48823794865843567,HC (average):HC (ward)
Statlog,HC (complete),HC (ward),ARI,0.3294790304352165,HC (complete):HC (ward)
Statlog,HC (complete),HC (ward),MI,0.45676991285999136,HC (complete):HC (ward)
Statlog,HC (complete),HC (ward),Fowlkes Mallows,0.49705466253323005,HC (complete):HC (ward)
Statlog,HC (complete),HC (ward),V Measure,0.46062372224970694,HC (complete):HC (ward)
Statlog,HC (single),HC (ward),ARI,0.005516686939860313,HC (single):HC (ward)
Statlog,HC (single),HC (ward),MI,0.0288006883211542,HC (single):HC (ward)
Statlog,HC (single),HC (ward),Fowlkes Mallows,0.4772123638223157,HC (single):HC (ward)
Statlog,HC (single),HC (ward),V Measure,0.036463132194325384,HC (single):HC (ward)
Statlog,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
Statlog,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
Statlog,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
Statlog,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
Statlog,HC (ward),K-Means,ARI,0.5917234231014876,HC (ward):K-Means
Statlog,HC (ward),K-Means,MI,0.6659456159535376,HC (ward):K-Means
Statlog,HC (ward),K-Means,Fowlkes Mallows,0.6793081403086813,HC (ward):K-Means
Statlog,HC (ward),K-Means,V Measure,0.6682047962164307,HC (ward):K-Means
Statlog,HC (ward),K-Means (minibatch),ARI,0.5155739282486324,HC (ward):K-Means (minibatch)
Statlog,HC (ward),K-Means (minibatch),MI,0.6084197288244304,HC (ward):K-Means (minibatch)
Statlog,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.6188774781747398,HC (ward):K-Means (minibatch)
Statlog,HC (ward),K-Means (minibatch),V Measure,0.6110600270271638,HC (ward):K-Means (minibatch)
Statlog,HC (ward),K-Means++,ARI,0.5901808096352658,HC (ward):K-Means++
Statlog,HC (ward),K-Means++,MI,0.6549378695064925,HC (ward):K-Means++
Statlog,HC (ward),K-Means++,Fowlkes Mallows,0.6809137384005096,HC (ward):K-Means++
Statlog,HC (ward),K-Means++,V Measure,0.6572869870126048,HC (ward):K-Means++
Statlog,Birch,HC (ward),ARI,0.6677168253974386,Birch:HC (ward)
Statlog,Birch,HC (ward),MI,0.7468305525392865,Birch:HC (ward)
Statlog,Birch,HC (ward),Fowlkes Mallows,0.743324202587226,Birch:HC (ward)
Statlog,Birch,HC (ward),V Measure,0.7485669086567445,Birch:HC (ward)
Statlog,K-Means,K-Means,ARI,1.0,K-Means:K-Means
Statlog,K-Means,K-Means,MI,1.0,K-Means:K-Means
Statlog,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
Statlog,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
Statlog,Gaussian MM,K-Means (minibatch),ARI,0.2651325205253993,Gaussian MM:K-Means (minibatch)
Statlog,Gaussian MM,K-Means (minibatch),MI,0.40213650167411535,Gaussian MM:K-Means (minibatch)
Statlog,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.4213769829102851,Gaussian MM:K-Means (minibatch)
Statlog,Gaussian MM,K-Means (minibatch),V Measure,0.4061819368968844,Gaussian MM:K-Means (minibatch)
Statlog,K-Means,K-Means (minibatch),ARI,0.5861139707156887,K-Means:K-Means (minibatch)
Statlog,K-Means,K-Means (minibatch),MI,0.6681156784914148,K-Means:K-Means (minibatch)
Statlog,K-Means,K-Means (minibatch),Fowlkes Mallows,0.6659696670746378,K-Means:K-Means (minibatch)
Statlog,K-Means,K-Means (minibatch),V Measure,0.6703008182173495,K-Means:K-Means (minibatch)
Statlog,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
Statlog,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
Statlog,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
Statlog,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
Statlog,Birch,K-Means (minibatch),ARI,0.5170625465957118,Birch:K-Means (minibatch)
Statlog,Birch,K-Means (minibatch),MI,0.6084265249931231,Birch:K-Means (minibatch)
Statlog,Birch,K-Means (minibatch),Fowlkes Mallows,0.6199287849534761,Birch:K-Means (minibatch)
Statlog,Birch,K-Means (minibatch),V Measure,0.6110726707603729,Birch:K-Means (minibatch)
Statlog,Gaussian MM,K-Means++,ARI,0.3007940371879859,Gaussian MM:K-Means++
Statlog,Gaussian MM,K-Means++,MI,0.43422628131326585,Gaussian MM:K-Means++
Statlog,Gaussian MM,K-Means++,Fowlkes Mallows,0.4566794540368395,Gaussian MM:K-Means++
Statlog,Gaussian MM,K-Means++,V Measure,0.43809313736449923,Gaussian MM:K-Means++
Statlog,K-Means,K-Means++,ARI,0.726537106173463,K-Means:K-Means++
Statlog,K-Means,K-Means++,MI,0.7615277202847739,K-Means:K-Means++
Statlog,K-Means,K-Means++,Fowlkes Mallows,0.7836163407893936,K-Means:K-Means++
Statlog,K-Means,K-Means++,V Measure,0.7631291597047384,K-Means:K-Means++
Statlog,K-Means (minibatch),K-Means++,ARI,0.5866124370633286,K-Means (minibatch):K-Means++
Statlog,K-Means (minibatch),K-Means++,MI,0.6592568980074246,K-Means (minibatch):K-Means++
Statlog,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.6716808787111471,K-Means (minibatch):K-Means++
Statlog,K-Means (minibatch),K-Means++,V Measure,0.661533108760043,K-Means (minibatch):K-Means++
Statlog,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Statlog,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Statlog,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Statlog,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Statlog,Birch,K-Means++,ARI,0.5938699467940514,Birch:K-Means++
Statlog,Birch,K-Means++,MI,0.6570287262187535,Birch:K-Means++
Statlog,Birch,K-Means++,Fowlkes Mallows,0.6837656991871087,Birch:K-Means++
Statlog,Birch,K-Means++,V Measure,0.6593679848459041,Birch:K-Means++
Statlog,Birch,Gaussian MM,ARI,0.3009250633284075,Birch:Gaussian MM
Statlog,Birch,Gaussian MM,MI,0.4410286424971448,Birch:Gaussian MM
Statlog,Birch,Gaussian MM,Fowlkes Mallows,0.46108245777090123,Birch:Gaussian MM
Statlog,Birch,Gaussian MM,V Measure,0.4448851939796708,Birch:Gaussian MM
Statlog,Birch,K-Means,ARI,0.5845031046872275,Birch:K-Means
Statlog,Birch,K-Means,MI,0.6586979742322332,Birch:K-Means
Statlog,Birch,K-Means,Fowlkes Mallows,0.6735809702195742,Birch:K-Means
Statlog,Birch,K-Means,V Measure,0.6610130134724653,Birch:K-Means
Statlog,Birch,Birch,ARI,1.0,Birch:Birch
Statlog,Birch,Birch,MI,1.0,Birch:Birch
Statlog,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Statlog,Birch,Birch,V Measure,1.0,Birch:Birch
Statlog,Gaussian MM,Spectral (NN),ARI,0.33581005766261396,Gaussian MM:Spectral (NN)
Statlog,Gaussian MM,Spectral (NN),MI,0.5177290375611355,Gaussian MM:Spectral (NN)
Statlog,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.47757553992187335,Gaussian MM:Spectral (NN)
Statlog,Gaussian MM,Spectral (NN),V Measure,0.5209796290224042,Gaussian MM:Spectral (NN)
Statlog,HC (average),Spectral (NN),ARI,0.2217602740990854,HC (average):Spectral (NN)
Statlog,HC (average),Spectral (NN),MI,0.40579202055925856,HC (average):Spectral (NN)
Statlog,HC (average),Spectral (NN),Fowlkes Mallows,0.4398813686499375,HC (average):Spectral (NN)
Statlog,HC (average),Spectral (NN),V Measure,0.41049820095770706,HC (average):Spectral (NN)
Statlog,HC (complete),Spectral (NN),ARI,0.23202314211469635,HC (complete):Spectral (NN)
Statlog,HC (complete),Spectral (NN),MI,0.4157053287711342,HC (complete):Spectral (NN)
Statlog,HC (complete),Spectral (NN),Fowlkes Mallows,0.4110062230264711,HC (complete):Spectral (NN)
Statlog,HC (complete),Spectral (NN),V Measure,0.41991506465332135,HC (complete):Spectral (NN)
Statlog,HC (single),Spectral (NN),ARI,-0.002778933865409175,HC (single):Spectral (NN)
Statlog,HC (single),Spectral (NN),MI,-0.0017431051289745695,HC (single):Spectral (NN)
Statlog,HC (single),Spectral (NN),Fowlkes Mallows,0.43100022698428736,HC (single):Spectral (NN)
Statlog,HC (single),Spectral (NN),V Measure,0.006300190103199921,HC (single):Spectral (NN)
Statlog,HC (ward),Spectral (NN),ARI,0.46156980789479574,HC (ward):Spectral (NN)
Statlog,HC (ward),Spectral (NN),MI,0.6327592994561486,HC (ward):Spectral (NN)
Statlog,HC (ward),Spectral (NN),Fowlkes Mallows,0.5760686991986238,HC (ward):Spectral (NN)
Statlog,HC (ward),Spectral (NN),V Measure,0.6352250251247658,HC (ward):Spectral (NN)
Statlog,K-Means,Spectral (NN),ARI,0.5044714557133197,K-Means:Spectral (NN)
Statlog,K-Means,Spectral (NN),MI,0.6535039284503421,K-Means:Spectral (NN)
Statlog,K-Means,Spectral (NN),Fowlkes Mallows,0.5996026319772086,K-Means:Spectral (NN)
Statlog,K-Means,Spectral (NN),V Measure,0.655758493135668,K-Means:Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),ARI,0.4259131184530755,K-Means (minibatch):Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),MI,0.5864300021880269,K-Means (minibatch):Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.5369434942422073,K-Means (minibatch):Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),V Measure,0.5890994509994427,K-Means (minibatch):Spectral (NN)
Statlog,K-Means++,Spectral (NN),ARI,0.4835652318523321,K-Means++:Spectral (NN)
Statlog,K-Means++,Spectral (NN),MI,0.6307322135770554,K-Means++:Spectral (NN)
Statlog,K-Means++,Spectral (NN),Fowlkes Mallows,0.5895231844694773,K-Means++:Spectral (NN)
Statlog,K-Means++,Spectral (NN),V Measure,0.6331889528642708,K-Means++:Spectral (NN)
Statlog,Birch,Spectral (NN),ARI,0.4594317250472018,Birch:Spectral (NN)
Statlog,Birch,Spectral (NN),MI,0.6300589131882163,Birch:Spectral (NN)
Statlog,Birch,Spectral (NN),Fowlkes Mallows,0.5741155373518018,Birch:Spectral (NN)
Statlog,Birch,Spectral (NN),V Measure,0.6325498766216139,Birch:Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),ARI,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),MI,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Fowlkes Mallows,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),V Measure,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (RBF),ARI,-0.0007842004045770219,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),MI,-0.0004344960035783191,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.4355609979330502,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),V Measure,0.0024321223599871353,Spectral (NN):Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),ARI,0.0007614469925649773,Gaussian MM:Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),MI,0.0013802968827377052,Gaussian MM:Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.46952301564149174,Gaussian MM:Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),V Measure,0.004214501997971792,Gaussian MM:Spectral (RBF)
Statlog,HC (average),Spectral (RBF),ARI,0.0006644712317368563,HC (average):Spectral (RBF)
Statlog,HC (average),Spectral (RBF),MI,0.0018464417080170132,HC (average):Spectral (RBF)
Statlog,HC (average),Spectral (RBF),Fowlkes Mallows,0.5792992079523306,HC (average):Spectral (RBF)
Statlog,HC (average),Spectral (RBF),V Measure,0.00455821812546567,HC (average):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),ARI,0.00025289000464673176,HC (complete):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),MI,0.0005963125562808638,HC (complete):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),Fowlkes Mallows,0.5351274081521716,HC (complete):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),V Measure,0.0034036333855880867,HC (complete):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),ARI,-0.0016986224063272376,HC (single):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),MI,-0.001573878135480369,HC (single):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),Fowlkes Mallows,0.9936309868461464,HC (single):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),V Measure,0.00020906683976799136,HC (single):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),ARI,0.0002162246526174493,HC (ward):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),MI,0.0006371070292749085,HC (ward):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),Fowlkes Mallows,0.46877242405393105,HC (ward):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),V Measure,0.003454796390989193,HC (ward):Spectral (RBF)
Statlog,K-Means,Spectral (RBF),ARI,-0.0001611218642302459,K-Means:Spectral (RBF)
Statlog,K-Means,Spectral (RBF),MI,9.879811612188355e-05,K-Means:Spectral (RBF)
Statlog,K-Means,Spectral (RBF),Fowlkes Mallows,0.43323698562741847,K-Means:Spectral (RBF)
Statlog,K-Means,Spectral (RBF),V Measure,0.0029489764107068126,K-Means:Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),ARI,-6.718069668438795e-05,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),MI,0.00037556533692554504,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.4381025169196652,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),V Measure,0.003239793906427163,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means++,Spectral (RBF),ARI,-0.0002014316819131201,K-Means++:Spectral (RBF)
Statlog,K-Means++,Spectral (RBF),MI,0.0001953921697898209,K-Means++:Spectral (RBF)
