data,method1,method2,criteria,K,value
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,18,0.5282906248612161
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,19,0.5223498219199246
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,20,0.5218670959755478
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,21,0.515790076727698
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,22,0.5149416680481157
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,23,0.5118399385668886
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,24,0.5101256780019331
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,25,0.5056342834283476
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,26,0.5036277461634892
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,27,0.5031707779959773
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,28,0.5028787103020937
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,29,0.507204172823449
Blog,Epsilon-LRP (MLP),permutation (RF),Jaccard,30,0.5064072620739611
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,1,0.0
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,2,0.5
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,3,0.632958801498127
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,4,0.6530898876404493
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,5,0.6411235955056188
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,6,0.6260299625468161
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,7,0.6251089199724831
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,8,0.63615569823435
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,9,0.6498107524324753
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,10,0.6625824861779914
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,11,0.6733849512194763
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,12,0.6810960055342078
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,13,0.6865459039184192
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,14,0.68938721346426
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,15,0.6903693892457938
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,16,0.6908484091595046
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,17,0.6910718202610043
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,18,0.6909990967189688
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,19,0.6906729280690957
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,20,0.6903527648117084
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,21,0.6898108575673688
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,22,0.6892850506420063
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,23,0.6886910424717424
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,24,0.6880854700092028
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,25,0.6873665455908574
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,26,0.6866424217543896
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,27,0.6859488174715364
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,28,0.6852983867627098
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,29,0.6848206898497977
Blog,Epsilon-LRP (MLP),permutation (RF),RBO,30,0.6843528840832692
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,1,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,2,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,3,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,4,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,5,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,6,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,7,0.005185825410544512
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,8,0.0495452113429642
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,9,0.09542300066093846
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,10,0.13515226709646977
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,11,0.1622314212497533
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,12,0.18827405592633245
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,13,0.20003468278993417
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,14,0.2105395923080339
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,15,0.22361241591822914
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,16,0.23767854284708206
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,17,0.24766771105399554
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,18,0.254161930023999
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,19,0.26782391164601116
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,20,0.2828615919525477
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,21,0.30399423020511146
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,22,0.32292249387371214
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,23,0.3411423357505668
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,24,0.3579553754006736
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,25,0.38111153099673606
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,26,0.40322471714616986
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,27,0.4201832718145766
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,28,0.43154856359627647
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,29,0.4434355625432438
Blog,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,30,0.45426242895343777
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,1,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,2,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,3,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,4,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,5,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,6,0.0
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,7,0.0013758312313689517
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,8,0.012790930979133227
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,9,0.03051245466975807
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,10,0.051056714820759776
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,11,0.07167287938483037
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,12,0.0919953953661819
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,13,0.11044904389761788
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,14,0.1273247886410005
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,15,0.14310613231961547
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,16,0.1580822939934597
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,17,0.17207169911720668
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,18,0.18494939151609122
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,19,0.1973447533059474
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,20,0.2094157178878411
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,21,0.22153327561587544
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,22,0.23354084006810216
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,23,0.24539152081788654
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,24,0.2570340713705746
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,25,0.268739225369684
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,26,0.2804428593118181
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,27,0.2919114835480922
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,28,0.30295477326086095
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,29,0.3136439438605179
Blog,Epsilon-LRP (MLP),permutation (Ridge),RBO,30,0.32396317819125964
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,1,0.7261904761904762
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,2,0.30555555555555525
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,3,0.22976190476190447
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,4,0.22108843537414954
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,5,0.21560846560846555
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,6,0.19300144300144273
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,7,0.18387445887445866
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,8,0.185810221524507
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,9,0.20440868655154354
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,10,0.20806100217864903
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,11,0.2250409520533357
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,12,0.23943373202550544
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,13,0.24747536661152206
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,14,0.25640386183864433
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,15,0.27615402770682274
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,16,0.2923097424453199
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,17,0.30133250658742367
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,18,0.30946700873099003
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,19,0.3148288259342539
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,20,0.31962228451383046
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,21,0.3256676166203373
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,22,0.3249620146115414
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,23,0.32454821160178293
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,24,0.32071748732518296
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,25,0.32455514464271085
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,26,0.32815582706841623
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,27,0.326773120394244
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,28,0.32926592745957584
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,29,0.33432405977989343
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,30,0.3354753337284422
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,1,0.7261904761904762
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,2,0.5922619047619048
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,3,0.5152116402116407
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,4,0.47420634920634924
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,5,0.44936507936507947
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,6,0.4280423280423282
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,7,0.41086815678652433
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,8,0.39820011337868444
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,9,0.39113966574284026
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,10,0.3859542705971278
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,11,0.3838269835023083
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,12,0.38367010524748624
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,13,0.38437680044822903
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,14,0.3857721407466307
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,15,0.3886254266016171
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,16,0.39237763208187326
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,17,0.396319168635963
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,18,0.40035228948481766
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,19,0.40431079581585
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,20,0.4081428750726767
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,21,0.41192313552974913
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,22,0.41533631059716913
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,23,0.41845473367589525
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,24,0.4211497414658545
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,25,0.42380851371198236
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,26,0.4264219647906845
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,27,0.42878781141448
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,28,0.43108814953937574
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,29,0.4334219537934113
Blog,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,30,0.4356544495135251
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,1,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,2,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,3,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,4,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,5,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,6,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,7,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,8,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,9,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,10,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,11,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,12,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,13,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,14,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,15,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,16,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,17,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,18,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,19,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,20,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,21,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,22,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,23,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,24,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,25,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,26,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,27,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,28,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,29,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,30,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,1,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,2,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,3,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,4,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,5,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,6,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,7,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,8,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,9,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,10,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,11,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,12,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,13,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,14,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,15,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,16,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,17,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,18,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,19,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,20,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,21,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,22,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,23,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,24,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,25,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,26,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,27,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,28,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,29,1.0
Blog,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,30,1.0
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,1,0.7261904761904762
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,2,0.30555555555555525
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,3,0.1904761904761902
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,4,0.17800453514739217
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,5,0.17923280423280408
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,6,0.17020202020202016
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,7,0.16808191808191789
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,8,0.17726321297749847
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,9,0.20351582940868645
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,10,0.2160864345738294
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,11,0.23047477763035026
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,12,0.2358028059708731
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,13,0.23851017766513014
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,14,0.2565531087270217
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,15,0.27355139684332225
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,16,0.289766352809831
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,17,0.30092325247216545
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,18,0.3118956282778362
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,19,0.3183563361376671
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,20,0.319293625417493
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,21,0.3275285425055058
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,22,0.32978587078614147
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,23,0.32699877828554286
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,24,0.32297031076763766
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,25,0.32850446290295876
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,26,0.33105765441635593
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,27,0.3344175846749638
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,28,0.3387948106431005
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,29,0.34149276366661757
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),Jaccard,30,0.34023001789052537
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,1,0.7261904761904762
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,2,0.5922619047619048
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,3,0.5006613756613761
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,4,0.449156746031746
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,5,0.4188492063492063
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,6,0.3966600529100533
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,7,0.38056770327178496
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,8,0.3701991213151928
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,9,0.36610292265054145
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,10,0.36449263038548757
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,11,0.36500510672588604
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,12,0.36608603037174453
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,13,0.36730003817915907
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,14,0.3699758857922123
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,15,0.37367061509918653
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,16,0.37812498141739204
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,17,0.38282252329150496
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,18,0.3877524301398017
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,19,0.3925719500414268
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,20,0.3969909715869744
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,21,0.4014372496919464
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,22,0.4055976187043743
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,23,0.4092744888246182
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,24,0.41247601475322215
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,25,0.41567221225833134
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,26,0.41873948276459705
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,27,0.42171647102460613
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,28,0.4246641577980225
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,29,0.4275167441691795
Blog,Guided Backpropagation (MLP),Integrated Gradients (MLP),RBO,30,0.43013126539528657
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,1,0.5952380952380952
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,2,0.30555555555555525
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,3,0.21904761904761877
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,4,0.21882086167800444
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,5,0.19576719576719567
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,6,0.18391053391053377
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,7,0.18086358086358068
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,8,0.17604221175649723
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,9,0.185501700680272
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,10,0.1953003423591657
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,11,0.21070240961881798
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,12,0.22405916114452146
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,13,0.23531910545231874
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,14,0.25122787840179134
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,15,0.2703686898562675
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,16,0.28719831066722135
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,17,0.2991973567223888
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,18,0.31078000607847023
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,19,0.3147773598472787
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,20,0.3199385931588376
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,21,0.3237223972341704
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,22,0.3209922637375874
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,23,0.3183536996036995
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,24,0.31682491138484054
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,25,0.3188032017454027
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,26,0.3212258035970394
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,27,0.32274151503885284
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,28,0.32442113577160026
Blog,Guided Backpropagation (MLP),Occlusion (MLP),Jaccard,29,0.3238741065700405
