data,model,mse
CPU,MLP,1.184006396498407
CPU,MLP,1.1938153998270318
CPU,MLP,1.1155275440776304
CPU,MLP,1.0190345491869748
CPU,MLP,1.0477950116159518
CPU,MLP,1.2568151229229585
CPU,MLP,1.3303383918126062
CPU,MLP,1.2137674774368221
CPU,MLP,1.6345473196689433
CPU,MLP,1.0496351330510767
CPU,MLP,1.0139315339034205
CPU,MLP,1.3503720598789106
CPU,MLP,1.336429435515558
CPU,MLP,1.0340606558530114
CPU,MLP,1.5553363330291503
CPU,MLP,1.1359455999478458
CPU,MLP,1.0155077586292252
CPU,MLP,1.323585689478282
CPU,MLP,21.348300732585816
CPU,MLP,1.009080652255909
CPU,MLP,1.3861569962749942
CPU,MLP,1.0409088373574644
CPU,MLP,21.59159272373653
CPU,MLP,1.0951352886416008
CPU,MLP,1.5912326567093409
CPU,MLP,1.1221409803477875
CPU,MLP,1.5120133456842704
CPU,MLP,1.1982310861770915
CPU,MLP,1.1822907625182781
CPU,MLP,1.1395843800014884
CPU,MLP,2.037588676174209
CPU,MLP,1.9681330076596744
CPU,MLP,1.009488386032504
CPU,MLP,1.4538503740897146
CPU,MLP,1.1829783159175806
CPU,MLP,1.0854424526616557
CPU,MLP,1.5150318688297513
CPU,MLP,1.426449398082983
CPU,XGB,0.02494178067078858
CPU,XGB,0.0232607726366755
CPU,XGB,0.02776832282267222
CPU,XGB,0.024293732119073968
CPU,XGB,0.017522835506330384
CPU,XGB,0.02309190471458351
CPU,XGB,0.025666883333958036
CPU,XGB,0.019448645204868917
CPU,XGB,0.03356243323732957
CPU,XGB,0.022963874100140124
CPU,XGB,0.027958495253550403
CPU,XGB,0.016908825117922525
CPU,XGB,0.03285104262755864
CPU,XGB,0.031068990482805012
CPU,XGB,0.036783651693224416
CPU,XGB,0.02356000113964653
CPU,XGB,0.023473340504635686
CPU,XGB,0.01661038920826936
CPU,XGB,0.02544676677704545
CPU,XGB,0.016722797591305332
CPU,XGB,0.03369977458325887
CPU,XGB,0.016801878074840626
CPU,XGB,0.01964190295313431
CPU,XGB,0.023450795996614652
CPU,XGB,0.025387023243204826
CPU,XGB,0.017693242787776883
CPU,XGB,0.026762812318879472
CPU,XGB,0.0307159801914244
CPU,XGB,0.019663943647221026
CPU,XGB,0.01916611079650539
CPU,XGB,0.01798601501006664
CPU,XGB,0.020985381248475737
CPU,XGB,0.046323977823793966
CPU,XGB,0.02459019033310383
CPU,XGB,0.01756304384659126
CPU,XGB,0.019449721630399704
CPU,XGB,0.01680549533625988
CPU,XGB,0.017736653976006485
CPU,XGB,0.029674187324424433
CPU,XGB,0.021387386788582013
CPU,XGB,0.0188656288148223
CPU,XGB,0.02866433612368058
CPU,XGB,0.020171800725229262
CPU,XGB,0.022361110624988988
CPU,XGB,0.020994031865073825
CPU,XGB,0.018414093654066963
CPU,XGB,0.017056488440419196
CPU,XGB,0.021025189342813347
CPU,XGB,0.023357088024607026
CPU,XGB,0.042573319709114835
CPU,XGB,0.018323093014592413
CPU,XGB,0.017240646358794836
CPU,XGB,0.023983477646797195
CPU,XGB,0.02475291487694164
CPU,XGB,0.017700999840861698
CPU,XGB,0.019715134789062738
CPU,XGB,0.02528330548425105
CPU,XGB,0.019008769098103992
CPU,XGB,0.01909586129609514
CPU,XGB,0.0237290954751652
CPU,XGB,0.018673725190526024
CPU,XGB,0.01928402552735361
CPU,XGB,0.021398283732717644
CPU,XGB,0.016763705205428178
CPU,XGB,0.02665250362992761
CPU,XGB,0.01803889821348924
CPU,XGB,0.018744711688120457
CPU,XGB,0.049595819645859886
CPU,XGB,0.024809648223048462
CPU,XGB,0.032304273726802564
CPU,XGB,0.01903466256933337
CPU,XGB,0.027365655231168226
CPU,XGB,0.02319890629589217
CPU,XGB,0.02047078027183078
CPU,XGB,0.02487850223750248
CPU,XGB,0.0179870362026755
CPU,XGB,0.018456209815254927
CPU,XGB,0.018468885534919318
CPU,XGB,0.019642674498525668
CPU,XGB,0.015754760999818783
CPU,XGB,0.030850934287017795
CPU,XGB,0.021807303347154118
CPU,XGB,0.025693235931152296
CPU,XGB,0.03311541607515048
CPU,XGB,0.030436340432443976
CPU,XGB,0.02190259387075607
CPU,XGB,0.0189544128000418
CPU,XGB,0.016671585458208852
CPU,XGB,0.026406001563813
CPU,XGB,0.019670721580899463
CPU,XGB,0.019034334360073117
CPU,XGB,0.026859352847032857
CPU,XGB,0.017574068594307414
CPU,XGB,0.02576480860706401
CPU,XGB,0.017560720915884155
CPU,XGB,0.025250342747975458
CPU,XGB,0.02669549309659204
CPU,XGB,0.01999549471139004
CPU,XGB,0.01735395500682974
CPU,XGB,0.021664086433944872
CPU,SVM,0.4849608412822965
CPU,SVM,0.4496645087718095
CPU,SVM,0.4843408279526821
CPU,SVM,0.4719536610092351
CPU,SVM,0.49652638911997105
CPU,SVM,0.5408791348266513
CPU,SVM,0.4491858809946489
CPU,SVM,0.4110515839745041
CPU,SVM,0.5538090304196196
CPU,SVM,0.5151311430971421
CPU,SVM,0.4903699844065277
CPU,SVM,0.5491833097652601
CPU,SVM,0.5935585062097954
CPU,SVM,0.4995330393122474
CPU,SVM,0.4756406478665256
CPU,SVM,0.5071332429911658
CPU,SVM,0.5020590799706937
CPU,SVM,0.5228166920921092
CPU,SVM,0.4962104868557602
CPU,SVM,0.4347863178461297
CPU,SVM,0.5348245059404788
CPU,SVM,0.4296893184707122
CPU,SVM,0.4619354757019266
CPU,SVM,0.4498866807249406
CPU,SVM,0.4872160014159563
CPU,SVM,0.4804781555806809
CPU,SVM,0.5405941827445588
CPU,SVM,0.5299571970639344
CPU,SVM,0.4682049471266818
CPU,SVM,0.519668671313071
CPU,SVM,0.4602480276017509
CPU,SVM,0.5249809709462703
CPU,SVM,0.4645453403327927
CPU,SVM,0.5507747826529846
CPU,SVM,0.5000698097781685
CPU,SVM,0.4920040122581345
CPU,SVM,0.4888037351717692
CPU,SVM,0.4909846951931189
CPU,SVM,0.5151566562633031
CPU,SVM,0.5010431388841625
CPU,SVM,0.4497090775971005
CPU,SVM,0.5113793152960674
CPU,SVM,0.4799555780550115
CPU,SVM,0.5250799284660366
CPU,SVM,0.5612773788623668
CPU,SVM,0.513821709880467
CPU,SVM,0.4891249188897298
CPU,SVM,0.5144545964466489
CPU,SVM,0.4932813329948986
CPU,SVM,0.47015097446651793
CPU,SVM,0.4661768160789405
CPU,SVM,0.4539250950861056
CPU,SVM,0.5057466529968194
CPU,SVM,0.5238662407681063
CPU,SVM,0.2907367227704875
CPU,SVM,0.4577999294187927
CPU,SVM,0.4857031812433834
CPU,SVM,0.5106914672604456
CPU,SVM,0.4966148489093544
CPU,SVM,0.3745176505419262
CPU,SVM,0.5116258601032917
CPU,SVM,0.5405893344311103
CPU,SVM,0.5260352335472842
CPU,SVM,0.4755879160500514
CPU,SVM,0.4912448658588373
CPU,SVM,0.4915508119360762
CPU,SVM,0.45227063995047
CPU,SVM,0.5929686524033999
CPU,SVM,0.5440832690403774
CPU,SVM,0.543992382351974
CPU,SVM,0.5405022900001133
CPU,SVM,0.4654760442324228
CPU,SVM,0.479352465700823
CPU,SVM,0.4889664447328763
CPU,SVM,0.5108469487141241
CPU,SVM,0.4949746294488745
CPU,SVM,0.4695850658361205
CPU,SVM,0.5689893122251692
CPU,SVM,0.5072881884847977
CPU,SVM,0.494006555468152
CPU,SVM,0.5069568983530974
CPU,SVM,0.4731557778865472
CPU,SVM,0.4946633008196529
CPU,SVM,0.4399764323614456
CPU,SVM,0.4223367508799924
CPU,SVM,0.4972085217997235
CPU,SVM,0.4706720646328883
CPU,SVM,0.5160631561344183
CPU,SVM,0.5589583770658416
CPU,SVM,0.4804447944667527
CPU,SVM,0.5700955923592589
CPU,SVM,0.559107461742182
CPU,SVM,0.4350703897049529
CPU,SVM,0.5077910724949888
CPU,SVM,0.5403654288043347
CPU,SVM,0.3864500492618381
CPU,SVM,0.5140939094440319
CPU,SVM,0.5022859779401985
CPU,SVM,0.4336092591895028
CPU,SVM,0.485667969438668
CPU,Tree,0.034740076106058636
CPU,Tree,0.03891053145035205
CPU,Tree,0.048239803280432376
CPU,Tree,0.04222453933658003
CPU,Tree,0.04347322976659693
CPU,Tree,0.04056977510299047
CPU,Tree,0.0460622783291312
CPU,Tree,0.040349582802823525
CPU,Tree,0.8479625971604777
CPU,Tree,0.044875376096674906
CPU,Tree,0.05307192311768455
CPU,Tree,0.03933576768992289
CPU,Tree,0.053877802035296005
CPU,Tree,0.053417068603249365
CPU,Tree,0.05900141969006685
CPU,Tree,0.045120304688331364
CPU,Tree,0.03924699630720601
CPU,Tree,0.036226892891223085
CPU,Tree,0.04737537182162592
CPU,Tree,0.03578023017071773
CPU,Tree,0.057500566665861064
CPU,Tree,0.03887781604757369
CPU,Tree,0.03728332754660147
CPU,Tree,0.0392784002726481
CPU,Tree,0.04829582842476584
CPU,Tree,0.036472853118875694
CPU,Tree,0.04215614705341709
CPU,Tree,0.05267164319332277
CPU,Tree,0.04322262936884985
CPU,Tree,0.04006307322444065
CPU,Tree,0.04041759600233947
CPU,Tree,0.04551158637831407
CPU,Tree,0.06745676788155039
CPU,Tree,0.04640212005782412
CPU,Tree,0.03910489693001271
CPU,Tree,0.04842823262429104
CPU,Tree,0.035827723486959985
CPU,Tree,0.03780362891276928
CPU,Tree,0.0560069316100903
CPU,Tree,0.04441322949629343
CPU,Tree,0.0380909465196618
CPU,Tree,0.04847223806608213
CPU,Tree,0.04048843661695352
CPU,Tree,0.04481098722403578
CPU,Tree,0.04223059616081037
CPU,Tree,0.03712596590554106
CPU,Tree,0.03757947642853576
CPU,Tree,0.043100972111739536
CPU,Tree,0.04039899697344893
CPU,Tree,0.06442190687243764
CPU,Tree,0.03911026084280804
CPU,Tree,0.03966968999634135
CPU,Tree,0.03603837008632177
CPU,Tree,0.04659068992149932
CPU,Tree,0.03951017721078712
CPU,Tree,0.041645123212459466
CPU,Tree,0.03930369896694587
CPU,Tree,0.039766577966555285
CPU,Tree,0.035839576226855976
CPU,Tree,0.04528221264211621
CPU,Tree,0.039955418703117085
CPU,Tree,0.0411197526796902
CPU,Tree,0.041203238377214575
CPU,Tree,0.04194681466500666
CPU,Tree,0.05117801191749969
CPU,Tree,0.042114215242496186
CPU,Tree,0.04093553702441023
CPU,Tree,0.14647212948386734
CPU,Tree,0.045887418073287965
CPU,Tree,0.0595619050534693
CPU,Tree,0.04222178442280677
CPU,Tree,0.04272128597683564
CPU,Tree,0.043006804933564784
CPU,Tree,0.0402780009157092
CPU,Tree,0.046536779691770495
CPU,Tree,0.04083947275707436
CPU,Tree,0.0388759312119837
CPU,Tree,0.041723827532621376
CPU,Tree,0.039924482109919175
CPU,Tree,0.038987841335307305
CPU,Tree,0.0454019894115661
CPU,Tree,0.04073030050472811
CPU,Tree,0.062203388626247726
CPU,Tree,0.05357725786425066
CPU,Tree,0.049271962857216765
CPU,Tree,0.043072082783841635
CPU,Tree,0.039787499282950604
CPU,Tree,0.037773162671432124
CPU,Tree,0.04955569974042194
CPU,Tree,0.04164762986105646
CPU,Tree,0.03878832893191573
CPU,Tree,0.045874712788755385
CPU,Tree,0.0392352386542367
CPU,Tree,0.046804644360972335
CPU,Tree,0.037451338271023135
CPU,Tree,0.04844820105646621
CPU,Tree,0.040193699625507714
CPU,Tree,0.04095324832785015
CPU,Tree,0.03872309297303477
CPU,Tree,0.038267709692165086
CPU,Ridge,0.26527201654983856
CPU,Ridge,0.26720726601867045
CPU,Ridge,0.27514778896498937
CPU,Ridge,0.2689733958359982
CPU,Ridge,0.2834275536296946
CPU,Ridge,0.2957039588416684
CPU,Ridge,0.2631935135581307
CPU,Ridge,0.2562564177186766
CPU,Ridge,0.3102940944892086
CPU,Ridge,0.26900127218109743
CPU,Ridge,0.2592389001458815
CPU,Ridge,0.2868968080373523
CPU,Ridge,0.3239136227349103
CPU,Ridge,0.27950652709591794
CPU,Ridge,0.27773278733874124
CPU,Ridge,0.282058076996701
CPU,Ridge,0.27172817220594675
CPU,Ridge,0.2789807243174208
CPU,Ridge,0.2793737618114985
CPU,Ridge,0.2562300859225663
CPU,Ridge,0.285282210357908
CPU,Ridge,0.2635080533900051
CPU,Ridge,0.2603923571143049
CPU,Ridge,0.2573182947551732
CPU,Ridge,0.28196583287740906
CPU,Ridge,0.258269673875602
CPU,Ridge,0.2979537339817607
CPU,Ridge,0.3097815725547742
CPU,Ridge,0.26191278551620945
CPU,Ridge,0.2833412097938885
CPU,Ridge,0.25716287568509405
CPU,Ridge,0.2845987159024443
CPU,Ridge,0.2896099867590101
CPU,Ridge,0.29960938097064904
CPU,Ridge,0.2612599024064863
CPU,Ridge,0.2775293483743852
CPU,Ridge,0.26884307819569786
CPU,Ridge,0.2680670672257719
CPU,Ridge,0.2872548282341811
CPU,Ridge,0.27183181579659776
CPU,Ridge,0.2529449467371116
CPU,Ridge,0.28585027939826496
CPU,Ridge,0.2626405746948581
CPU,Ridge,0.2843121625823807
CPU,Ridge,0.29427673924582803
CPU,Ridge,0.2640703572138137
CPU,Ridge,0.2625573459417593
CPU,Ridge,0.2775420037958933
CPU,Ridge,0.2756206245586346
CPU,Ridge,0.2523685308284417
CPU,Ridge,0.2589813757978588
CPU,Ridge,0.2609847641743496
CPU,Ridge,0.2684841071910231
CPU,Ridge,0.2803310161524349
CPU,Ridge,0.22726200165195176
CPU,Ridge,0.2564789456720349
CPU,Ridge,0.2731512292616602
CPU,Ridge,0.27888741112772364
CPU,Ridge,0.2662398389987905
CPU,Ridge,0.25169363348236495
CPU,Ridge,0.27785509855501905
CPU,Ridge,0.2861488692055153
CPU,Ridge,0.2873701527692379
CPU,Ridge,0.27028889224806896
CPU,Ridge,0.2721120386025577
CPU,Ridge,0.2781876872409405
CPU,Ridge,0.2605978243766944
CPU,Ridge,0.32106760090702113
CPU,Ridge,0.27255448869802024
CPU,Ridge,0.3041241389996653
CPU,Ridge,0.286871645776
CPU,Ridge,0.26336248706986365
CPU,Ridge,0.24540534679119086
CPU,Ridge,0.2684522332041108
CPU,Ridge,0.28281751649208176
CPU,Ridge,0.2544190681432886
CPU,Ridge,0.2533739088017495
CPU,Ridge,0.29256746982529225
CPU,Ridge,0.247890807466943
CPU,Ridge,0.2832130355722704
CPU,Ridge,0.2642416037967019
CPU,Ridge,0.25483267791006
CPU,Ridge,0.2691021159060814
CPU,Ridge,0.2648786931363785
CPU,Ridge,0.2540587611561292
CPU,Ridge,0.287694275958144
CPU,Ridge,0.26550972897383784
CPU,Ridge,0.28256609049382203
CPU,Ridge,0.28889284478031485
CPU,Ridge,0.27022111145598915
CPU,Ridge,0.3027408873675224
CPU,Ridge,0.2866435751125061
CPU,Ridge,0.2455166620871869
CPU,Ridge,0.2842577589944659
CPU,Ridge,0.285709055480044
CPU,Ridge,0.2523143645277173
CPU,Ridge,0.27800688425759496
CPU,Ridge,0.2781711775556255
CPU,Ridge,0.2587675916132184
CPU,Ridge,0.26369845234201306
Music,SVM,0.2302961303311921
Music,SVM,0.21375726317355132
Music,SVM,0.19938432897257746
Music,SVM,0.22432064050461206
Music,SVM,0.20378750185750827
Music,SVM,0.21380342211002168
Music,SVM,0.2592455474170559
Music,SVM,0.21602437003410704
Music,SVM,0.2436318335956624
Music,SVM,0.2290797691134864
Music,SVM,0.2289723559207194
Music,SVM,0.2091459873817734
Music,SVM,0.21035401515829427
Music,SVM,0.2089877937938383
Music,SVM,0.21690269481563929
Music,SVM,0.2283676361398119
Music,SVM,0.21934394622322945
Music,SVM,0.1828941576542124
Music,SVM,0.19822301095472725
Music,SVM,0.2019299416881485
Music,SVM,0.22051022253004626
Music,SVM,0.2099504301731485
Music,SVM,0.2225545153540013
Music,SVM,0.1820960446832668
Music,SVM,0.21000936684442584
Music,SVM,0.239182626766016
Music,SVM,0.180586281984154
Music,SVM,0.20125676475745846
Music,SVM,0.21619828115862574
Music,SVM,0.21366878165969933
Music,SVM,0.26069596727896804
Music,SVM,0.18579235107475145
Music,SVM,0.2097166788738938
Music,SVM,0.2322355648857682
Music,SVM,0.20572821031745725
Music,SVM,0.21469435007136525
Music,SVM,0.20573289237433265
Music,SVM,0.20822829840287446
Music,SVM,0.19840665019855275
Music,SVM,0.20229727833918246
Music,SVM,0.2105849512305828
Music,SVM,0.20449641537064828
Music,SVM,0.2036149639113364
Music,SVM,0.2304687200114545
Music,SVM,0.1920590981828042
Music,SVM,0.2320731360380841
Music,SVM,0.20245486390344453
Music,SVM,0.2169756333906405
Music,SVM,0.20668537217970895
Music,SVM,0.2114846652507204
Music,SVM,0.2378695290625592
Music,SVM,0.2128924986097286
Music,SVM,0.24626192171626035
Music,SVM,0.2282772409971216
Music,SVM,0.2229741512355756
Music,SVM,0.20551607896505575
Music,SVM,0.2539754996159376
Music,SVM,0.18906608741546765
Music,SVM,0.21366019731877228
Music,SVM,0.21601920935076244
Music,SVM,0.20666641004623548
Music,SVM,0.248656844043766
Music,SVM,0.21428545509163646
Music,SVM,0.2176305087273406
Music,SVM,0.18691561309702912
Music,SVM,0.2575133273987385
Music,SVM,0.20822118621761268
Music,SVM,0.18915266274495854
Music,SVM,0.23649725890396334
Music,SVM,0.21938729791853898
Music,SVM,0.22116999310371546
Music,SVM,0.20918199184151573
Music,SVM,0.23929933834716585
Music,SVM,0.2313531299418325
Music,SVM,0.22093996484496908
Music,SVM,0.2311619481370883
Music,SVM,0.2480187885257381
Music,SVM,0.20187279510104567
Music,SVM,0.23171336286744595
Music,SVM,0.2068451197951202
Music,SVM,0.16745309704321704
Music,SVM,0.2018590435574001
Music,SVM,0.1944793861207265
Music,SVM,0.2000564454445832
Music,SVM,0.22601566780725804
Music,SVM,0.1987030603803056
Music,SVM,0.21514573319527747
Music,SVM,0.2155600587657492
Music,SVM,0.22833714601785726
Music,SVM,0.2369690672002373
Music,SVM,0.25030927945850034
Music,SVM,0.27143477966642404
Music,SVM,0.23216679065894544
Music,SVM,0.24844539643404956
Music,SVM,0.2141030880245921
Music,SVM,0.2653057431264053
Music,SVM,0.24062514342257615
Music,SVM,0.18860722204655567
Music,SVM,0.2066485307668368
Music,SVM,0.21871378124954927
Music,RF,0.3290359078813871
Music,RF,0.2911572324810016
Music,RF,0.27648538657611976
Music,RF,0.29581370560160897
Music,RF,0.27848703024649263
Music,RF,0.2709023995909745
Music,RF,0.3132531460828004
Music,RF,0.2486411974047515
Music,RF,0.3195051411786725
Music,RF,0.3414485594454083
Music,RF,0.2904125546169251
Music,RF,0.2937631091328581
Music,RF,0.2860653430017488
Music,RF,0.25297993608276725
Music,RF,0.30937288416816383
Music,RF,0.3295267381539273
Music,RF,0.2841266147194135
Music,RF,0.2497092378971219
Music,RF,0.27810963861165017
Music,RF,0.27409516120349225
Music,RF,0.3760808092148168
Music,RF,0.2769459607354781
Music,RF,0.3381883312887537
Music,RF,0.2511985255657119
Music,RF,0.2900700116678829
Music,RF,0.3360512578534853
Music,RF,0.2391263566240968
Music,RF,0.2702498129754717
Music,RF,0.2710389141301671
Music,RF,0.3102960573739241
Music,RF,0.2945011127437984
Music,RF,0.2260485375678705
Music,RF,0.2569852763927927
Music,RF,0.2774172135131533
Music,RF,0.31832301836309623
Music,RF,0.2522526917096685
Music,RF,0.28166737078309384
Music,RF,0.3141673570031433
Music,RF,0.26251434125275114
Music,RF,0.2674386333255753
Music,RF,0.2724551368768489
Music,RF,0.22071537911212435
Music,RF,0.2660749749656077
Music,RF,0.3057475168225481
Music,RF,0.28611586307052017
Music,RF,0.3713510200704897
Music,RF,0.2796358033453203
Music,RF,0.2775118194809813
Music,RF,0.256276541406287
Music,RF,0.2760987471753775
Music,RF,0.3351248053460522
Music,RF,0.24391028486746474
Music,RF,0.2749384659920511
Music,RF,0.2787821808462204
Music,RF,0.2788258490106273
Music,RF,0.2468953019100055
Music,RF,0.32958940229203704
Music,RF,0.24899969954605364
Music,RF,0.2738802369363205
Music,RF,0.3093890790764807
Music,RF,0.2683401179010798
Music,RF,0.3910339100551729
Music,RF,0.3098493995899305
Music,RF,0.27690110831305403
Music,RF,0.2490243345169966
Music,RF,0.3579711153671434
Music,RF,0.2873029012782064
Music,RF,0.2597517050968701
Music,RF,0.31412344542167503
Music,RF,0.25714535521609844
Music,RF,0.287584719483882
Music,RF,0.31252416138111644
Music,RF,0.30135504888953085
Music,RF,0.2935910877839465
Music,RF,0.2784835303509055
Music,RF,0.31510220045339715
Music,RF,0.3105348105047761
Music,RF,0.28369026203706904
Music,RF,0.32232776393263596
Music,RF,0.2334179795794307
Music,RF,0.2460794267375745
Music,RF,0.2828574723821748
Music,RF,0.31229094295358084
Music,RF,0.25136504943823873
Music,RF,0.2831498500901695
Music,RF,0.30224271703952843
Music,RF,0.28697729785941223
Music,RF,0.2771169132071139
Music,RF,0.29946321846517954
Music,RF,0.3620910013774923
Music,RF,0.3005004764833163
Music,RF,0.3563304056792879
Music,RF,0.2467778346039356
Music,RF,0.323071605589822
Music,RF,0.2650319347011605
Music,RF,0.30537474869213715
Music,RF,0.3177787345184527
Music,RF,0.23999869624476936
Music,RF,0.2939978370291161
Music,RF,0.2912570976387684
Music,Ridge,0.2242642054961766
Music,Ridge,0.20787442927181068
Music,Ridge,0.1954768300389164
Music,Ridge,0.21496837418542725
Music,Ridge,0.2009570445009202
Music,Ridge,0.2062713891242036
Music,Ridge,0.2532083748443015
Music,Ridge,0.2130289988610486
Music,Ridge,0.2373782586100488
Music,Ridge,0.22016364289980145
Music,Ridge,0.2110506620928916
Music,Ridge,0.2019543830160125
Music,Ridge,0.1997435610861156
Music,Ridge,0.20853925239768809
Music,Ridge,0.20085436028141174
Music,Ridge,0.24272946768376494
Music,Ridge,0.20254426124629066
Music,Ridge,0.18042090013728015
Music,Ridge,0.1957169045703623
Music,Ridge,0.19174784436606465
Music,Ridge,0.2163835610187168
Music,Ridge,0.19145884041734226
Music,Ridge,0.221102932862969
Music,Ridge,0.1792209060510293
Music,Ridge,0.19989287712214196
Music,Ridge,0.2427944445373661
Music,Ridge,0.17260513935237753
Music,Ridge,0.19915403773291368
Music,Ridge,0.2067444014495684
Music,Ridge,0.211208768034113
Music,Ridge,0.2536641276365348
Music,Ridge,0.1787636389215614
Music,Ridge,0.20024216342976503
Music,Ridge,0.22156670828839065
Music,Ridge,0.2014578211430539
Music,Ridge,0.21304595874511967
Music,Ridge,0.19314651203142652
Music,Ridge,0.2086482243583588
Music,Ridge,0.1929764867782437
Music,Ridge,0.19262316586593564
Music,Ridge,0.20304698752023026
Music,Ridge,0.1939930459341964
Music,Ridge,0.19751698263921927
Music,Ridge,0.2401151422084412
Music,Ridge,0.18769103378975804
Music,Ridge,0.2403583985376966
Music,Ridge,0.20504327115003831
Music,Ridge,0.20990335177749825
Music,Ridge,0.1953610815216256
Music,Ridge,0.1964589679358034
Music,Ridge,0.2350357080011968
Music,Ridge,0.21274821770994504
Music,Ridge,0.22350888184646656
Music,Ridge,0.22055661462988094
Music,Ridge,0.21487881142991105
Music,Ridge,0.19353795260248027
Music,Ridge,0.23049636748141195
Music,Ridge,0.1860974292065836
Music,Ridge,0.2074784718573647
Music,Ridge,0.2070335006051332
Music,Ridge,0.2025080088377416
Music,Ridge,0.24444996037156466
Music,Ridge,0.21052131209681116
Music,Ridge,0.21665816504848265
Music,Ridge,0.1797449079613785
Music,Ridge,0.26804908179099074
Music,Ridge,0.20405911362557216
Music,Ridge,0.1712165947953091
Music,Ridge,0.23448116513794054
Music,Ridge,0.2124264772969579
Music,Ridge,0.20736166318923466
Music,Ridge,0.2134004537866672
Music,Ridge,0.2457902252327244
Music,Ridge,0.2201524038232097
Music,Ridge,0.21235499592232426
Music,Ridge,0.22363578154891228
Music,Ridge,0.238499108524908
Music,Ridge,0.2020601825410073
Music,Ridge,0.2168033823792717
Music,Ridge,0.20151718903221025
Music,Ridge,0.16310838046477086
Music,Ridge,0.19172119622560824
Music,Ridge,0.189717463361212
Music,Ridge,0.1952890015247594
Music,Ridge,0.210060557756104
Music,Ridge,0.1960745453604996
Music,Ridge,0.2114812990444401
Music,Ridge,0.20512351710170268
Music,Ridge,0.2093933331423916
Music,Ridge,0.22787984137788894
Music,Ridge,0.2448455644034135
Music,Ridge,0.2799522994638016
Music,Ridge,0.2198792116261937
Music,Ridge,0.2316828439583239
Music,Ridge,0.2048371550911133
Music,Ridge,0.2634773276018163
Music,Ridge,0.2390508580842129
Music,Ridge,0.184331325653212
Music,Ridge,0.1983615011237
Music,Ridge,0.21538030324742816
Music,MLP,1.0011327033399342
Music,MLP,1.1171070686178266
Music,MLP,1.061270384554745
Music,MLP,1.0757121644101355
Music,MLP,1.0790157886040141
Music,MLP,1.442638381385919
Music,MLP,1.2410209468755258
Music,MLP,1.984190505408208
Music,MLP,2.0174300234268827
Music,MLP,1.2075466429359816
Music,MLP,3.380012829516445
Music,MLP,1.7599469143845607
Music,MLP,1.0035395577474708
Music,MLP,1.001701016542158
Music,MLP,1.2756025700364264
Music,MLP,1.0754057160486366
Music,MLP,1.0585675838646802
Music,MLP,1.6556270440161285
Music,MLP,1.1040122798005458
Music,MLP,1.1375958201739642
Music,MLP,4.0950337028327946
Music,MLP,2.445357490033587
Music,MLP,1.787888367287085
Music,MLP,2.0728803641374185
Music,MLP,1.2676924869619242
Music,MLP,1.4820824464285385
Music,MLP,3.868451558443908
Music,MLP,1.4684543017262437
Music,MLP,1.544040349045659
Music,MLP,2.0318784587367555
Music,MLP,1.1847552762571103
Music,MLP,1.2840032212988175
Music,MLP,1.0513040881300109
Music,MLP,1.162016665083663
Music,MLP,1.1445928328607458
Music,MLP,1.2687266470412053
Music,MLP,1.1739331916615472
Music,MLP,2.203847919105684
Music,MLP,1.2602476256927273
Music,MLP,2.1611308170827788
Music,MLP,1.3188496133670922
Music,MLP,1.7946840373284798
Music,MLP,5.263572425919904
Music,MLP,2.4826684651848723
Music,MLP,1.0363961153323231
Music,MLP,1.0225227303066886
Music,MLP,1.5386911171364694
Music,MLP,1.12040821603998
Music,MLP,1.066400179821585
Music,MLP,1.5787235973514266
Music,MLP,1.4388363904739412
Music,MLP,1.9219026798774053
Music,MLP,1.052101564369693
Music,MLP,2.1164679970687668
Music,MLP,1.639176976802958
Music,MLP,1.0055905389478754
Music,MLP,1.1845454058991576
Music,MLP,1.0250876754707117
Music,MLP,1.4871967802277049
Music,MLP,1.6900011607548464
Music,MLP,1.2770066360382692
Music,MLP,1.1833701766426266
Music,MLP,1.2537842666892267
Music,MLP,1.1654208048722836
Music,MLP,1.434898429722935
Music,MLP,1.226114409435695
Music,MLP,1.316157859158185
Music,MLP,1.0058087851226816
Music,MLP,8.19484121516166
Music,MLP,2.083733883781917
Music,MLP,1.26999218555105
Music,MLP,3.3507216922111094
Music,MLP,1.0837025226589183
Music,MLP,1.2927257041061502
Music,MLP,1.0284629462176265
Music,MLP,1.0753000681589244
Music,MLP,1.0510188986353752
Music,MLP,1.464943829655429
Music,MLP,1.7175582466643955
Music,MLP,1.2076118454326985
Music,MLP,1.1032785464182602
Music,MLP,1.0011790300160202
Music,MLP,1.5757688014111866
Music,MLP,1.0008164656586462
Music,MLP,1.0745512466182854
Music,MLP,1.004231456741991
Music,MLP,1.5994852614321649
Music,MLP,1.461351334333561
Music,MLP,2.1733159939560664
Music,MLP,1.043582812825438
Music,MLP,1.4640670158437712
Music,MLP,1.016047233859068
Music,MLP,1.2438086395915526
Music,MLP,2.504990478087521
Music,MLP,1.0931215621109374
Music,MLP,3.3586361750460583
Music,MLP,2.155795548293681
Music,MLP,1.0333944695973651
Music,MLP,4.888227360062062
Music,MLP,1.7063546809036445
Music,Tree,0.6333106925099745
Music,Tree,0.5724492429464072
Music,Tree,0.688306291371819
Music,Tree,0.5265758114898552
Music,Tree,0.7364339768702645
Music,Tree,0.543928296276813
Music,Tree,0.6677762973636817
